# Variant 3: BERT ONLY (reference_length = 6)
segment,start_time,timestamp,model,title,avg_score,bert_score,cosine_score,penalty
1,0,00:00,gemma2-9b,The Ocean's Biggest Fraud,0.31984665989875793,0.31984665989875793,0.0,1.0
1,0,00:00,tinyllama,How Counterfeit Seafood Is Gaining Popularity in Restaurants,0.30843809360208335,0.43046003580093384,0.0,0.7165313105737893
1,0,00:00,llama3.1-8b,The Great Fish Forgery: Uncovering Seafood Scams,0.30704295079391514,0.36272838711738586,0.0,0.846481724890614
1,0,00:00,tinyllama,Counterfeit Crab: The Unknown Truth,0.29984331130981445,0.29984331130981445,0.0,1.0
1,0,00:00,llama3.1-8b,The Great Fish Forgery: Uncovering the Truth,0.2940766140999673,0.3474104702472687,0.0,0.846481724890614
1,0,00:00,tinyllama,Counterfeit Seafood - The Rise of Imitation Fish,0.29313814544825323,0.4091072380542755,0.0,0.7165313105737893
1,0,00:00,mistral-7b-v0.3,Counterfeit Crustaceans: The Rampant Fraud in Seafood Industry,0.2927809307660533,0.40860870480537415,0.0,0.7165313105737893
1,0,00:00,llama3.1-8b,The Great Fish Forgery: A Global Scandal,0.2925097323713575,0.34555941820144653,0.0,0.846481724890614
1,0,00:00,gemma2-9b,The Seafood Deception,0.2844425141811371,0.2844425141811371,0.0,1.0
1,0,00:00,tinyllama,How Counterfeit Seafood Is Transforming The Global Fish Market,0.26174521285652824,0.4315448999404907,0.0,0.6065306597126334
1,0,00:00,mistral-7b-v0.3,The Counterfeit Crusade: Unmasking the Global Seafood Fraud,0.2575448884281627,0.3594328463077545,0.0,0.7165313105737893
1,0,00:00,mistral-7b-v0.3,The Counterfeit Crusade: Unmasking the World of Fake Fish,0.23886384276445516,0.3938198983669281,0.0,0.6065306597126334
1,0,00:00,mistral-7b-v0.3,The Counterfeit Crusade: Unmasking the World of Fake Fish,0.23886384276445516,0.3938198983669281,0.0,0.6065306597126334
1,0,00:00,tinyllama,Counterfeit Seafood: The Rise of Imitation Fish in Japanese Restaurants,0.23180482950835607,0.45149415731430054,0.0,0.513417119032592
1,0,00:00,mistral-7b-v0.3,The Counterfeit Crusade: Unmasking the Global Seafood Fraud Epidemic,0.2237006811125684,0.36882007122039795,0.0,0.6065306597126334
1,0,00:00,mistral-7b-v0.3,The Counterfeit Crusade: Unmasking the Deception in Seafood Industry,0.2226791147146136,0.36713579297065735,0.0,0.6065306597126334
1,0,00:00,qwen2-7b,"The Dark Side of Seafood: Fraud, Counterfeits, and Illegals",0.21999589189449842,0.36271190643310547,0.0,0.6065306597126334
1,0,00:00,qwen2-7b,"The Dark Side of Seafood: Fraud, Counterfeits, and Illegals",0.21999589189449842,0.36271190643310547,0.0,0.6065306597126334
1,0,00:00,mistral-7b-v0.3,The Counterfeit Crusade: Unmasking the Deception in the Seafood Industry,0.19307234138466928,0.3760535717010498,0.0,0.513417119032592
1,0,00:00,tinyllama,Counterfeit Crab: The Fishy Business of Imitation Crab in Sushi Restaurants,0.1929264163823416,0.44391903281211853,0.0,0.43459820850707825
1,0,00:00,qwen2-7b,The Hidden World of Seafood Fraud: From Imitation Crab to Global Smuggling,0.15404291148073002,0.41873204708099365,0.0,0.36787944117144233
1,0,00:00,qwen2-7b,The Hidden World of Seafood Fraud: From Imitation Crab to Global Smuggling,0.15404291148073002,0.41873204708099365,0.0,0.36787944117144233
1,0,00:00,qwen2-7b,The Hidden World of Seafood Fraud: From Imitation Crab to Global Smuggling,0.15404291148073002,0.41873204708099365,0.0,0.36787944117144233
1,0,00:00,qwen2-7b,The Hidden World of Seafood Fraud: From Imitation Crab to Global Smuggling,0.15404291148073002,0.41873204708099365,0.0,0.36787944117144233
1,0,00:00,qwen2-7b,The Dark Underbelly of Seafood Fraud: From Imitation Crab to Global Smuggling,0.1495208615009631,0.4064398407936096,0.0,0.36787944117144233
2,70,01:10,qwen2-7b,"Sushi Secrets: Imitation Crab, Real Deception",0.37118932604789734,0.37118932604789734,0.0,1.0
2,70,01:10,gemma2-9b,Seafood Fraud: Imitation Crab & Mislabeling,0.36971795558929443,0.36971795558929443,0.0,1.0
2,70,01:10,qwen2-7b,"Sushi Secrets: Imitation Crab, Real Scam",0.3640649914741516,0.3640649914741516,0.0,1.0
2,70,01:10,gemma2-9b,The Crab Deception: Seafood Fraud Exposed,0.3330327868461609,0.3330327868461609,0.0,1.0
2,70,01:10,gemma2-9b,The Crab Deception: Seafood Fraud Exposed,0.3330327868461609,0.3330327868461609,0.0,1.0
2,70,01:10,gemma2-9b,The Crab Deception: Seafood Fraud Exposed,0.3330327868461609,0.3330327868461609,0.0,1.0
2,70,01:10,llama3.1-8b,The Crab Conundrum: Imitation vs Authentic,0.3275822401046753,0.3275822401046753,0.0,1.0
2,70,01:10,llama3.1-8b,The Imitation Game: Crab Meat Deception,0.32577356696128845,0.32577356696128845,0.0,1.0
2,70,01:10,llama3.1-8b,The Imitation Game: Crab Meat Deception,0.32577356696128845,0.32577356696128845,0.0,1.0
2,70,01:10,gemma2-9b,The Truth About Crab Meat,0.32286718487739563,0.32286718487739563,0.0,1.0
2,70,01:10,gemma2-9b,The Truth About Crab Meat,0.32286718487739563,0.32286718487739563,0.0,1.0
2,70,01:10,mistral-7b-v0.3,Unmasking Imitation Crab: The Seafood Deception,0.3208855092525482,0.3208855092525482,0.0,1.0
2,70,01:10,mistral-7b-v0.3,Unmasking Imitation Crab: The Seafood Deception,0.3208855092525482,0.3208855092525482,0.0,1.0
2,70,01:10,llama3.1-8b,The Crab Conundrum: Imitation vs. Authentic,0.320822536945343,0.320822536945343,0.0,1.0
2,70,01:10,gemma2-9b,The Truth About Imitation Crab,0.31725209951400757,0.31725209951400757,0.0,1.0
2,70,01:10,tinyllama,The Rise of Imitation Crab,0.31603100895881653,0.31603100895881653,0.0,1.0
2,70,01:10,tinyllama,The Most Expensive Kind of Tuna,0.3133388161659241,0.3133388161659241,0.0,1.0
2,70,01:10,llama3.1-8b,The Imitation Crab Conundrum Exposed,0.3108683228492737,0.3108683228492737,0.0,1.0
2,70,01:10,gemma2-9b,The Crab Deception: Real vs. Imitation,0.31079456210136414,0.31079456210136414,0.0,1.0
2,70,01:10,gemma2-9b,The Crab Cake Conundrum,0.31000515818595886,0.31000515818595886,0.0,1.0
2,70,01:10,gemma2-9b,The Crab Cake Conundrum,0.31000515818595886,0.31000515818595886,0.0,1.0
2,70,01:10,qwen2-7b,Sushi Secrets: Unraveling Imitation Crab and Authenticity,0.3034652656838748,0.3585018515586853,0.0,0.846481724890614
2,70,01:10,tinyllama,How to Identify Legitimate Seafood,0.302099347114563,0.302099347114563,0.0,1.0
2,70,01:10,tinyllama,How to Identify Legitimate Seafood,0.302099347114563,0.302099347114563,0.0,1.0
2,70,01:10,llama3.1-8b,The Crab Conundrum: Imitation vs. Reality,0.3010783791542053,0.3010783791542053,0.0,1.0
2,70,01:10,tinyllama,The Rarest Tuna in the World,0.30076849460601807,0.30076849460601807,0.0,1.0
2,70,01:10,llama3.1-8b,The Crab Conundrum: Imitation vs Authenticity,0.30057284235954285,0.30057284235954285,0.0,1.0
2,70,01:10,mistral-7b-v0.3,The Deceptive World of Imitation Crab Meat,0.29400559975361906,0.3473265767097473,0.0,0.846481724890614
2,70,01:10,tinyllama,How to Cook a Perfect Steak,0.2894790768623352,0.2894790768623352,0.0,1.0
2,70,01:10,llama3.1-8b,The Imitation Crab Conundrum: Uncovering Seafood Deception,0.2882661269414042,0.340546190738678,0.0,0.846481724890614
2,70,01:10,llama3.1-8b,The Crab Conundrum: Uncovering Imitation and Mislabeling,0.28712432220603346,0.3391973078250885,0.0,0.846481724890614
2,70,01:10,mistral-7b-v0.3,Unmasking Imitation Crab: The Seafood Fraud Epidemic,0.2854235096906518,0.3371880352497101,0.0,0.846481724890614
2,70,01:10,mistral-7b-v0.3,Unmasking Imitation Crab: The Seafood Fraud Epidemic,0.2854235096906518,0.3371880352497101,0.0,0.846481724890614
2,70,01:10,qwen2-7b,Sushi Secrets: Unraveling Imitation Crab and Authentic Tuna,0.2666952688063733,0.3722032308578491,0.0,0.7165313105737893
2,70,01:10,tinyllama,How to Cook the Perfect Fish Tacos,0.26495730120869004,0.3130100667476654,0.0,0.846481724890614
2,70,01:10,qwen2-7b,The Truth Behind Imitation Crab and Authentic Tuna,0.2572127223364829,0.3589692711830139,0.0,0.7165313105737893
2,70,01:10,tinyllama,The Art of Cooking,0.2570968270301819,0.2570968270301819,0.0,1.0
2,70,01:10,llama3.1-8b,Scandals Beneath the Shell,0.23165665566921234,0.23165665566921234,0.0,1.0
2,70,01:10,mistral-7b-v0.3,The Deception Behind Imitation Crab and Real Blue Crab,0.22304479264490867,0.3677386939525604,0.0,0.6065306597126334
2,70,01:10,qwen2-7b,Unraveling the Truth Behind Imitation Crab and Seafood Frauds,0.219640806513247,0.3621264696121216,0.0,0.6065306597126334
2,70,01:10,mistral-7b-v0.3,Unmasking the Crab Meat Deception: From Imitation to Mislabeled,0.21951400321710168,0.3619174063205719,0.0,0.6065306597126334
2,70,01:10,mistral-7b-v0.3,The Deceptive World of Imitation Crab and Seafood Fraud,0.21463629706670415,0.35387542843818665,0.0,0.6065306597126334
2,70,01:10,qwen2-7b,Unraveling the Truth Behind Imitation Crab and Mislabeling Scandals,0.20951149169202912,0.3454260528087616,0.0,0.6065306597126334
2,70,01:10,qwen2-7b,Unraveling the Truth Behind Imitation Crab and Mislabeling Scandals,0.20951149169202912,0.3454260528087616,0.0,0.6065306597126334
2,70,01:10,tinyllama,How to Tell If Your Maryland Blue Crab Is Real,0.19762702735451879,0.38492488861083984,0.0,0.513417119032592
2,70,01:10,mistral-7b-v0.3,The Deception Behind Imitation Crab Meat and Real Blue Crabs,0.19740386194134504,0.3844902217388153,0.0,0.513417119032592
2,70,01:10,mistral-7b-v0.3,The Deception Behind Imitation Crab Meat and Real Blue Crab,0.19715838763736518,0.3840121030807495,0.0,0.513417119032592
2,70,01:10,tinyllama,The Rare Fish You Can Only Find in Season,0.1892280255950098,0.31198427081108093,0.0,0.6065306597126334
2,70,01:10,qwen2-7b,Deceptive Delights: The Truth Behind Imitation Crab and Mislabelled Seafood,0.18589668206657267,0.3620772957801819,0.0,0.513417119032592
2,70,01:10,qwen2-7b,Deceptive Delights: The Truth Behind Imitation Crab and Mislabelled Seafood,0.18589668206657267,0.3620772957801819,0.0,0.513417119032592
3,258,04:18,llama3.1-8b,The High-Stakes World of Bluefin Tuna,0.3590352535247803,0.3590352535247803,0.0,1.0
3,258,04:18,llama3.1-8b,The High-Stakes World of Bluefin Tuna,0.3590352535247803,0.3590352535247803,0.0,1.0
3,258,04:18,gemma2-9b,The Price of Bluefin Tuna,0.35278555750846863,0.35278555750846863,0.0,1.0
3,258,04:18,mistral-7b-v0.3,"Bluefin Tuna: Rare, Expensive, and Frequently Mislabeled",0.3514794149009196,0.4152238667011261,0.0,0.846481724890614
3,258,04:18,mistral-7b-v0.3,"Bluefin Tuna: Rare, Expensive, and Frequently Mislabeled",0.3514794149009196,0.4152238667011261,0.0,0.846481724890614
3,258,04:18,mistral-7b-v0.3,"Bluefin Tuna: Rare, Expensive, and Frequently Mislabeled",0.3514794149009196,0.4152238667011261,0.0,0.846481724890614
3,258,04:18,tinyllama,The Fraudulence of Bluefinned Tuna,0.3417494595050812,0.3417494595050812,0.0,1.0
3,258,04:18,gemma2-9b,Bluefin Tuna: A Delicate Balance,0.33130332827568054,0.33130332827568054,0.0,1.0
3,258,04:18,gemma2-9b,Bluefin Tuna: A Delicate Balance,0.33130332827568054,0.33130332827568054,0.0,1.0
3,258,04:18,llama3.1-8b,Blue fin tuna's dark side revealed,0.33010926842689514,0.33010926842689514,0.0,1.0
3,258,04:18,llama3.1-8b,The Elusive Bluefin Tuna: A Pricey Catch,0.314731092587896,0.3718108534812927,0.0,0.846481724890614
3,258,04:18,llama3.1-8b,The Elusive Bluefin Tuna: A Pricey Catch,0.314731092587896,0.3718108534812927,0.0,0.846481724890614
3,258,04:18,tinyllama,Bluefin Tuna: The Most Expensive Kind of Tuna,0.3092387089096538,0.4315773844718933,0.0,0.7165313105737893
3,258,04:18,tinyllama,Bluefin Tuna: The Most Expensive Kind of Tuna,0.3092387089096538,0.4315773844718933,0.0,0.7165313105737893
3,258,04:18,qwen2-7b,The Price of Rarity: Tackling Overfished Tuna,0.30393022675582676,0.3590511381626129,0.0,0.846481724890614
3,258,04:18,tinyllama,Tokyo's Top Attractions,0.29939109086990356,0.29939109086990356,0.0,1.0
3,258,04:18,gemma2-9b,Bluefin Tuna: A Precious Catch Under Threat,0.2978247336412435,0.3518383502960205,0.0,0.846481724890614
3,258,04:18,tinyllama,Bluefinned Tuna: The Most Expensive Kind of Tofu,0.2950194590244017,0.41173282265663147,0.0,0.7165313105737893
3,258,04:18,llama3.1-8b,The Price of Rarity: Blue Fin Tuna,0.28691634981836206,0.33895161747932434,0.0,0.846481724890614
3,258,04:18,mistral-7b-v0.3,"Bluefin Tuna: A Million-Dollar Catch, Riddled with Fraud",0.2850934265119523,0.3978799283504486,0.0,0.7165313105737893
3,258,04:18,mistral-7b-v0.3,"Bluefin Tuna: A Million-Dollar Catch, Fraught with Deception",0.28082670982187374,0.39192524552345276,0.0,0.7165313105737893
3,258,04:18,mistral-7b-v0.3,"Bluefin Tuna: Rare, Expensive, and Fraught with Deception",0.27885124514972937,0.38916826248168945,0.0,0.7165313105737893
3,258,04:18,mistral-7b-v0.3,"Bluefin Tuna: A Pricey, Precious, and Perilous Catch",0.27614469476143266,0.385390967130661,0.0,0.7165313105737893
3,258,04:18,qwen2-7b,The Price of Rarity: Tackling Overfished Bluefin Tuna,0.26624377490239476,0.3715731203556061,0.0,0.7165313105737893
3,258,04:18,mistral-7b-v0.3,"Bluefin Tuna: A Pricey, Elusive Delicacy Under Threat",0.26400131745337657,0.3684435188770294,0.0,0.7165313105737893
3,258,04:18,tinyllama,Bluefinned Tuna - The Most Expensive Kind of Tuna,0.2613440697705614,0.430883526802063,0.0,0.6065306597126334
3,258,04:18,gemma2-9b,Tuna: A Tale of Price and Fraud,0.2570298801695535,0.30364492535591125,0.0,0.846481724890614
3,258,04:18,gemma2-9b,Tuna: A Tale of Greed and Deception,0.2536197788260465,0.29961636662483215,0.0,0.846481724890614
3,258,04:18,gemma2-9b,Tuna: A Tale of Luxury and Fraud,0.2525722982970688,0.29837891459465027,0.0,0.846481724890614
3,258,04:18,tinyllama,The Rare Fish That's Worth More Than Gold,0.24978091443608,0.34859734773635864,0.0,0.7165313105737893
3,258,04:18,gemma2-9b,Tuna: A Tale of Price and Deception,0.2483610088094501,0.29340386390686035,0.0,0.846481724890614
3,258,04:18,tinyllama,How to Buy the Most Expensive Kind of Tuna,0.23829795481162186,0.3928869068622589,0.0,0.6065306597126334
3,258,04:18,gemma2-9b,"Tuna: A Tale of Price, Fraud, and Sustainability",0.23522349790165775,0.32828083634376526,0.0,0.7165313105737893
3,258,04:18,gemma2-9b,"Tuna: A Tale of Price, Fraud, and Sustainability",0.23522349790165775,0.32828083634376526,0.0,0.7165313105737893
3,258,04:18,qwen2-7b,"Bluefin Tuna: Rarity, Value, Overfished Threat & Fraudulent Practices",0.2279459976242426,0.3758194148540497,0.0,0.6065306597126334
3,258,04:18,mistral-7b-v0.3,Bluefin Tuna: A Rare & Expensive Delicacy Under Threat,0.22106550435961705,0.36447539925575256,0.0,0.6065306597126334
3,258,04:18,qwen2-7b,The Price of Rarity: Taming the Expensive Bluefin Tuna,0.21998267832222726,0.36269012093544006,0.0,0.6065306597126334
3,258,04:18,llama3.1-8b,The Price of Rarity: Blue Fin Tuna's Dark Side,0.2078313977271648,0.34265604615211487,0.0,0.6065306597126334
3,258,04:18,tinyllama,How to Identify Fake Tuna at Restaurants and Grocery Stores,0.20334125541152173,0.3960546851158142,0.0,0.513417119032592
3,258,04:18,tinyllama,How to Spot Fake Tuna at Your Local Grocery Store,0.20323474499389388,0.39584723114967346,0.0,0.513417119032592
3,258,04:18,llama3.1-8b,The Elusive Bluefin: A Tale of Luxury and Deceit,0.20216742076055497,0.33331772685050964,0.0,0.6065306597126334
3,258,04:18,llama3.1-8b,The Elusive Bluefin: A Tale of Luxury and Deceit,0.20216742076055497,0.33331772685050964,0.0,0.6065306597126334
3,258,04:18,mistral-7b-v0.3,Bluefin Tuna: A Million-Dollar Catch - Fraud and Overfished Perils,0.19319344897776286,0.3762894570827484,0.0,0.513417119032592
3,258,04:18,qwen2-7b,The Price of Rarity: Blue Fin Tuna Auctions and Conservation Challenges,0.15553089676376783,0.3578728437423706,0.0,0.43459820850707825
3,258,04:18,qwen2-7b,The Price of Rarity: Blue Fin Tuna Auctions and Conservation Challenges,0.15553089676376783,0.3578728437423706,0.0,0.43459820850707825
3,258,04:18,qwen2-7b,The Price of Rarity: Blue Fin Tuna Auctions and Conservation Challenges,0.15553089676376783,0.3578728437423706,0.0,0.43459820850707825
3,258,04:18,qwen2-7b,The Price of Rarity: Blue Fin Tuna Auctions and Conservation Challenges,0.15553089676376783,0.3578728437423706,0.0,0.43459820850707825
3,258,04:18,qwen2-7b,The Price of Rarity: Blue Fin Tuna's Journey from Ocean to Auction,0.13483984969380533,0.36653271317481995,0.0,0.36787944117144233
3,258,04:18,qwen2-7b,The Price of Rarity: Blue Fin Tuna's Journey from Ocean to Auction,0.13483984969380533,0.36653271317481995,0.0,0.36787944117144233
3,258,04:18,llama3.1-8b,"(Final) Title ""The Tuna Trade: Luxury & Deception"" (Corrected) Title ""Luxury Tuna: A Story of Deception and Greed"" - Revised again Title",0.023029479230204257,0.3314383327960968,0.0,0.06948345122280154
4,444,07:24,llama3.1-8b,Uncovering Fake Fish in Your Market,0.3308841288089752,0.3308841288089752,0.0,1.0
4,444,07:24,qwen2-7b,Uncovering Food Fraud: Detecting Fake Seafood,0.31502893567085266,0.31502893567085266,0.0,1.0
4,444,07:24,qwen2-7b,Detecting Fraudulent Seafood: Identifying Red Flags,0.3145366311073303,0.3145366311073303,0.0,1.0
4,444,07:24,llama3.1-8b,The Dark Side of Seafood Counterfeiting,0.3131406307220459,0.3131406307220459,0.0,1.0
4,444,07:24,qwen2-7b,Unraveling Food Fraud: Identifying Fake Seafood,0.3119921386241913,0.3119921386241913,0.0,1.0
4,444,07:24,tinyllama,How to Identify Fake Food Products,0.30833911895751953,0.30833911895751953,0.0,1.0
4,444,07:24,gemma2-9b,Seafood Deception: Unmasking Fraudulent Fish,0.3082990050315857,0.3082990050315857,0.0,1.0
4,444,07:24,llama3.1-8b,Fishy Business: Uncovering Counterfeit Seafood,0.3074894845485687,0.3074894845485687,0.0,1.0
4,444,07:24,gemma2-9b,Seafood Deception: Spotting Fake Fish,0.30435416102409363,0.30435416102409363,0.0,1.0
4,444,07:24,gemma2-9b,Seafood Deception: Spotting Fake Fish,0.30435416102409363,0.30435416102409363,0.0,1.0
4,444,07:24,gemma2-9b,Seafood Deception: Spotting Fake Fish,0.30435416102409363,0.30435416102409363,0.0,1.0
4,444,07:24,llama3.1-8b,Fakes and Forgeries,0.30338039994239807,0.30338039994239807,0.0,1.0
4,444,07:24,tinyllama,How to Identify Fake Products,0.30078282952308655,0.30078282952308655,0.0,1.0
4,444,07:24,gemma2-9b,Seafood Deception: Unmasking Fake Fish,0.30017170310020447,0.30017170310020447,0.0,1.0
4,444,07:24,gemma2-9b,Seafood Deception: Unmasking Fake Fish,0.30017170310020447,0.30017170310020447,0.0,1.0
4,444,07:24,tinyllama,How to Identify Fake Food,0.2877899408340454,0.2877899408340454,0.0,1.0
4,444,07:24,tinyllama,How to Identify Fake Food,0.2877899408340454,0.2877899408340454,0.0,1.0
4,444,07:24,tinyllama,How to Identify Fake Salmon,0.2832959294319153,0.2832959294319153,0.0,1.0
4,444,07:24,gemma2-9b,Seafood Deception: Spotting the Fake,0.28185227513313293,0.28185227513313293,0.0,1.0
4,444,07:24,gemma2-9b,Seafood Deception: Spotting the Fake,0.28185227513313293,0.28185227513313293,0.0,1.0
4,444,07:24,gemma2-9b,Seafood Deception: Spotting the Fake,0.28185227513313293,0.28185227513313293,0.0,1.0
4,444,07:24,tinyllama,Fraudulently Fresh Salmon,0.2766486406326294,0.2766486406326294,0.0,1.0
4,444,07:24,gemma2-9b,Seafood Deception: Unmasking the Fraud,0.2766239047050476,0.2766239047050476,0.0,1.0
4,444,07:24,llama3.1-8b,Behind the Scenes of Seafood Deceit,0.2742798328399658,0.2742798328399658,0.0,1.0
4,444,07:24,llama3.1-8b,The Dark Side of Seafood: Counterfeit Catch,0.2663276132084382,0.3146288990974426,0.0,0.846481724890614
4,444,07:24,mistral-7b-v0.3,Fraudulent Tuna and Counterfeit Scallops: A Culinary Deception,0.2634903091233285,0.36773034930229187,0.0,0.7165313105737893
4,444,07:24,tinyllama,Fraudulently Labeled Salmon,0.26210126280784607,0.26210126280784607,0.0,1.0
4,444,07:24,llama3.1-8b,Behind the Label: Seafo,0.2618890404701233,0.2618890404701233,0.0,1.0
4,444,07:24,mistral-7b-v0.3,Fraudulent Tuna & Counterfeit Scallops: A Culinary Deception,0.26050198878455194,0.3635598123073578,0.0,0.7165313105737893
4,444,07:24,mistral-7b-v0.3,Fraudulent Tuna & Counterfeit Scallops: A Culinary Deception,0.26050198878455194,0.3635598123073578,0.0,0.7165313105737893
4,444,07:24,mistral-7b-v0.3,Fraudulent Tuna and Counterfeit Scallops: A Culinary Conundrum,0.2562943807888976,0.3576876223087311,0.0,0.7165313105737893
4,444,07:24,mistral-7b-v0.3,Fraudulent Tuna and Counterfeit Scallops: A Culinary Conundrum,0.2562943807888976,0.3576876223087311,0.0,0.7165313105737893
4,444,07:24,mistral-7b-v0.3,Fraudulent Tuna and Counterfeit Scallops: A Culinary Conundrum,0.2562943807888976,0.3576876223087311,0.0,0.7165313105737893
4,444,07:24,mistral-7b-v0.3,Fraudulent Tuna & Counterfeit Scallops: A Culinary Conundrum,0.253672649668756,0.35402870178222656,0.0,0.7165313105737893
4,444,07:24,llama3.1-8b,Deception in the Catch,0.2500322461128235,0.2500322461128235,0.0,1.0
4,444,07:24,tinyllama,Fraudulently Framed Salmon,0.2452310472726822,0.2452310472726822,0.0,1.0
4,444,07:24,qwen2-7b,Unraveling Food Fraud: Identifying Fake Seafood in Supermarkets,0.2433130608619077,0.3395707309246063,0.0,0.7165313105737893
4,444,07:24,llama3.1-8b,A Reel Problem,0.22436055541038513,0.22436055541038513,0.0,1.0
4,444,07:24,qwen2-7b,Uncovering Food Fraud: Identifying Fake Tuna & Scallop Counterfeits,0.22027368420457133,0.36316990852355957,0.0,0.6065306597126334
4,444,07:24,qwen2-7b,"Uncovering Food Fraud: Identifying Fake Tuna, Scallops, and Salmon",0.2201136391034921,0.3629060387611389,0.0,0.6065306597126334
4,444,07:24,qwen2-7b,"Uncovering Food Fraud: Identifying Fake Tuna, Scallops, and Salmon",0.2201136391034921,0.3629060387611389,0.0,0.6065306597126334
4,444,07:24,tinyllama,How to Tell if Your Salmon Is Actually Salmon,0.2030523866583002,0.33477678894996643,0.0,0.6065306597126334
4,444,07:24,qwen2-7b,Uncovering Food Fraud: Identifying Fake Seafood and Authentic Ingredients,0.2021344320199327,0.3332633376121521,0.0,0.6065306597126334
4,444,07:24,qwen2-7b,Uncovering Fraudulent Seafood: Identifying Red Flags and Authenticity Tips,0.19710618875616406,0.3249731659889221,0.0,0.6065306597126334
4,444,07:24,mistral-7b-v0.3,Fraudulent Tuna & Counterfeit Scallops: Red Flags to Watch For,0.19617317009956303,0.3820931613445282,0.0,0.513417119032592
4,444,07:24,llama3.1-8b,Deception Beneath the Waves: A Tale of Fake Seafoods,0.19510777603932267,0.3216783404350281,0.0,0.6065306597126334
4,444,07:24,mistral-7b-v0.3,"Fraudulent Fish: A Look at Tuna, Scallops, and Salmon Mislabeling",0.18885095758795403,0.36783143877983093,0.0,0.513417119032592
4,444,07:24,tinyllama,How to Tell If Salmon Is Real or Fake,0.18201357781915334,0.30008965730667114,0.0,0.6065306597126334
4,444,07:24,mistral-7b-v0.3,"Fraudulent Fish Finds: A Closer Look at Tuna, Scallops, and Salmon",0.15499058963336904,0.3566296100616455,0.0,0.43459820850707825
4,444,07:24,qwen2-7b,"Detecting Fraudulent Seafood: A Guide to Spotting Counterfeit Tuna, Scallops, and Salmon",0.1400149063284193,0.3805999755859375,0.0,0.36787944117144233
5,655,10:55,tinyllama,Farm-Ray Salmon Mislabelled as Wild-Caught Salmon,0.3905852437019348,0.3905852437019348,0.0,1.0
5,655,10:55,tinyllama,Farm-Ray Salmon Sold as Wild-Caught Salmon,0.382291316986084,0.382291316986084,0.0,1.0
