"model","video","segment","title_number","start","generated_title"
"mistral-7b-v0.3","ai_backpropagation","5","5","568","Exploring Backpropagation: Efficiently Solving Model Slopes"
"mistral-7b-v0.3","ai_backpropagation","5","6","568","Estimating Model Slopes: From Numerical Approach to Backpropagation"
"mistral-7b-v0.3","ai_backpropagation","5","7","568","Unraveling Loss Function Slopes: A Journey from Numerical Estimates to Backpropagation"
"mistral-7b-v0.3","ai_backpropagation","5","8","568","Exploring Backpropagation: Efficiently Solving Model Performance Slopes"
"mistral-7b-v0.3","ai_backpropagation","5","9","568","Exploring Backpropagation: Efficiently Solving Slope Equations for Neural Network Optimization"
"mistral-7b-v0.3","ai_backpropagation","5","10","568","Exploring Backpropagation: Efficiently Solving Slope Equations for Neural Network Optimization"
"mistral-7b-v0.3","ai_backpropagation","6","1","685","Backpropagation: Efficient Calculus for Neural Network Gradients"
"mistral-7b-v0.3","ai_backpropagation","6","2","685","Efficient Backpropagation Through Neural Network Layers Using Calculus Chain Rule"
"mistral-7b-v0.3","ai_backpropagation","6","3","685","Efficient Backpropagation Through Neural Network Layers Using Calculus Chain Rule"
"mistral-7b-v0.3","ai_backpropagation","6","4","685","Efficient Backpropagation Through Neural Network Layers Using Calculus Chain Rule"
"mistral-7b-v0.3","ai_backpropagation","6","5","685","Efficient Backpropagation Through Neural Network Layers Using Calculus Chain Rule"
"mistral-7b-v0.3","ai_backpropagation","6","6","685","Efficient Backpropagation Through Neural Network Layers Using Calculus Chain Rule"
"mistral-7b-v0.3","ai_backpropagation","6","7","685","Efficient Backpropagation Through Chain Rule Calculations"
"mistral-7b-v0.3","ai_backpropagation","6","8","685","Efficient Backpropagation Through Chain Rule Calculations in Neural Networks"
"mistral-7b-v0.3","ai_backpropagation","6","9","685","Efficient Backpropagation Through Neural Network Layers via Calculus Chain Rule"
"mistral-7b-v0.3","ai_backpropagation","6","10","685","Efficient Backpropagation Through Neural Network Layers"
"mistral-7b-v0.3","ai_backpropagation","7","1","1174","Visualizing Gradient Descent and Backpropagation in Neural Network Learning"
"mistral-7b-v0.3","ai_backpropagation","7","2","1174","Visualizing Gradient Descent & Learning Planes in Neural Networks"
"mistral-7b-v0.3","ai_backpropagation","7","3","1174","Visualizing Gradient Descent and Model Learning Process"
"mistral-7b-v0.3","ai_backpropagation","7","4","1174","Visualizing Gradient Descent and Backpropagation in Neural Network Learning"
"mistral-7b-v0.3","ai_backpropagation","7","5","1174","Visualizing Gradient Descent and Backpropagation in Neural Network Learning"
"mistral-7b-v0.3","ai_backpropagation","7","6","1174","Visualizing Gradient Descent and Model Learning in Neural Networks"
"mistral-7b-v0.3","ai_backpropagation","7","7","1174","Visualizing Gradient Descent and Backpropagation Learning Process in Neural Networks"
"mistral-7b-v0.3","ai_backpropagation","7","8","1174","Visualizing Gradient Descent and Backpropagation in Neural Network Learning"
"mistral-7b-v0.3","ai_backpropagation","7","9","1174","Visualizing Gradient Descent and Backpropagation Learning Processes in Multi-Input Models"
"mistral-7b-v0.3","ai_backpropagation","7","10","1174","Visualizing Gradient Descent & Backpropagation in Neural Network Learning"
"mistral-7b-v0.3","ai_backpropagation","8","1","1557","Mapping Language Geography: Learning Complex Patterns with Backpropagation"
"mistral-7b-v0.3","ai_backpropagation","8","2","1557","Mapping Language Geometry: A Journey Through High-Dimensional Space"
"mistral-7b-v0.3","ai_backpropagation","8","3","1557","Mapping Language Geography: Clustering and Learning Complexities"
"mistral-7b-v0.3","ai_backpropagation","8","4","1557","Mapping Language Geography: Learning Complex Patterns with Backpropagation"
"mistral-7b-v0.3","ai_backpropagation","8","5","1557","Mapping Language Geography: A Look into Model Partitioning"
"mistral-7b-v0.3","ai_backpropagation","8","6","1557","Mapping Language Geography: A Look into Model Architecture"
"mistral-7b-v0.3","ai_backpropagation","8","7","1557","Mapping Language Geography: A Look into Model Learning"
"mistral-7b-v0.3","ai_backpropagation","8","8","1557","Mapping Language Geography with Deep Learning"
"mistral-7b-v0.3","ai_backpropagation","8","9","1557","Mapping Language Geography: A Journey Through High-Dimensional Space"
"mistral-7b-v0.3","ai_backpropagation","8","10","1557","Mapping Language Geography: A Deep Dive into Model Architecture"
"mistral-7b-v0.3","ai_backpropagation","9","1","1694","From Frustration to Fulfillment: Building a Viable Business for Education"
"mistral-7b-v0.3","ai_backpropagation","9","2","1694","From Frustration to Fulfillment: A Journey Towards Educational Videos"
"mistral-7b-v0.3","ai_backpropagation","9","3","1694","Education Through Entrepreneurship: Building Welch Lab"
"mistral-7b-v0.3","ai_backpropagation","9","4","1694","From Frustration to Focus: Building a Viable Business for Education"
"mistral-7b-v0.3","ai_backpropagation","9","5","1694","From Frustration to Fulfillment: A Journey Towards Educational Videos"
"mistral-7b-v0.3","ai_backpropagation","9","6","1694","From Frustration to Fulfillment: A Journey Towards Educational Videos"
"mistral-7b-v0.3","ai_backpropagation","9","7","1694","From Frustration to Focus: Building a Viable Business for Education"
"mistral-7b-v0.3","ai_backpropagation","9","8","1694","From Frustration to Fulfillment: Building a Viable Business for Education"
"mistral-7b-v0.3","ai_backpropagation","9","9","1694","From Frustration to Focus: Building a Viable Business for Education"
"mistral-7b-v0.3","ai_backpropagation","9","10","1694","From Frustration to Fulfillment: Building a Business for Education"
"tinyllama","ai_backpropagation","1","1","0","How Back Propagation Works in Machine Learning"
"tinyllama","ai_backpropagation","1","2","0","How Back Propagation Works in Machine Learning"
"tinyllama","ai_backpropagation","1","3","0","How Back Propagation Works"
"tinyllama","ai_backpropagation","1","4","0","How Back Propagation Works"
"tinyllama","ai_backpropagation","1","5","0","The Science of Intelligence: Back Propagation"
"tinyllama","ai_backpropagation","1","6","0","How Back Propagation Works in Deep Learning"
"tinyllama","ai_backpropagation","1","7","0","How Back Propagation Works in Deep Learning Models"
"tinyllama","ai_backpropagation","1","8","0","How Back Propagation Works in Machine Learning"
"tinyllama","ai_backpropagation","1","9","0","How Back Propagation Works in Deep Learning"
"tinyllama","ai_backpropagation","1","10","0","How Back Propagation Works in Deep Learning"
"tinyllama","ai_backpropagation","2","1","128","How to Train Meta's Alumna Model for Back Propagation"
"tinyllama","ai_backpropagation","2","2","128","How to Train Your Meta's Alumna Model"
"tinyllama","ai_backpropagation","2","3","128","How to Train Meta's Alumna Model for Back Propagation"
"tinyllama","ai_backpropagation","2","4","128","How to Train Meta's Alumna to 3 Billion Parameter Model"
"tinyllama","ai_backpropagation","2","5","128","How to Train Your Meta's Alumna Model for Better Focus Time"
"tinyllama","ai_backpropagation","2","6","128","How to Train Your Meta's Alumna Model to Identify Unknown Numbers"
"tinyllama","ai_backpropagation","2","7","128","How to Train Meta's Alumna Model 3,2,1,0.5 Billion Parameter"
"tinyllama","ai_backpropagation","2","8","128","How to Train Your Meta's Alumna Model"
"tinyllama","ai_backpropagation","2","9","128","How to Train Meta's Alumna to 32 Billion Parameters"
"tinyllama","ai_backpropagation","2","10","128","How to Train Your Meta's Alumna Model"
"tinyllama","ai_backpropagation","3","1","226","A Brief Introduction to Neural Networks"
"tinyllama","ai_backpropagation","3","2","226","Building a Language Model with Math"
"tinyllama","ai_backpropagation","3","3","226","Transforming Data into Features"
"tinyllama","ai_backpropagation","3","4","226","Building a Neural Network Model for City Identification"
"tinyllama","ai_backpropagation","3","5","226","A Brief Introduction to Neural Networks"
"tinyllama","ai_backpropagation","3","6","226","How to Build an Artificial Neural Network"
"tinyllama","ai_backpropagation","3","7","226","Building Up Equations for Learning Problems"
"tinyllama","ai_backpropagation","3","8","226","Building Up Equations with Math First Approach"
"tinyllama","ai_backpropagation","3","9","226","Visualizing High-Dimensional Spaces with Deep Learning"
"tinyllama","ai_backpropagation","3","10","226","Visualizing High-Dimensional Data"
"tinyllama","ai_backpropagation","4","1","370","How to Train a Neural Network to Predict City Names Using Python and Keras"
"tinyllama","ai_backpropagation","4","2","370","Transforming Data into Predictions"
"tinyllama","ai_backpropagation","4","3","370","How to Train a Linear Model Using Gradient Descent"
"tinyllama","ai_backpropagation","4","4","370","How to Train a Neural Network Using Python"
"tinyllama","ai_backpropagation","4","5","370","How to Train a Small Linear Model to Predict City Coordinates"
"tinyllama","ai_backpropagation","4","6","370","How to Train a Linear Regression Model Using Python"
"tinyllama","ai_backpropagation","4","7","370","How to Train a Linear Regression Model Using Python"
"tinyllama","ai_backpropagation","4","8","370","Creating a Simple Linear Model for Prediction"
"tinyllama","ai_backpropagation","4","9","370","How to Train a Linear Regression Model Using Python"
"tinyllama","ai_backpropagation","4","10","370","Creating a Neural Network Model Using Python"
"tinyllama","ai_backpropagation","5","1","568","Back Propagation for Neural Networks"
"tinyllama","ai_backpropagation","5","2","568","How to Solve for Slopes Using Back Propagation"
"tinyllama","ai_backpropagation","5","3","568","How to Solve for Slopes Using Backpropagated Gradients"
"tinyllama","ai_backpropagation","5","4","568","Back Propogation for Single Layer Neural Nets"
"tinyllama","ai_backpropagation","5","5","568","Backpropagating through a Single Neural Network"
"tinyllama","ai_backpropagation","5","6","568","Back Propagation: A Simple Approach to Numerical Estimation of Neural Network Slopes"
"tinyllama","ai_backpropagation","5","7","568","Back Propagation: A Simple Way To Solve For Slopes Of Neural Networks"
"tinyllama","ai_backpropagation","5","8","568","How to Solve Numerical Equations Using Back Propagation"
"tinyllama","ai_backpropagation","5","9","568","Backpropogation: A Simple Method for Computing Slopos"
"tinyllama","ai_backpropagation","5","10","568","Numerically Estimating Sloping Functions"
"tinyllama","ai_backpropagation","6","1","685","Back Propagation: How Neural Networks Learn"
"tinyllama","ai_backpropagation","6","2","685","Back Propagation: A Simple Algorithm for Learning Neural Networks"
"tinyllama","ai_backpropagation","6","3","685","Back Propagation: How Neural Networks Learn to Solve Problems"
"tinyllama","ai_backpropagation","6","4","685","Back Propagation: How Neural Networks Learn"
"tinyllama","ai_backpropagation","6","5","685","Back Propagation: A Brief Introduction to Neural Networks"
"tinyllama","ai_backpropagation","6","6","685","Back Propagation - A Simple Introduction to Neural Networks"
"tinyllama","ai_backpropagation","6","7","685","Back Propagation: How Neural Networks Learn"
"tinyllama","ai_backpropagation","6","8","685","Back Propagation: How Neural Networks Learn"
"tinyllama","ai_backpropagation","6","9","685","Back Propagation: The Math Behind Neural Network Training"
"tinyllama","ai_backpropagation","6","10","685","Back Propagation - How Neural Networks Learn"
"tinyllama","ai_backpropagation","7","1","1174","Visualizing Gradient Descent Process in Part One"
"tinyllama","ai_backpropagation","7","2","1174","Visualizing Gradient Descent Process in Part One of Transcript"
"tinyllama","ai_backpropagation","7","3","1174","Transformers: A Brief Introduction"
"tinyllama","ai_backpropagation","7","4","1174","Visualizing Gradient Descent Process in Part One"
"tinyllama","ai_backpropagation","7","5","1174","Visualizing Gradient Descent Process in Part One of a Transcript"
"tinyllama","ai_backpropagation","7","6","1174","Transformers: A Brief Introduction"
"tinyllama","ai_backpropagation","7","7","1174","Visualizing Gradient Descent Process in Part One of a Transcript"
"tinyllama","ai_backpropagation","7","8","1174","Visualizing Gradient Descent Process in Part One of Transcript"
"tinyllama","ai_backpropagation","7","9","1174","Transformers: A Tale of Two Models"
"tinyllama","ai_backpropagation","7","10","1174","Visualizing Gradient Descent Process in Part One of a Transcript"
"tinyllama","ai_backpropagation","8","1","1557","The Power of Gradient Descent to Solve Incredibly Complex Problems"
"tinyllama","ai_backpropagation","8","2","1557","The Power of Backpropagating Through Complex Networks"
"tinyllama","ai_backpropagation","8","3","1557","Backprop: A Brief History"
"tinyllama","ai_backpropagation","8","4","1557","How Language Models Learn to Predict the Next Token"
"tinyllama","ai_backpropagation","8","5","1557","Partitioning Space for Disconnected Regions in Language"
"tinyllama","ai_backpropagation","8","6","1557","A Brief Introduction to Backprop"
"tinyllama","ai_backpropagation","8","7","1557","A Brief History of Deep Learning"
"tinyllama","ai_backpropagation","8","8","1557","How Backpropagating Neural Networks Learn Complex Problems"
"tinyllama","ai_backpropagation","8","9","1557","The Power of Gradient Descent to Solve Incredibly Complex Problem"
"tinyllama","ai_backpropagation","8","10","1557","How does the Lava Transformer architecture handle challenging language tasks such as training large models on unseen data?"
"tinyllama","ai_backpropagation","9","1","1694","Welcome to Watch LABS"
"tinyllama","ai_backpropagation","9","2","1694","Welch LABS - The Future of Education"
"tinyllama","ai_backpropagation","9","3","1694","How to Make Money Blogging Without Quitting Your Day Job"
"tinyllama","ai_backpropagation","9","4","1694","Welch LABS - How I Quit YouTube and Started Going Full Time Creating Videos"
"tinyllama","ai_backpropagation","9","5","1694","The Real Reason I Quit Welch Lab"
"tinyllama","ai_backpropagation","9","6","1694","Welch LABS: How I Quit, Learned Math, & Became a Full-Time Creator"
"tinyllama","ai_backpropagation","9","7","1694","Welch LABS: How I Quit Full-Time Job to Make Education Better"
"tinyllama","ai_backpropagation","9","8","1694","Welch LABS: The Transition"
"tinyllama","ai_backpropagation","9","9","1694","Welch LABS - A New Way To Learn Math & Science"
"tinyllama","ai_backpropagation","9","10","1694","Welch LABS - A New Way To Learn Math & Science"
"llama3.1-8b","ai_backpropagation","1","1","0","Unlocking Intelligence: The Power of Back Propagation"
"llama3.1-8b","ai_backpropagation","1","2","0","The Elegant Power of Back Propagation"
"llama3.1-8b","ai_backpropagation","1","3","0","The Elegant Algorithm Behind AI Success"
"llama3.1-8b","ai_backpropagation","1","4","0","The Elegant Power of Back Propagation"
"llama3.1-8b","ai_backpropagation","1","5","0","Unlocking Intelligence: The Power of Backprop"
"llama3.1-8b","ai_backpropagation","1","6","0","The Elegant Power of Back Propagation"
"llama3.1-8b","ai_backpropagation","1","7","0","The Elegant Power of Back Propagation"
"llama3.1-8b","ai_backpropagation","1","8","0","The Elegant Power of Back Propagation"
"llama3.1-8b","ai_backpropagation","1","9","0","How Backprop Drives Modern AI Breakthroughs"
"llama3.1-8b","ai_backpropagation","1","10","0","Unlocking Intelligence: The Power of Back Propagation"
"llama3.1-8b","ai_backpropagation","2","1","128","Taming Unwanted Calls with Data Removal"
"llama3.1-8b","ai_backpropagation","2","2","128","Protecting Your Personal Information"
"llama3.1-8b","ai_backpropagation","2","3","128","Breaking Free from Personal Data Overload"
"llama3.1-8b","ai_backpropagation","2","4","128","Protecting Your Digital Footprint"
"llama3.1-8b","ai_backpropagation","2","5","128","Taking Back Control of Your Online Presence"
"llama3.1-8b","ai_backpropagation","2","6","128","Breaking Free from Data Brokers"
"llama3.1-8b","ai_backpropagation","2","7","128","Protecting Your Digital Footprint"
"llama3.1-8b","ai_backpropagation","2","8","128","Protecting Your Digital Footprint"
"llama3.1-8b","ai_backpropagation","2","9","128","Taking Back Control of Your Personal Data"
"llama3.1-8b","ai_backpropagation","2","10","128","Staying Safe from Unsolicited Marketing Calls"
"llama3.1-8b","ai_backpropagation","3","1","226","Math First Approach to Back Propagation"
"llama3.1-8b","ai_backpropagation","3","2","226","Simplifying Neural Networks with Linear Models"
"llama3.1-8b","ai_backpropagation","3","3","226","Math First Approach to Back Propagation"
"llama3.1-8b","ai_backpropagation","3","4","226","Math First Approach to Back Propagation"
"llama3.1-8b","ai_backpropagation","3","5","226","Cracking the Code: Backpropagation Unveiled"
"llama3.1-8b","ai_backpropagation","3","6","226","From Linear Equations to Neural Network Basics"
"llama3.1-8b","ai_backpropagation","3","7","226","Math First Approach to Back Propagation"
"llama3.1-8b","ai_backpropagation","3","8","226","Cracking the Code: Math Behind Meta Models"
"llama3.1-8b","ai_backpropagation","3","9","226","Simplifying Neural Networks with Linear Models"
"llama3.1-8b","ai_backpropagation","3","10","226","Math First Approach to Back Propagation"
"llama3.1-8b","ai_backpropagation","4","1","370","Squishing Outputs with Softmax"
"llama3.1-8b","ai_backpropagation","4","2","370","Squishing Outputs with Softmax"
"llama3.1-8b","ai_backpropagation","4","3","370","Squishing Outputs with Softmax"
"llama3.1-8b","ai_backpropagation","4","4","370","Squishing Outputs with Softmax"
"llama3.1-8b","ai_backpropagation","4","5","370","Squishing Outputs with Softmax"
"llama3.1-8b","ai_backpropagation","4","6","370","Squishing Outputs & Computing Cross Entropy"
"llama3.1-8b","ai_backpropagation","4","7","370","Squishing Outputs with Softmax"
"llama3.1-8b","ai_backpropagation","4","8","370","Squishing Outputs & Computing Loss"
"llama3.1-8b","ai_backpropagation","4","9","370","Squishing Outputs & Computing Cross Entropy Loss"
"llama3.1-8b","ai_backpropagation","4","10","370","Squishing Outputs with Softmax"
"llama3.1-8b","ai_backpropagation","5","1","568","Deriving Backpropagation Equations for Neural Networks"
"llama3.1-8b","ai_backpropagation","5","2","568","Deriving Backpropagation through Calculus"
"llama3.1-8b","ai_backpropagation","5","3","568","Deriving Backpropagation Equations with Calculus"
"llama3.1-8b","ai_backpropagation","5","4","568","Deriving Efficient Slope Equations via Backpropagation"
"llama3.1-8b","ai_backpropagation","5","5","568","Solving Loss Function Slopes with Back Propagation"
"llama3.1-8b","ai_backpropagation","5","6","568","Optimizing Neural Networks through Back Propagation"
"llama3.1-8b","ai_backpropagation","5","7","568","Unlocking Efficient Gradient Descent"
"llama3.1-8b","ai_backpropagation","5","8","568","Deriving Backpropagation through Calculus"
"llama3.1-8b","ai_backpropagation","5","9","568","Deriving Efficient Slope Equations via Back Propagation"
"llama3.1-8b","ai_backpropagation","5","10","568","Deriving Backpropagation through Calculus"
"llama3.1-8b","ai_backpropagation","6","1","685","Efficient Backpropagation Explained"
"llama3.1-8b","ai_backpropagation","6","2","685","Efficiently Deriving Neural Network Gradients"
"llama3.1-8b","ai_backpropagation","6","3","685","Efficient Back Propagation via Chain Rule"
"llama3.1-8b","ai_backpropagation","6","4","685","Unlocking Back Propagation with Calculus Efficiency"
"llama3.1-8b","ai_backpropagation","6","5","685","Simplifying Neural Network Gradient Computation"
"llama3.1-8b","ai_backpropagation","6","6","685","Unlocking Deep Learning Efficiency with Calculus"
"llama3.1-8b","ai_backpropagation","6","7","685","Unlocking Neural Network Learning with Back Propagation"
"llama3.1-8b","ai_backpropagation","6","8","685","Unlocking Neural Network Optimization"
"llama3.1-8b","ai_backpropagation","6","9","685","Efficiently Calculating Neural Network Gradients"
"llama3.1-8b","ai_backpropagation","6","10","685","Efficiently Calculating Neural Network Gradients"
"llama3.1-8b","ai_backpropagation","7","1","1174","Visualizing Gradient Descent and Model Learning"
"llama3.1-8b","ai_backpropagation","7","2","1174","Visualizing Gradient Descent and Backpropagation"
"llama3.1-8b","ai_backpropagation","7","3","1174","Visualizing Gradient Descent & Model Learning"
"llama3.1-8b","ai_backpropagation","7","4","1174","Visualizing Gradient Descent and Model Learning"
"llama3.1-8b","ai_backpropagation","7","5","1174","Visualizing Gradient Descent and Model Learning"
"llama3.1-8b","ai_backpropagation","7","6","1174","Visualizing Gradient Descent in Multilayer Models"
"llama3.1-8b","ai_backpropagation","7","7","1174","Understanding Gradient Desent and Back Propagation"
"llama3.1-8b","ai_backpropagation","7","8","1174","Visualizing Gradient Descent and Backpropagation"
"llama3.1-8b","ai_backpropagation","7","9","1174","Visualizing Gradient Descent and Backpropagation"
"llama3.1-8b","ai_backpropagation","7","10","1174","Visualizing Gradient Descent and Backpropagation"
"llama3.1-8b","ai_backpropagation","8","1","1557","The Geometry of Language Learning"
"llama3.1-8b","ai_backpropagation","8","2","1557","Unraveling Language Geometry with Deep Learning"
"llama3.1-8b","ai_backpropagation","8","3","1557","Unraveling Language Geometry through Vector Spaces"
"llama3.1-8b","ai_backpropagation","8","4","1557","Mapping the Geometry of Language"
"llama3.1-8b","ai_backpropagation","8","5","1557","The Geometry of Language"
"llama3.1-8b","ai_backpropagation","8","6","1557","Unraveling Language Geometry with Backpropagation"
"llama3.1-8b","ai_backpropagation","8","7","1557","The Geometry of Language Learning"
"llama3.1-8b","ai_backpropagation","8","8","1557","Mapping Language Complexity"
"llama3.1-8b","ai_backpropagation","8","9","1557","Unpacking Language Maps with Backpropagation"
"llama3.1-8b","ai_backpropagation","8","10","1557","Uncovering Hidden Patterns in Language Models"
"llama3.1-8b","ai_backpropagation","9","1","1694","From Frustration to Focus"
"llama3.1-8b","ai_backpropagation","9","2","1694","Creating a Sustainable Future for"
"llama3.1-8b","ai_backpropagation","9","3","1694","From Engineer to Educator: A New Path"
"llama3.1-8b","ai_backpropagation","9","4","1694","From Engineer to Educator"
"llama3.1-8b","ai_backpropagation","9","5","1694","From Engineer to Educator"
"llama3.1-8b","ai_backpropagation","9","6","1694","Rebuilding Watch Lab's Momentum"
"llama3.1-8b","ai_backpropagation","9","7","1694","From Engineer to Educator: A New Path"
"llama3.1-8b","ai_backpropagation","9","8","1694","From Engineer to Educator: A New Path"
"llama3.1-8b","ai_backpropagation","9","9","1694","From Engineer to Educator: A New Path"
"llama3.1-8b","ai_backpropagation","9","10","1694","From Engineer to Educator: A New Path"
"gemma2-9b","ai_backpropagation","1","1","0","The Power of Backpropagation"
"gemma2-9b","ai_backpropagation","1","2","0","The Power of Backpropagation"
"gemma2-9b","ai_backpropagation","1","3","0","The Power of Backpropagation"
"gemma2-9b","ai_backpropagation","1","4","0","The Power of Backpropagation"
"gemma2-9b","ai_backpropagation","1","5","0","The Power of Backpropagation"
"gemma2-9b","ai_backpropagation","1","6","0","The Power of Backpropagation"
"gemma2-9b","ai_backpropagation","1","7","0","The Power of Backpropagation"
"gemma2-9b","ai_backpropagation","1","8","0","The Power of Backpropagation"
"gemma2-9b","ai_backpropagation","1","9","0","The Power of Backpropagation"
"gemma2-9b","ai_backpropagation","1","10","0","The Power of Backpropagation"
"gemma2-9b","ai_backpropagation","2","1","128","Silencing Spam, Embracing Focus Time"
"gemma2-9b","ai_backpropagation","2","2","128","Taming Meta's AI: Backpropagation Explained"
"gemma2-9b","ai_backpropagation","2","3","128","Reclaiming Focus Time with Data Removal"
"gemma2-9b","ai_backpropagation","2","4","128","Reclaiming Your Data Privacy"
"gemma2-9b","ai_backpropagation","2","5","128","Silencing Spam, Embracing Focus Time"
"gemma2-9b","ai_backpropagation","2","6","128","Silencing Spam, Embracing Focus"
"gemma2-9b","ai_backpropagation","2","7","128","Silencing Spam, Embracing Focus Time"
"gemma2-9b","ai_backpropagation","2","8","128","Silencing Spam, Embracing Focus"
"gemma2-9b","ai_backpropagation","2","9","128","Reclaiming Your Data: A Deep Dive into AI"
"gemma2-9b","ai_backpropagation","2","10","128","Silencing Spam, Embracing Focus Time"
"gemma2-9b","ai_backpropagation","3","1","226","From Coordinates to Cities: A Math First Approach"
"gemma2-9b","ai_backpropagation","3","2","226","From GPS to Backpropagation: A Math First Approach"
"gemma2-9b","ai_backpropagation","3","3","226","From GPS to Neurons: A Math Primer"
"gemma2-9b","ai_backpropagation","3","4","226","From GPS to Neurons: A Math First Approach"
"gemma2-9b","ai_backpropagation","3","5","226","From GPS to Neurons: A Math Primer"
"gemma2-9b","ai_backpropagation","3","6","226","From GPS to Neurons: A Math Primer"
"gemma2-9b","ai_backpropagation","3","7","226","From Coordinates to Cities: A Math First Approach"
"gemma2-9b","ai_backpropagation","3","8","226","From GPS to Backpropagation"
"gemma2-9b","ai_backpropagation","3","9","226","From GPS to Neurons: Unveiling Backpropagation"
"gemma2-9b","ai_backpropagation","3","10","226","From GPS to Neurons: A Math Primer"
"gemma2-9b","ai_backpropagation","4","1","370","From Outputs to Probabilities: Softmax Explained"
