"model","video","segment","title_number","start","generated_title"
"mistral-7b-v0.3","Seafood","4","8","444","Fraudulent Tuna & Counterfeit Scallops: A Culinary Deception"
"mistral-7b-v0.3","Seafood","4","9","444","Fraudulent Tuna and Counterfeit Scallops: A Culinary Conundrum"
"mistral-7b-v0.3","Seafood","4","10","444","Fraudulent Tuna and Counterfeit Scallops: A Culinary Conundrum"
"mistral-7b-v0.3","Seafood","5","1","655","Farm-Raised Salmon Masquerading as Wild Catch"
"mistral-7b-v0.3","Seafood","5","2","655","Farm-Raised Salmon Masquerading as Wild Catch: A Costly Deception"
"mistral-7b-v0.3","Seafood","5","3","655","Farm-Raised Salmon Masquerading as Wild Catch"
"mistral-7b-v0.3","Seafood","5","4","655","Mislabeling Farmed Salmon as Wild: A Costly Deception"
"mistral-7b-v0.3","Seafood","5","5","655","Mislabeling Farmed Salmon as Wild-Caught: A Costly Deception"
"mistral-7b-v0.3","Seafood","5","6","655","Farm-Raised Salmon Masquerading as Wild Catch"
"mistral-7b-v0.3","Seafood","5","7","655","Farm-Raised Salmon Masquerading as Wild Catch"
"mistral-7b-v0.3","Seafood","5","8","655","Farm-Raised Salmon Masquerading as Wild Catch"
"mistral-7b-v0.3","Seafood","5","9","655","Farm-Raised Salmon Masquerading as Wild-Caught"
"mistral-7b-v0.3","Seafood","5","10","655","Unmasking Mislabeled Salmon: The Wild vs Farm-Raised Debate"
"mistral-7b-v0.3","Seafood","6","1","792","Distinguishing Farmed vs Wild Caught Salmon & Counterfeit Red Snapper"
"mistral-7b-v0.3","Seafood","6","2","792","Distinguishing Farmed vs Wild Caught Salmon & Counterfeit Red Snapper"
"mistral-7b-v0.3","Seafood","6","3","792","Farm Raised vs Wild Caught: Spotting the Difference"
"mistral-7b-v0.3","Seafood","6","4","792","Distinguishing Farmed vs Wild-Caught Salmon & Counterfeit Red Snapper"
"mistral-7b-v0.3","Seafood","6","5","792","Farm-Raised vs Wild Caught Salmon & Counterfeit Red Snapper"
"mistral-7b-v0.3","Seafood","6","6","792","Farm Raised vs Wild Caught Salmon & Counterfeit Red Snapper"
"mistral-7b-v0.3","Seafood","6","7","792","Farm Raised vs Wild Caught Salmon: Spotting the Difference"
"mistral-7b-v0.3","Seafood","6","8","792","Farm-Raised vs Wild Caught Salmon: Spotting the Difference"
"mistral-7b-v0.3","Seafood","6","9","792","Farm Raised vs Wild Caught Salmon & Counterfeit Red Snapper"
"mistral-7b-v0.3","Seafood","6","10","792","Farm-Raised vs Wild-Caught Salmon & Counterfeit Red Snapper"
"mistral-7b-v0.3","Seafood","7","1","888","Distinguishing Real Red Snappers & Authentic Lobstermens' Catches"
"mistral-7b-v0.3","Seafood","7","2","888","Distinguishing Quality: A Guide to Authentic Red Snappers & Maine Lobstermens"
"mistral-7b-v0.3","Seafood","7","3","888","Distinguishing Quality Seafood: Red Snappers vs Tilapias & Authentic Lobstering"
"mistral-7b-v0.3","Seafood","7","4","888","Distinguishing Real Red Snappers and Maine Lobstermens' Catches"
"mistral-7b-v0.3","Seafood","7","5","888","Distinguishing Real Red Snappers & Authentic Lobstermens' Catches"
"mistral-7b-v0.3","Seafood","7","6","888","Distinguishing Real Red Snappers & Lobstermens' Catches"
"mistral-7b-v0.3","Seafood","7","7","888","Distinguishing Real Red Snappers and Maine Lobbers: A Guide for Seafood Lovers"
"mistral-7b-v0.3","Seafood","7","8","888","Distinguishing Real Red Snappers and Maine Lobstermens' Catches"
"mistral-7b-v0.3","Seafood","7","9","888","Distinguishing Real Red Snappers & Maine Lobstermens: A Fresh Catch Guide"
"mistral-7b-v0.3","Seafood","7","10","888","Discerning Quality: Spotting Authentic Red Snappers & Lobstermens"
"mistral-7b-v0.3","Seafood","8","1","1076","Unmasking Shellfish Deception: The Truth About Lobsters and Caviar"
"mistral-7b-v0.3","Seafood","8","2","1076","Unmasking Shellfish Swindles: From Lobsters to Caviar"
"mistral-7b-v0.3","Seafood","8","3","1076","Shellfish Swindles & Fake Caviar: How to Spot Authentic Seafood"
"mistral-7b-v0.3","Seafood","8","4","1076","Unmasking Shellfish Deception: How to Spot Legit Lobsters and Authentic Caviar"
"mistral-7b-v0.3","Seafood","8","5","1076","Unmasking Shellfish Swindles: From Lobsters to Caviar"
"mistral-7b-v0.3","Seafood","8","6","1076","The Deceptive World of Shellfish and Caviar"
"mistral-7b-v0.3","Seafood","8","7","1076","Unmasking Shellfish Swindles: Fresh Lobsters & Fake Caviar"
"mistral-7b-v0.3","Seafood","8","8","1076","Unmasking Shellfish Swindles: How to Spot Legitimate Lobsters and Authentic Caviar"
"mistral-7b-v0.3","Seafood","8","9","1076","Unmasking Shellfish Deception: How to Spot Legit Lobsters and Authentic Caviar"
"mistral-7b-v0.3","Seafood","8","10","1076","Unmasking Shellfish Deception: Fresh vs. Fake"
"mistral-7b-v0.3","Seafood","9","1","1264","Unmasking Caviar Counterfeiters: A Battle Against Ocean Crime"
"mistral-7b-v0.3","Seafood","9","2","1264","Unmasking Caviar Counterfeiters: A Battle Against Seafood Fraud"
"mistral-7b-v0.3","Seafood","9","3","1264","Caviar Crimes Unveiled: The Fight Against Fake Fish"
"mistral-7b-v0.3","Seafood","9","4","1264","Caviar Crimes Unveiled: Navigating the Legal Seafood Market"
"mistral-7b-v0.3","Seafood","9","5","1264","Caviar Counterfeit Crackdown: Navigating the Real Deal Amidst Rising Demand"
"mistral-7b-v0.3","Seafood","9","6","1264","Caviar Crimes Unveiled: The Fight Against Fake Fish"
"mistral-7b-v0.3","Seafood","9","7","1264","Caviar Crimes Unveiled: The High Seas' Wild West"
"mistral-7b-v0.3","Seafood","9","8","1264","Unmasking Caviar Counterfeits: A Battle Against Seafood Fraud"
"mistral-7b-v0.3","Seafood","9","9","1264","Unmasking Caviar Fraud: The High Seas' Illicit Fishing Operations"
"mistral-7b-v0.3","Seafood","9","10","1264","Caviar Crimes Unveiled: The High Seas' Wild West"
"mistral-7b-v0.3","Seafood","10","1","1403","Uncovering the Global Illicit Fishing Crisis"
"mistral-7b-v0.3","Seafood","10","2","1403","Uncovering the Hidden Cost of Unregulated Fishing"
"mistral-7b-v0.3","Seafood","10","3","1403","Uncovering the Hidden Cost of Global Fishing"
"mistral-7b-v0.3","Seafood","10","4","1403","Uncovering the Hidden Toll of Illegal Fishing"
"mistral-7b-v0.3","Seafood","10","5","1403","Unmasking Illegal Fishing: A Global Crisis"
"mistral-7b-v0.3","Seafood","10","6","1403","Uncovering the Global Illicit Fishing Crisis"
"mistral-7b-v0.3","Seafood","10","7","1403","Uncovering the Hidden Costs of Illegal Fishing"
"mistral-7b-v0.3","Seafood","10","8","1403","Uncovering the Hidden Costs of Illegal Fishing"
"mistral-7b-v0.3","Seafood","10","9","1403","Uncovering the Global Illicit Fishing Crisis"
"mistral-7b-v0.3","Seafood","10","10","1403","Uncovering the Global Crisis of Illegal Fishing"
"mistral-7b-v0.3","Seafood","11","1","1625","Seafood Supply Chain Abuses Uncovered"
"mistral-7b-v0.3","Seafood","11","2","1625","Unchecked Labor Abuses Plague Global Fishing Industry"
"mistral-7b-v0.3","Seafood","11","3","1625","Unseen Suffering: Trafficked Fishermen and Oversight Lapses"
"mistral-7b-v0.3","Seafood","11","4","1625","Unseen Suffering: Forced Labor in Global Fishing Industry"
"mistral-7b-v0.3","Seafood","11","5","1625","Unseen Suffering Below Decks: Seafood Supply Chain Challenges"
"mistral-7b-v0.3","Seafood","11","6","1625","Unseen Suffering Beneath Our Plates: Modern Seafood Slave Trade"
"mistral-7b-v0.3","Seafood","11","7","1625","Unseen Suffering in Seafood Supply Chains"
"mistral-7b-v0.3","Seafood","11","8","1625","Unseen Suffering in Seafood Supply Chains: The Plight of Enslaved Fishermen"
"mistral-7b-v0.3","Seafood","11","9","1625","Unseen Suffering: Seafood Supply Chain Abuses"
"mistral-7b-v0.3","Seafood","11","10","1625","Unseen Suffering: Forced Labor in Fishing Industry"
"tinyllama","Seafood","1","1","0","The Counterfeit Seafood Epidemic"
"tinyllama","Seafood","1","2","0","What is Seafoods Fraud?"
"tinyllama","Seafood","1","3","0","Counterfeit Seafood: A Global Problem"
"tinyllama","Seafood","1","4","0","Counterfeit Crab: The Fishy Business of Imitation Crab in Sushi Restaurants"
"tinyllama","Seafood","1","5","0","How Counterfeit Seafood Is Gaining Popularity in Restaurants"
"tinyllama","Seafood","1","6","0","How Counterfeit Seafood Is Easily Sold in Japan"
"tinyllama","Seafood","1","7","0","Counterfeit Seafood: The Rise of Imitation Fish in Japanese Restaurants"
"tinyllama","Seafood","1","8","0","Counterfeit Crab: The Unknown Truth"
"tinyllama","Seafood","1","9","0","Counterfeit Seafood - The Rise of Imitation Fish"
"tinyllama","Seafood","1","10","0","How Counterfeit Seafood Is Transforming The Global Fish Market"
"tinyllama","Seafood","2","1","70","How to Cook a Perfect Steak"
"tinyllama","Seafood","2","2","70","The Rise of Imitation Crab"
"tinyllama","Seafood","2","3","70","The Art of Cooking"
"tinyllama","Seafood","2","4","70","How to Identify Legitimate Seafood"
"tinyllama","Seafood","2","5","70","How to Identify Legitimate Seafood"
"tinyllama","Seafood","2","6","70","How to Tell If Your Maryland Blue Crab Is Real"
"tinyllama","Seafood","2","7","70","The Rare Fish You Can Only Find in Season"
"tinyllama","Seafood","2","8","70","How to Cook the Perfect Fish Tacos"
"tinyllama","Seafood","2","9","70","The Rarest Tuna in the World"
"tinyllama","Seafood","2","10","70","The Most Expensive Kind of Tuna"
"tinyllama","Seafood","3","1","258","How to Spot Fake Tuna at Your Local Grocery Store"
"tinyllama","Seafood","3","2","258","Bluefinned Tuna: The Most Expensive Kind of Tofu"
"tinyllama","Seafood","3","3","258","The Rare Fish That's Worth More Than Gold"
"tinyllama","Seafood","3","4","258","The Fraudulence of Bluefinned Tuna"
"tinyllama","Seafood","3","5","258","How to Buy the Most Expensive Kind of Tuna"
"tinyllama","Seafood","3","6","258","Tokyo's Top Attractions"
"tinyllama","Seafood","3","7","258","How to Identify Fake Tuna at Restaurants and Grocery Stores"
"tinyllama","Seafood","3","8","258","Bluefin Tuna: The Most Expensive Kind of Tuna"
"tinyllama","Seafood","3","9","258","Bluefin Tuna: The Most Expensive Kind of Tuna"
"tinyllama","Seafood","3","10","258","Bluefinned Tuna - The Most Expensive Kind of Tuna"
"tinyllama","Seafood","4","1","444","Fraudulently Framed Salmon"
"tinyllama","Seafood","4","2","444","How to Identify Fake Products"
"tinyllama","Seafood","4","3","444","How to Identify Fake Food"
"tinyllama","Seafood","4","4","444","How to Identify Fake Salmon"
"tinyllama","Seafood","4","5","444","How to Identify Fake Food"
"tinyllama","Seafood","4","6","444","How to Tell If Salmon Is Real or Fake"
"tinyllama","Seafood","4","7","444","How to Tell if Your Salmon Is Actually Salmon"
"tinyllama","Seafood","4","8","444","Fraudulently Fresh Salmon"
"tinyllama","Seafood","4","9","444","Fraudulently Labeled Salmon"
"tinyllama","Seafood","4","10","444","How to Identify Fake Food Products"
"tinyllama","Seafood","5","1","655","Farm-Ray Salmon Lies Sold as Wild-Caught Salmon"
"tinyllama","Seafood","5","2","655","Farm-Ray Salmon Lies"
"tinyllama","Seafood","5","3","655","Farm-Ray Salmon Mislabelled as Wild-Caught Salmon"
"tinyllama","Seafood","5","4","655","Farm-Ray Salmon Lies Sold As Wild-Caught Salmon"
"tinyllama","Seafood","5","5","655","Farm-Ray Salmon Sold as Wild-Caught Salmon"
"tinyllama","Seafood","5","6","655","Farm-Ray Salmon: A Risky Business"
"tinyllama","Seafood","5","7","655","Farm-Ray Salmon vs. Wild-Caught Salmon"
"tinyllama","Seafood","5","8","655","Farm-Ray Salmon Labeled As Wild-Caught Salmon"
"tinyllama","Seafood","5","9","655","Farm-Ray Salmon: A Dangerous Mislabeling Trend"
"tinyllama","Seafood","5","10","655","Why Farm-raised Salmon Can Cost More Than Wild Salmon"
"tinyllama","Seafood","6","1","792","How to Tell the Difference Between Farm-Raised Salmon and Wild-Caught Snapper"
"tinyllama","Seafood","6","2","792","How to Tell the Difference Between Farm-Raised Salmon and Wild-Caught Snapper"
"tinyllama","Seafood","6","3","792","How to Tell the Difference Between Farm-Raised Salmon and Wild-Caught Striped Bass"
"tinyllama","Seafood","6","4","792","A Brief History of Salmon"
"tinyllama","Seafood","6","5","792","How to Tell the Difference Between Wild-Caught and Farm-Raised Salmon Fillets"
"tinyllama","Seafood","6","6","792","How to Identify Farm-Raised Salmon Fillets from Wild-Caught Red Snapper"
"tinyllama","Seafood","6","7","792","How to Tell the Difference Between Farm-Raised Salmon and Wild-Caught Striped Bass"
"tinyllama","Seafood","6","8","792","What is the difference in appearance between farm-raised salmon and wild-caught salmon?"
"tinyllama","Seafood","6","9","792","What's Up With That?"
"tinyllama","Seafood","6","10","792","How to Identify Farm Raised Salmon Fillets from Wild Caught Ones"
"tinyllama","Seafood","7","1","888","How to Identifying Real Lobst"
"tinyllama","Seafood","7","2","888","How to Buy Real Lobster - Transcript"
"tinyllama","Seafood","7","3","888","How to Tell if You're Buying Real Fish or Fake Shrimp"
"tinyllama","Seafood","7","4","888","How to Tell If You're Buying Real Fish or Fake Seafood"
"tinyllama","Seafood","7","5","888","How to Tell if You're Buying Real Fish"
"tinyllama","Seafood","7","6","888","How to Tell If You're Buying Real Fish"
"tinyllama","Seafood","7","7","888","How to Identify Real Lobster From Fake"
"tinyllama","Seafood","7","8","888","It Can Be Hard to Make That Distinction"
"tinyllama","Seafood","7","9","888","What's the Difference Between Lobster and Shrimp?"
"tinyllama","Seafood","7","10","888","Chef's Advice on Choosing Real Seafood"
"tinyllama","Seafood","8","1","1076","How to Find Legitimate Lobster"
"tinyllama","Seafood","8","2","1076","How to Buy Authentic Lobster"
"tinyllama","Seafood","8","3","1076","Caught by the Claws"
"tinyllama","Seafood","8","4","1076","The Real Price of Caviar"
"tinyllama","Seafood","8","5","1076","The Fake Food Scandal"
"tinyllama","Seafood","8","6","1076","How to Find Authentic Lobster"
"tinyllama","Seafood","8","7","1076","Inside Edition Investigation Accuses Red Lobsters of Using Cheaper Whitefish in Lobster Bisque"
"tinyllama","Seafood","8","8","1076","How to Buy Legitimate Lobster Bisque"
"tinyllama","Seafood","8","9","1076","How to Find Legitimate Lobster"
"tinyllama","Seafood","8","10","1076","The Best Way to Buy Lobster"
"tinyllama","Seafood","9","1","1264","The Biggest Fish Fraud in History"
"tinyllama","Seafood","9","2","1264","The Importance of Sustainable Fisheries"
"tinyllama","Seafood","9","3","1264","Sea Shephard Patrols Oceans To Stop Illegal Fishing"
"tinyllama","Seafood","9","4","1264","Sea Shephard Patrols Oceans To Stop Illegal Fishing"
"tinyllama","Seafood","9","5","1264","""How Sea Sheppard Patrolls Oces To Stop ILlega"
"tinyllama","Seafood","9","6","1264","How to Spot Illegal Fishing"
"tinyllama","Seafood","9","7","1264","The High Seas"
"tinyllama","Seafood","9","8","1264","The Rise of Caviar Fraud"
"tinyllama","Seafood","9","9","1264","Sea Shephard Patrols Oceans To Stop Illegal Fishing"
"tinyllama","Seafood","9","10","1264","How to Spot Fake Caviar"
"tinyllama","Seafood","10","1","1403","Transparency in Healthcare Measurement Research - A Conversation Between Dr. Hsu & Dr. Yao"
"tinyllama","Seafood","10","2","1403","IUU Fishing: A Global Problem"
"tinyllama","Seafood","10","3","1403","IUU Fishing - A Global Problem"
"tinyllama","Seafood","10","4","1403","Fish Out Of Water"
"tinyllama","Seafood","10","5","1403","IUU Fishing Is Responsible For 25% Of Global Catch"
"tinyllama","Seafood","10","6","1403","The Impact of Illegal Fishing on Oceans"
"tinyllama","Seafood","10","7","1403","The Global Overfishing Problem"
"tinyllama","Seafood","10","8","1403","Illegal Fishing and Its Impact on Our Oceans"
"tinyllama","Seafood","10","9","1403","The Impact of Illegal Fishing on Oceans"
"tinyllama","Seafood","10","10","1403","IUU Fishing Has Made Our Global Overfishing Problem Worse"
"tinyllama","Seafood","11","1","1625","Fisherman Gets Caught Up With Fear"
"tinyllama","Seafood","11","2","1625","The Fishing Industry Is Being Used as a Transit Route"
"tinyllama","Seafood","11","3","1625","The Fish Trap"
"tinyllama","Seafood","11","4","1625","The Ocean's Most Dangerous Creatures"
"tinyllama","Seafood","11","5","1625","The Oceanic Crab: A Dangerous Delicacy"
"tinyllama","Seafood","11","6","1625","An Unexpected Surprise Cometh"
"tinyllama","Seafood","11","7","1625","The Fishing Industry Is Not Just About Food"
"tinyllama","Seafood","11","8","1625","Seafood Safety & Legal Catch Inspectorate Action Needed"
"tinyllama","Seafood","11","9","1625","The Ocean's Most Venomous Creatures"
"tinyllama","Seafood","11","10","1625","The Oceanic Thriller"
"llama3.1-8b","Seafood","1","1","0","The Great Fish Forgery Frenzy"
"llama3.1-8b","Seafood","1","2","0","The Great Fish Forgery Epidemic Uncovered"
"llama3.1-8b","Seafood","1","3","0","The Great Fish Forgery Epidemic Uncovered"
"llama3.1-8b","Seafood","1","4","0","The Great Fish Forgery: Uncovering Seafood Scams"
"llama3.1-8b","Seafood","1","5","0","The Great Fish Forgery: A Global Scandal"
"llama3.1-8b","Seafood","1","6","0","The Great Fish Forgery Epidemic"
"llama3.1-8b","Seafood","1","7","0","The Great Fish Forgery Epidemic Uncovered"
"llama3.1-8b","Seafood","1","8","0","The Great Fish Forgery Epidemic Uncovered"
"llama3.1-8b","Seafood","1","9","0","The Great Fish Forgery Epidemic"
"llama3.1-8b","Seafood","1","10","0","The Great Fish Forgery: Uncovering the Truth"
"llama3.1-8b","Seafood","2","1","70","The Imitation Game: Crab Meat Deception"
"llama3.1-8b","Seafood","2","2","70","The Crab Conundrum: Imitation vs Authentic"
"llama3.1-8b","Seafood","2","3","70","The Imitation Crab Conundrum Exposed"
"llama3.1-8b","Seafood","2","4","70","The Crab Conundrum: Imitation vs Authenticity"
"llama3.1-8b","Seafood","2","5","70","The Crab Conundrum: Imitation vs. Reality"
"llama3.1-8b","Seafood","2","6","70","The Crab Conundrum: Uncovering Imitation and Mislabeling"
"llama3.1-8b","Seafood","2","7","70","The Imitation Game: Crab Meat Deception"
"llama3.1-8b","Seafood","2","8","70","The Crab Conundrum: Imitation vs. Authentic"
"llama3.1-8b","Seafood","2","9","70","The Imitation Crab Conundrum: Uncovering Seafood Deception"
"llama3.1-8b","Seafood","2","10","70","Scandals Beneath the Shell"
"llama3.1-8b","Seafood","3","1","258","The Elusive Bluefin Tuna: A Pricey Catch"
"llama3.1-8b","Seafood","3","2","258","Blue fin tuna's dark side revealed"
"llama3.1-8b","Seafood","3","3","258","The Price of Rarity: Blue Fin Tuna's Dark Side"
"llama3.1-8b","Seafood","3","4","258","The Elusive Bluefin Tuna: A Pricey Catch"
"llama3.1-8b","Seafood","3","5","258","The High-Stakes World of Bluefin Tuna"
"llama3.1-8b","Seafood","3","6","258","(Final) Title ""The Tuna Trade: Luxury & Deception"" (Corrected) Title ""Luxury Tuna: A Story of Deception and Greed"" - Revised again Title"
"llama3.1-8b","Seafood","3","7","258","The Price of Rarity: Blue Fin Tuna"
"llama3.1-8b","Seafood","3","8","258","The Elusive Bluefin: A Tale of Luxury and Deceit"
"llama3.1-8b","Seafood","3","9","258","The High-Stakes World of Bluefin Tuna"
"llama3.1-8b","Seafood","3","10","258","The Elusive Bluefin: A Tale of Luxury and Deceit"
"llama3.1-8b","Seafood","4","1","444","The Dark Side of Seafood Counterfeiting"
"llama3.1-8b","Seafood","4","2","444","The Dark Side of Seafood: Counterfeit Catch"
"llama3.1-8b","Seafood","4","3","444","Fakes and Forgeries"
"llama3.1-8b","Seafood","4","4","444","Deception in the Catch"
"llama3.1-8b","Seafood","4","5","444","Fishy Business: Uncovering Counterfeit Seafood"
"llama3.1-8b","Seafood","4","6","444","Uncovering Fake Fish in Your Market"
"llama3.1-8b","Seafood","4","7","444","Behind the Scenes of Seafood Deceit"
"llama3.1-8b","Seafood","4","8","444","Behind the Label: Seafo"
"llama3.1-8b","Seafood","4","9","444","Deception Beneath the Waves: A Tale of Fake Seafoods"
"llama3.1-8b","Seafood","4","10","444","A Reel Problem"
"llama3.1-8b","Seafood","5","1","655","Wild vs Farmed Salmon: A Labeling Deception"
"llama3.1-8b","Seafood","5","2","655","Wild vs Farm-Raised Salmon: A Labeling Deception"
"llama3.1-8b","Seafood","5","3","655","The Great Salmon Swindle: Uncovering Truths"
"llama3.1-8b","Seafood","5","4","655","Wild vs Farmed Salmon: A Labeling Deception"
"llama3.1-8b","Seafood","5","5","655","Wild vs Farm-Raised Salmon: A Labeling Deception"
"llama3.1-8b","Seafood","5","6","655","Wild Caught vs Far"
"llama3.1-8b","Seafood","5","7","655","Farmed Fish Sold as Wild Caught Exposed"
"llama3.1-8b","Seafood","5","8","655","Wild vs Farm-Raised Salmon: The Labeling Deception"
"llama3.1-8b","Seafood","5","9","655","Wild vs Farm-Raised Salmon: The Labeling Deception"
"llama3.1-8b","Seafood","5","10","655","Salmon Scam: Wild Caught vs Farmlaid"
"llama3.1-8b","Seafood","6","1","792","Deception in the Catch: Wild vs Farmed"
"llama3.1-8b","Seafood","6","2","792","The Great Seafood Swap: Spotting Fakes"
"llama3.1-8b","Seafood","6","3","792","Seafood Sleuths: Uncovering the Real Deal"
"llama3.1-8b","Seafood","6","4","792","Deception in The Catch: Telling Farm From Wild"
"llama3.1-8b","Seafood","6","5","792","The Great Seafood Swap: Authenticity in Question"
"llama3.1-8b","Seafood","6","6","792","Uncovering the Truth Behind Ocean Delights"
"llama3.1-8b","Seafood","6","7","792","Fishing forTruth: Spot tingCounterfeitSeafood"
"llama3.1-8b","Seafood","6","8","792","Deception in the Catch: Wild vs. Farmed"
"llama3.1-8b","Seafood","6","9","792","The Great Seafood Switcheroo"
"llama3.1-8b","Seafood","6","10","792","Deception in every Catch"
"llama3.1-8b","Seafood","7","1","888","Authentic Seafood: Separating Fact from Farce"
"llama3.1-8b","Seafood","7","2","888","Deception in the Catch: Authentic Seafood Exposed"
"llama3.1-8b","Seafood","7","3","888","Authenticity in Seafood: Separating Fact from Fake"
"llama3.1-8b","Seafood","7","4","888","Sifting Through Seafood Deception: Insider Insights"
"llama3.1-8b","Seafood","7","5","888","The Real Deal"
"llama3.1-8b","Seafood","7","6","888","Authenticity vs. Deception in Seafood Purchases"
"llama3.1-8b","Seafood","7","7","888","The Great Seafoo d Deception U ncovered"
"llama3.1-8b","Seafood","7","8","888","Debunking Fishy Fakes: Authenticity in Seafood"
"llama3.1-8b","Seafood","7","9","888","Uncovering Hidden Truths in Fresh Catch"
"llama3.1-8b","Seafood","7","10","888","Seafood Deception: Uncovering Genuine Catches"
"llama3.1-8b","Seafood","8","1","1076","Exposed: The Dark Side of Seafood Authenticity"
"llama3.1-8b","Seafood","8","2","1076","Debunking Shellfish Scams: Authenticity Matters"
"llama3.1-8b","Seafood","8","3","1076","""Exposing Shellfish Swindles and Counterfeit Cavi"
"llama3.1-8b","Seafood","8","4","1076","The Shell Game: Authenticity in Seafood"
"llama3.1-8b","Seafood","8","5","1076","Fishing for Truth: Shellfish Scams Exposed"
"llama3.1-8b","Seafood","8","6","1076","The Shell Game: Authentic Seafood Exposed"
"llama3.1-8b","Seafood","8","7","1076","Sifting Through the Shells"
"llama3.1-8b","Seafood","8","8","1076","Deception in the Shellfish Industry"
"llama3.1-8b","Seafood","8","9","1076","Debunking Shellfish Scams and Fake Luxury Foods"
"llama3.1-8b","Seafood","8","10","1076","The Shell Game: Authenticity in Seafood"
"llama3.1-8b","Seafood","9","1","1264","Catching Culprits: The Caviar Scam Exposed"
"llama3.1-8b","Seafood","9","2","1264","The Dark Side of Caviar: Uncovering Illicit Fishing"
"llama3.1-8b","Seafood","9","3","1264","The Dark Side of Caviar: Uncovering Illicit Fishing"
"llama3.1-8b","Seafood","9","4","1264","The Caviar Scandal Exposed: Fishing for Truth"
