score,start,end,transcript
0.3759,670.69,673.74,Four million trades in just 45 minutes to be exact.
0.433,673.74,679.36,"Knight Capital lost $440 million in a single day, and wiped out 75% of investor's equity."
0.8056,679.36,695.47,"But a far scarier bug is heartbleed of 2014, which was a vulnerability and open SSL, a library that's supposed to make internet communication secure, which was caused by a simple coding oversight, a missing bounce check in the implementation of the transport layer security or TSL heartbeat extension."
0.1577,695.47,701.48,"Normally, when a client sends a heartbeat request, it includes a payload and expects the server to reply with the same payload."
0.6064,701.48,715.45,"However, due to improper input validation, an attacker could send a malicious heartbeat request that appeared legitimate, and this allowed attackers to repeatedly request memory contents from the server, potentially gaining access to highly confidential data without any way to be detected."
0.7543,715.45,719.54,And that's unimaginably bad because two-thirds of the internet servers were vulnerable.
0.5995,719.54,727.93,"Now, we already talked about Toyota's braking problem, but they also implemented an acceleration problem, where your car would magically speed up uncontrollably and try to kill you."
0.5102,727.93,732.36,"It led to 6,200 complaints, 52 injuries, and 89 deaths."
0.5811,732.36,743.07,"This one could have gone into your 5, but it was a multitude of issues that caused the problem, not just the software, but the investigation revealed that a software bug in the electronic throttle control system was partly to blame."
1.0,743.07,751.97,"Apparently, the code had terrible air handling logic and lack redundancy, and the code was structured in a way to allow multiple failure points, which could cascade through the entire system."
0.6151,751.97,754.54,And that's not good when that software is in control of your throttle.
0.3846,754.54,759.33,Toyota had to recall 9 million vehicles and pay 1.2 billion in fines and settlements.
0.3948,759.33,765.15,"In the previous tier, Y2K was a bit disappointing, but just a few months ago, CrowdStrike gave us the Y2K we deserved."
0.5679,765.15,772.9,"As a cybersecurity company, they convinced companies to install this thing called the Falcon Sensor, which has kernel-level access to all their employees' machines."
0.6345,772.9,779.43,Everything was going great until one day somebody pushed a bad configuration file called channel file 291 to production.
0.8395,779.43,783.04,This resulted in millions of Windows machines entering the blue screen of death.
0.46,783.04,788.25,"Hospitals shut down, flights were canceled, and people nearly starved to death after the Arby's drive-through went down."
0.4227,788.25,796.6,"It was bad, but not as bad as the north-eastern blackout, which occurred on August 14, 2003, when nearly 50 million people in the United States and Canada lost power."
0.7369,796.6,802.09,"The first energy corporation had a monitoring system for the power grid, but its error handling code wasn't so good."
0.4496,802.09,813.54,"If multiple alarms were generated in a short period of time, the entire system would enter an unrecoverable state without notifying the operators, and this meant that no new alarms would be shown, and no existing ones be cleared."
0.6496,813.54,818.67,"which meant that it looked like everything was normal to the operators, but in reality half the damn country didn't have power."
0.4454,818.67,824.02,"Luckily nobody died, but now our submarine is making a weird cracking noise as we get down to the bottom tier."
0.31,824.02,829.66,"In 1994, a military helicopter of the Royal Air Force took off in Scotland in foggy conditions."
0.5865,829.66,839.41,"The aircraft has an automatic throttle control that takes inputs from sensors placed around the aircraft, but in these challenging conditions, the system became overloaded and didn't know what to do."
0.7096,839.41,846.51,"When things started getting weird, the pilots tried to regain manual control, but eventually lost total control, and 25 people died in the process."
0.8647,846.51,855.82,"The investigation found that the throttle control software was not adequately tested under these conditions, but perhaps the most famous deadly software bug is that the RAC-25 radiation machine."
0.3478,855.82,860.54,This was a device used to treat cancer patients by providing a therapeutic dose of radiation.
0.6699,860.54,864.23,"Unfortunately, it was yet another device with inadequate air handling."
0.5005,864.23,870.05,"And when it encountered a race condition, it wouldn't just break, but it would deliver the patient with a lethal dose of radiation."
0.5484,870.05,874.92,And at least three patients died after receiving radiation doses 100 times higher than intended.
0.8061,874.92,884.13,"In addition to the race condition bug, the device also removed mechanical interlocks that provide a physical safeguard from things like this happening and instead chose to rely entirely on software."
0.5165,884.13,885.63,And that was a fatal mistake.
0.7664,885.63,889.88,"but usually when software kills people, it has to do with the military industrial complex."
0.5555,889.88,898.45,"In 1991, the United States was fighting the Gulf War in Iraq, and Saddam launched a scud missile that should have been easily intercepted by the Patriot missile system."
0.6458,898.45,902.27,"Unfortunately, there was a bug in the system's clock and timing calculations."
0.7205,902.27,913.97,"It had a 24-bit timer that tracked time in 10th of seconds, but after it was an operation for over 100 hours without a reset, the timer overflowed, causing it to report incorrect information about incoming threats."
0.541,913.97,916.95,and that incoming scud missile killed 28 American soldiers.
0.7769,916.95,923.6,"For that issue, you can blame a back end developer, but the 1988 Aegis Combat System disaster was caused by a front end developer."
0.7521,923.6,928.77,"One day, it accidentally shot down a civilian plane from a rand with 290 souls on board."
0.7106,928.77,937.0,The investigation revealed that a lack of user-friendly information on the system's display was one of the key reasons that they misidentified the friendly plane as a threat.
0.8771,937.0,942.15,"There was a timing lag that read to misleading altitude data, which ultimately led to a tragic mistake."
0.278,942.15,948.16,"One of the biggest military contractors though is Boeing, and they make many of the jets we fly on like the 737 MAX."
0.6036,948.16,952.77,"Thanks to programmers, these modern jets practically fly themselves, but maybe that's not a good thing."
0.5115,952.77,958.25,These planes were updated with a thing called the maneuvering characteristics augmentation system or MCAS.
0.3679,958.25,960.83,which would automatically push the nose down to prevent a stall.
0.5808,960.83,967.58,"There were two angle of attack sensors hooked up to the system, but it would initiate the nose down sequence if only one of them provided weird data."
0.7649,967.58,973.41,"But that was a major oversight in the programming, because if one of the sensors provided faulty data, it would start pushing the nose down."
0.6033,973.41,978.29,"And that's exactly what happened on two tragic flights, Lionair Flight 610 in 2018."
0.6079,978.29,984.16,"and Ethiopian Airlines Flight 302 in 2019, where 346 passengers and crew lost their lives."
0.6242,984.16,993.78,"Boeing's reputation was permanently bricked after all 737 max planes were grounded, and the fix was to simply make sure that both sensors were providing consistent data before pushing the nose down."
0.6241,993.78,999.61,"This final tier was tragic, but on the bright side, good code has saved a lot more lives than the lives lost by bad code."
0.4335,999.61,1005.29,"Writing an entirely bug-free code is difficult, but remember, there are two ways to write air-free programs."
0.2182,1005.29,1006.49,only the third one works.
0.0,1006.49,1009.11,Thanks for watching and I will see you in the next one.
