score,start,end,transcript
0.6445,517.68,529.96,"So what they didn't realize is when you have An impact at high speed is not like you're throwing a stone into a brick wall, you know, and it makes a hole and sticks in there or just bounces off."
0.487,529.96,531.38,It's explosive.
0.5106,531.38,532.68,It's like totally explosive.
0.6005,532.68,537.41,So the kinetic energy of the projectile comes in maybe 30 kilometers per second.
0.4628,537.41,542.17,The kinetic energy of the projectile is big enough to completely vaporize the projectile.
0.3042,542.17,543.7,It turns it into a gas.
0.5483,543.7,546.2,And that gas is super hot and super high pressure.
0.7744,546.2,549.25,And it explodes and it blows out the crater.
0.6655,549.25,552.47,So the projectile doesn't really exist after the impact.
0.4543,552.47,553.8,The little pieces can survive.
0.6604,553.8,558.25,But this 50 meter body was basically obliterated.
0.396,558.25,562.17,So he was looking for something that did not exist.
0.3538,562.17,568.94,"He spent 27 years mining the crater, drilling down to a depth of over 400 meters."
0.6489,568.94,575.02,"But what he was searching for had vaporized on impact 50,000 years earlier."
0.8452,575.02,584.79,"the 50 meter asteroid, not that much bigger than Chelyabinsk, released the energy equivalent of 10 megatons of TNT."
0.7332,584.79,589.34,That's over 600 times the energy of the Hiroshima bomb.
0.838,589.34,596.99,So the thing that most closely resembles a meteorite impact is a very large nuclear explosion.
0.3522,596.99,609.53,This is the actual size of the T-Rex skull.
0.3823,609.53,612.25,"And I thought, this is such a cool thing."
0.1363,612.25,612.93,I got to have it.
0.2689,612.93,614.4,So I bought the T-Rex.
0.6723,614.4,623.57,The dinosaurs were wiped out by 10 kilometer size asteroid that hit about 65 million years ago.
0.7291,623.57,633.52,"So above a critical size, which is probably a couple of kilometers, an impactor delivers so much energy that it has a global effect."
0.663,633.52,644.38,So essentially it launches a whole bunch of debris into suborbital trajectories.
0.7214,644.38,652.02,"So the ejector goes around the earth, falls back into the earth, all over, even on the other side of the planet from where the impact occurred."
0.8555,652.02,659.27,And what that means is the whole sky lights up with wall-to-wall meteors.
0.5078,659.27,673.03,"So you can imagine the sky turning from, you know, a nice blue day like today into essentially a red, hot glow like being inside a toaster oven."
0.6866,673.03,683.82,"So the first effect of this impact, apart from the initial blast near where the actual impact occurred, the first effect is the sky turns into a great source of heat and it cooks everything on the ground."
0.3081,683.82,686.04,So these guys were basically cooked.
0.1743,686.04,687.42,Cooked alive.
0.209,687.42,689.23,Cooked alive as they were walking around.
0.283,689.23,697.37,The only animals that had a chance were the ones living in tunnels under the ground or maybe in the water.
0.3107,697.37,704.6,They were able to come back and take over without having to deal with the dinosaurs as a major obstacle.
0.7367,704.6,711.64,What are our chances that Earth gets hit by another 10 kilometer or bigger asteroid?
0.7398,711.64,722.08,"In your lifetime, assuming you live to be 100 years old, you have a 10-kilometer impactor like the KT extinction event every 100 million years or something like that."
0.3832,722.08,726.53,So the probability of getting it in one year is 1 in 100 million.
0.819,726.53,730.51,So you have 1 in a million chance of dying from a 10-kilometer impactor.
0.7689,730.51,741.96,"But because we know that there are no 10-kilometer impactors with a path that intersects the Earth for the next 100 years, your chance of dying from that is actually zero."
0.4142,741.96,746.76,"So work down already has reduced that down, you know, from one million to nothing."
0.5409,746.76,752.99,So the good news is there won't be another dinosaur-style extinction event in our lifetimes.
0.8435,752.99,758.3,But there are exponentially more asteroids of smaller sizes.
0.8845,758.3,764.42,"For every 10 kilometer asteroid, there are roughly a thousand one kilometer asteroids."
0.5119,764.42,768.69,And they're still capable of doing a lot of damage.
0.7455,768.69,775.5,102 kilometers is capable of causing local but massive damage.
0.4188,775.5,787.14,"So that means, you know, instead of wiping out the entire world, you would wipe out the equivalent of some European country, like France or Germany, to mention two of my favorites."
0.82,787.14,793.31,So you would obliterate those countries with the impact of a 102 kilometer size body.
0.781,793.31,797.76,Do we know about all the one to two kilometer bodies that could hit us?
0.6382,797.76,814.56,"We think that we know 90 something percent, maybe 98 percent of those bodies have been identified and we have their orbits and we can make reasonable predictions for the next 10 years or something about where they'll be and we seem to be okay at the moment."
0.7292,814.56,819.79,"But, you know, what about the ones that are just a little bit less than a kilometer?"
0.4226,819.79,821.43,What about the ones that are 800 meters?
0.5486,821.43,823.87,That's still pretty savage if it hits.
1.0,823.87,828.48,And this is possibly where the greatest threat of asteroids remains.
0.7755,828.48,837.46,"A few hundred meters is large enough to obliterate a large city, but small enough that we haven't detected them all yet."
0.6917,837.46,840.67,We're missing a lot of 100-meter-sized projectiles.
0.9268,840.67,845.88,And those guys are big enough to cause substantial damage on the Earth depending on where they hit.
0.6806,845.88,847.48,So it could destroy a city?
0.6669,847.48,849.93,"Yeah, it would knock down the buildings in the city."
0.4533,849.93,852.01,It would cause citywide fire.
0.7024,852.01,859.0,"And if it hit the ground, it would throw up ejecta that would come back down and rain on the ground."
0.7797,859.0,864.56,It would be high-speed ejecta that would obliterate 100 kilometers zone around it.
0.4788,864.56,867.64,And this could happen tomorrow.
0.4346,867.64,872.78,"Well it could, yeah."
0.603,872.78,874.95,If we saw a big one coming...
0.446,874.95,878.71,"What's our best bet for, I mean, could we do anything about it?"
0.3349,878.71,879.77,What would we do about it?
0.2904,879.77,882.54,Is there anything we can do to actively...
0.3081,882.54,884.4,No. There's nothing we can do.
0.288,884.4,886.76,"I was on a committee that looked at that, okay, like 10 years ago."
0.2051,886.76,888.22,What could we do?
0.6487,888.22,891.39,One option would be to try to bomb it.
0.1172,891.39,892.35,It's a standard thing.
0.4189,892.35,894.13,We don't know how that would work out.
0.5566,894.13,928.72,"Even when you got it there, and even if you could explode it on the surface or in the surface, it's not clear what you would do because typically what happens is you blow up a body and the fragments move out they expand out but not very quickly and then gravity pulls them back together again so it would reform as a rubble pile if it was not already a rubble pile to begin with which it probably would be because it passed impacts so blowing up a rubble pile is something that we don't really know about Another idea is you could attach, you could be all gentle and attach a rocket to the asteroid and just try to push it aside."
0.7667,928.72,935.33,"Instead of trying to blow it up, let's just push it gently aside so that it deflects it and it doesn't hit the earth."
0.69,935.33,943.72,"The trouble is when you work out the numbers, none of the rockets that we have can push it around enough, you would have to keep the rockets attached to the surface, which we don't know how to do."
0.8229,943.72,949.54,"Remember, it's a rotating body for centuries to have a significant effect on the motion of the asteroid."
0.6297,949.54,953.3,"So forget bombs, forget attaching rockets."
0.2729,953.3,956.57,"Oblating the surface, basically you boil the surface with a laser."
0.6548,956.57,962.98,We don't have any lasers powerful enough and probably can't make lasers powerful enough to do that from the earth.
0.6603,962.98,966.32,"We would have to take the lasers to the object, which is even more difficult."
0.7612,966.32,972.07,"The idea that you could wrap an asteroid in cooking foil, aluminum cooking foil is another nice one."
0.3162,972.07,973.47,"It may be a good one, the best one."
0.5236,973.47,977.2,But it still doesn't really work because we don't know how to do that.
0.7983,977.2,986.03,don't have a way to launch enough cooking foil to wrap up an asteroid and change its radiative properties which would itself move the asteroid around.
0.8783,986.03,995.05,"So the truth is, to be honest, we do not have a way now to deflect a kilometer-sized asteroid at all."
0.6249,995.05,996.33,That could destroy a country.
0.3807,996.33,998.17,"Yeah, we just don't have a way."
0.3998,998.17,999.81,10 kilometers?
0.493,999.81,1002.72,10 kilometers is absolutely a thousand times more hopeless.
0.3294,1002.72,1009.93,"So when we discussed this, you know, we had all these grand ideas, we could do this and this and none of them worked."
0.2341,1009.93,1011.59,We came down to the most basic idea.
0.8666,1011.59,1018.86,"Well, maybe if we could figure out where the asteroid is going to hit, like which city is it going to explode over, we could evacuate that city."
0.5225,1018.86,1021.78,And then we looked at the history of city evacuations.
0.5549,1021.78,1030.88,"And we looked at cases where, for example, you have like a week's warning where some hurricane system is going to come in and flood a city."
0.4799,1030.88,1034.32,And evacuation just doesn't work either.
0.311,1034.32,1036.22,"And the reason is very, very simple."
0.2211,1036.22,1038.91,"Going into a city, there are not that many freeways."
0.4055,1038.91,1045.64,"If you have millions of people trying to get on a freeway, the first time a car breaks down, you block that freeway."
0.6373,1045.64,1054.57,So instantly you have millions of people trying to get out of the target zone and they won't be able to because all of the roads will be instantly blocked.
0.5379,1054.57,1067.2,"So again, even that, even evacuation of a city is probably the most hopeful thing that we could try to do, even that's really, really difficult because of the large numbers of people involved."
0.3596,1067.2,1073.83,"What I think all reasonable people would conclude is, let's do the thing that we can do first."
0.4258,1073.83,1075.39,So let's look for them.
0.0,1075.39,1076.39,Let's do the surveys.
0.6429,1076.39,1077.95,Let's build the telescopes.
0.5585,1077.95,1079.51,Let's put this telescope in space.
0.9297,1079.51,1084.54,That will be a major contribution to understanding the threat from the asteroids.
0.7257,1084.54,1091.57,"And then, when we find a particular object that looks especially dangerous, Then we can focus on it."
0.5181,1091.57,1093.78,We can focus everything we have on it.
0.5721,1093.78,1099.32,And we can begin to think seriously in with real motivation about ways to deflect it.
0.8666,1099.32,1106.78,"Now, if you're concerned about the world ending in an asteroid impact, let me set your mind at ease."
0.6348,1106.78,1115.67,There are many other potential global catastrophes summarized in this map of doom made by my friend Dom over at Domain of Science.
0.4003,1115.67,1122.75,"So if you want to see which of these horrible scenarios is likeliest to be our downfall, we'll go check out the video on his channel."
0.0521,1122.75,1130.12,My oldest now knows how to do the sponsor message.
0.118,1130.12,1131.07,Do you want to say it?
0.0953,1131.07,1136.84,This episode is sponsored by KiwiCo. Very good.
0.145,1136.84,1141.65,KiwiCo creates awesome projects and toys to get kids making.
0.0058,1141.65,1147.82,"They offer eight subscription lines for kids of all ages, all the way down to newborns."
0.0751,1147.82,1152.03,"And with the holidays right around the corner, KiwiCo is the perfect gift idea."
0.1156,1152.03,1159.06,"As a parent, I know that lots of gifts get unwrapped and played with for a little while, but then kids lose interest."
0.1822,1159.06,1164.55,"But a KiwiCo crate subscription will keep kids engaged, learning, and making throughout the year."
0.1177,1164.55,1169.89,"Now, I use their crates with my sons, and they are a lot of fun while also being educational."
0.1341,1169.89,1172.48,And I want my kids to see learning as a form of play.
0.0748,1172.48,1174.54,And KiwiCo really helps me do that.
0.1997,1174.54,1179.19,Plus all the supplies you need come right in the box so you never need to run out to the store.
0.7806,1179.19,1188.07,"Now here I built a perpetual calendar, a reminder that each passing day brings the chance of an asteroid impact."
0.1607,1188.07,1193.18,"For viewers of this video, KiwiCo is offering 50% off your first month of any crate."
0.1232,1193.18,1197.93,"Just go to KiwiCo.com, slash Veritasium50, and I'll put that link down in the description."
0.2095,1197.93,1202.6,"So I want to thank KiwiCo for sponsoring Veritasium, and I want to thank you for watching."
