score,start,end,transcript
0.9156,1306.05,1315.61,"And before each meal or film the groups were made to wait near each other, but almost all interactions devolved into arguments and insults."
0.7942,1315.61,1325.12,"During a lunchtime, unsurprisingly, both groups had chosen seats with one another, and again it devolved into insults and even a food fight."
0.6746,1325.12,1332.19,"In order to bring the groups together, Sharif decided that Stage 3 would include introducing a common goal."
0.6175,1332.19,1335.91,The experimenters engineered a fault with the water system.
0.4297,1335.91,1342.86,"This was done by turning off the tap from the camps, water tank and covering over the area with two boulders."
0.8333,1342.86,1347.07,It was hoped that a perceived deprivation of water would bring both groups together.
0.669,1347.07,1353.72,They were told that vandals had done this before in order to absolve blame from either group or the staff.
0.4505,1353.72,1358.26,I'm told that at least 25 people were needed to find the issue and fix it.
0.5497,1358.26,1362.81,"Thus, requiring at least both teams to corroperate."
0.8409,1362.81,1371.22,"After the combined effort of both groups, fixed the water issue, many of the boys went off to catch lizards, play and carve wood whistles."
0.9286,1371.22,1377.58,"But interestingly, the children weren't working within their groups, but as separated off into mingling."
0.7161,1377.58,1384.59,But the intergroup friction continued to persist when the groups were separated for dinner leading to more insults and arguing.
0.4338,1384.59,1389.89,Another engineer cooperation task was securing the film Treasure Island.
0.4504,1389.89,1393.42,The children were told that the camp couldn't afford the $15 for the film.
0.7158,1393.42,1398.93,"As most of the children wanted to see the film, it was suggested that both groups could contribute some money."
0.6544,1398.93,1411.48,"After some initial hostilities of saying either groups should pay the full amount, eventually a mutually acceptable amount was agreed upon, where both groups paid an equal sum of $3.50."
0.4938,1411.48,1412.78,and the staff paid the rest.
0.6278,1412.78,1421.21,"Although the $3.50 was not individually equal, as the Eagles only had nine members, the breakdown of intergroup hostility showed some progress."
0.7056,1421.21,1426.07,June and negotiations to boys intermingled again by playing and talking.
0.7296,1426.07,1430.48,The next day the two groups agreed to take turns in going first for lunch and dinner.
0.7231,1430.48,1438.21,"Towards the end of stage 3, a camp out was planned at Cedar Lake, which would involve a truck ride including both groups."
0.6076,1438.21,1450.55,"Once at the lake, there was another engineered issue, this time with the truck, requiring all the boys to take part in the tug of war, not against themselves, but instead against the stricken vehicle."
0.5659,1450.55,1460.11,"After several attempts of pulling the vehicle, the truck restarted and both groups erupted into jubilant celebration across group lines."
0.5336,1460.11,1462.33,"The next day, a trip to Arkansas was announced."
0.7012,1462.33,1467.9,This unlike before was seen as agreeable by both parties for the other to come along.
0.7617,1467.9,1475.57,"But a final dinner back at the robber's cave site, the experiment is mixed around the seating from before, as to encourage more intermingling."
0.8278,1475.57,1484.75,"Both groups, as they had done before, lined up, but interestingly, after collecting their food, all of the boys sat together across group boundaries."
0.8735,1484.75,1491.11,"Journey evenings, discussion, the idea was positive that they all travelled back home on the same bus."
0.691,1491.11,1499.12,"Although a couple of dissenting opinions were voiced, the majority seemed to look forward to the proposition of all travelling together."
0.55,1499.12,1509.55,"Even on the journey home and a stop for refreshments, the rattlers agreed at a $5 prize they had won be spent on drinks for everyone, regardless of groups."
0.5588,1509.55,1515.59,It seemed as if Sharif's hypothesis was correct.
0.5336,1515.59,1520.56,In that he could create two groups from almost identical backgrounds to hate one another.
0.8615,1520.56,1530.45,"The experiment also showed that within the groups a hierarchy was formed with high and low status individuals, all without the encouragement of the adults."
0.7601,1530.45,1537.24,It was discovered that in group stability increased when put into competitive situations with an outgroup.
0.7314,1537.24,1539.65,and out-group hostility also increased.
0.9242,1539.65,1552.6,"He also discovered that just exposing the two groups without competition during Stage 3 didn't reduce hostility, and as such group goals needed to be enacted to try and improve into group relations."
0.8031,1552.6,1564.66,"The ultimate result was although intergroup friction is increased when competition is included, it can be reduced, thus meaning in the wider world, intergroup relations can be improved."
0.6333,1564.66,1569.99,"At the end of stage 2, Sheree found that intergroup friendships were around 93%."
0.514,1569.99,1576.08,"But by the end of the first stage, this had dropped to around 75%."
0.4869,1576.08,1581.12,meaning that boundaries have been blurred by the use of superordinate goals.
0.6822,1581.12,1592.09,The study has been used as a practical example of realistic conflict theory where intergroup hostility can arise as a result of competition over limited resources.
0.0411,1592.09,1596.71,"It doesn't matter, however, if it's real or perceived."
0.5563,1596.71,1606.16,"This theory has many extensions to explaining racism, xenophobia and in general are human desire for tribalism, or the exclusion of the other."
0.2232,1606.16,1610.27,Take football or soccer if you're American games for example.
0.4272,1610.27,1619.6,"People from essentially very similar backgrounds shout hatred and abuse to one another in the stands, just because two teams are playing against one another on the pitch."
0.4503,1619.6,1626.46,The spectators probably have more in common with one another than the millionaire sportsmen that they are cheering on.
0.373,1626.46,1630.21,But what of the criticism?
0.4248,1630.21,1634.38,"Well, there is a long list of both moral and scientific issues here."
0.1506,1634.38,1635.54,Morality?
0.7686,1635.54,1648.26,"The use of children who by design were not aware of the experiment couldn't give informed consent, and their parents and teachers as well were not given the full concept of what the boys were going to be involved in."
0.5652,1648.26,1653.41,"This, however, does play into sheriff's stated reliability of the experiment's results."
0.4511,1653.41,1657.42,But the scientific validity of the study has also been criticised.
0.8291,1657.42,1664.35,"This is due to the odd vibes during the experiment, where staff members did not exactly act like they were actually staff."
0.6006,1664.35,1667.56,"Instead of breaking up fights, they took photographs."
0.7504,1667.56,1670.89,"Instead of telling off poor behaviour, they took notes."
0.3482,1670.89,1674.47,This was clearly not subtle.
0.865,1674.47,1688.9,"As a reason for the 1953 study ending early was likely due to the fact the children kept on asking why there were microphones hanging in their camp, and the ultimate discovery of a notebook with observations of the children written in."
0.7721,1688.9,1696.61,"The children, instead of forming into two groups, actually rallied against the experimenters, thus scuppering Sheriff's theory."
0.9352,1696.61,1708.97,"In the robber's cave experiment of 1954, the assertion of Sherry fact the adults had no influence over the children is clearly wrong, as stage 2 was manipulated to increase the tension between the groups."
0.6048,1708.97,1716.4,"Even one of the group's names, the ratlers, was influenced by the boys witnessing one of the adults shooting a snake."
0.8685,1716.4,1723.31,The fact that the staff did not act like normal camp workers could have played up the reaction of the boys to be more aggressive.
0.7662,1723.31,1728.7,"Also, there was no control group which also brings up issues of the experiment's result validity."
0.7826,1728.7,1740.34,"How can we know for certain if the groups will become hostile, have food fights and shout-out to each other at a normal camp where staff wouldn't intervene and stop the bad behaviour?"
0.8649,1740.34,1757.45,"Furthermore, it could be normal for boys who started out as enemies to end up as friends after three weeks, regardless of the superordinate goals set out by the experimenters, leading to Sharif placing more weight on the results and attributing the children's actions to his realistic conflict theory."
0.8123,1757.45,1767.02,The study would become a cornerstone of realistic conflict theory and put the shereefs into the hall of fame of experimental psychologists.
0.5965,1767.02,1772.82,But multiple modern re-evaluations of the experiment have disputed this.
0.8564,1772.82,1782.98,"In Gina Perry's book The Lost Boys, which during her research went through all the material from the experiment, found that there was more backstage manipulation than originally thought."
0.502,1782.98,1790.91,The way the robbers cave experiment book is written glosses over the manipulation in its neutral language as Gina pointed out.
0.911,1790.91,1802.71,"What is interesting, however, is how the 1953 study actually proved the better nature of the children, in fact they stayed friends and turned against the experimenters."
0.61,1802.71,1807.04,Now where would you rate this experiment to my ethical scale?
0.5314,1807.04,1816.86,"I'm going to say around a 7 due to the violence that broke out between the boys and the apparent lack of intervention, as well as the lack of informed consent on the part of the subjects."
0.2231,1816.86,1819.86,This video is a plain default production.
0.2158,1819.86,1823.48,"All videos on the channel are creative commons, attributions, share alike, licensed."
0.1879,1823.48,1830.79,"Plain default videos are produced by me John, and currently, Wendy, and Witt, south-eastern corner of London, UK."
0.2157,1830.79,1833.79,"Help the channel grow by liking, commenting and subscribing."
0.179,1833.79,1838.57,"Check out my Twitter for all sorts of photos, nods and sods, as well as hints and future videos."
0.0,1838.57,1843.72,"I've got Patreon and YouTube membership as well, so check them out if you fancy supporting the channel financially."
0.3682,1843.72,1847.12,And all that's left to say is thank you for watching.
