score,start,end,transcript
0.5048,303.31,309.96,"This campaign, driven by propaganda and Mao's belief that man must conquer nature, almost wiped out sparrows in China."
0.3617,309.96,315.57,"But without sparrows, insect and locust populations grew out of control, since there were no birds to eat them."
0.4677,315.57,319.6,"These insects destroyed crops, making China's food shortage even worse."
0.5777,319.6,328.07,"This disaster, combined with bad farming policies and environmental mistakes, helped cause the Great Chinese famine, which killed tens of millions of people."
0.2681,328.07,334.25,"By 1960, the government quietly stopped the anti-sparrow campaign and began targeting bedbugs instead."
0.2129,334.25,335.86,Thomas Miggley Jr. 's fuel.
0.2637,335.86,347.03,"In 1921, while working at General Motors, Thomas Miggley discovered that adding a chemical called tetraethyl lead, also known as teal, to gasoline, could stop engines from making knocking sounds."
0.3807,347.03,352.44,"Early factories making teal saw workers suffer from hallucinations, mental illness, and even death."
0.5911,352.44,355.9,"Still, the fuel was heavily promoted and quickly spread around the world."
0.3509,355.9,365.13,"In the late 1920s, midgely also helped create free-on, the first chlorofluorocarbon, or CFC, to be used as a safer cooling chemical in refrigerators."
0.3796,365.13,376.99,"It worked well and was later used in aerosol sprays and inhalers, but many years after midgly's death, scientists found that CFCs were damaging the ozone layer, which protects Earth from harmful UV radiation."
0.5462,376.99,386.32,"This discovery led to worldwide bands on CFCs. At the time, Midgley's inventions seemed like smart solutions to real problems, but both unfortunately caused serious harm."
0.4278,386.32,391.78,A historian once said Midgley had more impact on the Earth's atmosphere than any other single human being.
0.438,391.78,400.91,"In 1944, after being paralyzed by polio, Midgley invented an elaborate system of pulleys and ropes to help others move him in and out of bed, but the device turned deadly."
0.4975,400.91,406.2,"One day, he became entangled in the ropes and was strangled to death, even though some say it was a case of suicide."
0.4193,406.2,407.14,the nuclear bear.
0.8769,407.14,411.86,"We were seconds away from nuclear World War III, and the story is mostly unknown."
0.6602,411.86,419.25,"It was around midnight during the Cuban Missile Crisis, the closest the world ever came to nuclear war during the Cold War between the US and the Soviet Union."
0.2467,419.25,423.86,"At a US military base in Duluth, a guard saw an unknown figure climbing the fence."
0.7485,423.86,431.55,"At that time, US military planners believed that if the Soviet Union launched a nuclear attack, they might first try to sabotage American bases."
0.5511,431.55,436.03,"Thinking this might be such an attack, the guard fired his weapon and triggered the sabotage alarm."
0.3642,436.03,443.73,"This alarm automatically went off at all nearby military bases, but at one base in Wisconsin, called Volkfield, there was a wiring mistake."
0.6131,443.73,450.78,"Instead of a regular sabotage alert, the alarm there set off a claxon siren, which told fighter jets armed with nuclear weapons to take off."
0.6074,450.78,455.2,"The pilots were on Defcon III, a high alert level just below full-scale war."
0.7582,455.2,462.87,"They had been clearly told there would be no practice drills at that level, so when they heard the signal, they believed World War III had started, and they were being ordered to launch."
0.4497,462.87,466.7,"By the time the mistake was discovered, the jets were already heading toward the runway."
0.5604,466.7,474.19,"An officer jumped into a car, sped to the runway, and managed to signal the pilots to stop, just in time to prevent a possible nuclear war."
0.45,474.19,475.67,The figure that triggered it all?
0.4249,475.67,476.55,It was a bear.
0.3437,476.55,480.34,"If it weren't for that officer speeding with his car, we wouldn't be here today."
0.771,480.34,483.28,Byzantine refusal of engineer Orban.
0.5363,483.28,494.18,"In 1452, Orban, an engineer and iron founder from the Kingdom of Hungary, offered his help to Byzantine Emperor Constantine XI, but the Empire didn't have enough money or resources to support his work."
0.7058,494.18,499.86,"After being rejected, Orban went to the Ottoman Sultan Mehmed II, who was preparing to attack Constantinople."
0.2615,499.86,503.41,Mehmed saw the value in Orban's ideas and gave him full support.
0.5764,503.41,507.11,"In just three months, Orban built a huge cannon called the Basilic."
0.4977,507.11,510.32,It was so massive that it took 60 oxen to pull it.
0.5956,510.32,519.45,"His cannon played a key role in the Ottoman siege of Constantinople in 1453, which led to the fall of the Byzantine Empire, which had lasted for over a thousand years."
0.5232,519.45,521.74,Kim Jong Nam's Disneyland trip.
0.3678,521.74,529.77,"Kim Jong Nam, the oldest son of North Korean leader Kim Jong Il and half-brother of Kim Jong Un, was once expected to take over the country."
0.3231,529.77,536.28,"In the late 1990s, he held top positions in the Ministry of Public Security and worked on developing North Korea's IT systems."
0.4429,536.28,542.96,"But everything changed in 2001, when he was caught in Japan using a fake passport while trying to visit Tokyo Disneyland."
0.5051,542.96,550.49,The incident embarrassed North Korea so much that his father canceled a planned visit to China and began quietly removing Jong-Nong from power.
0.3634,550.49,556.66,"Over the next several years, he lived mostly in exile, moving between China, Macau, and parts of Southeast Asia."
0.2363,556.66,562.7,"He sometimes gave interviews to foreign media and lived a more open, luxurious lifestyle than the rest of the secretive Kim family."
0.5885,562.7,567.83,Intelligence agencies believed he had connections to China and may have even worked as a CIA informant.
0.3224,567.83,574.68,"After his younger half-brother Kim Jong-un was chosen as the next leader in 2010, Kim Jong-un was seen as a potential rival."
0.6185,574.68,579.2,"According to South Korean intelligence, Kim Jong-un gave a standing order to have him killed."
0.4733,579.2,584.89,Jong-un survived several assassination attempts and even wrote a letter asking his brother to spare his life.
0.4998,584.89,593.5,"On February 13th, 2017, he was assassinated at the Kuala Lumpur Airport in Malaysia after two women smeared the deadly VX nerve agent on his face."
0.3661,593.5,597.13,"The women were arrested, but claimed they thought it was a prank for a TV show."
0.5875,597.13,609.23,"Most experts believe the killing was ordered by Kim Jong-Un. While he was alive, Kim Jong-Un said the real reason he fell out of favor was his support for economic reforms and openness, ideas he picked up while studying in Switzerland."
0.378,609.23,611.99,Rooms trust in a Germanic noble.
0.5428,611.99,620.29,"Publius Quintillius Varus, a Roman general in charge of the new province of Germany, trusted one of his own officers, a Germanic noble named Arminius."
0.5962,620.29,627.23,"Arminius had been trained in Rome and served in the Roman army, but he was secretly working to unite the Germanic tribes against Roman rule."
0.5182,627.23,636.94,"That summer, as Varys and about 15,000 to 20,000 Roman soldiers marched back to their winter base, Arminius told him there was a small local rebellion that needed attention."
0.5257,636.94,640.71,Varys believed him and led his army into a dense remote forest.
0.6511,640.71,646.05,"There, the Roman troops were stretched out, slowed by bad weather, and unable to fight information."
0.6538,646.05,648.12,"Then, Arminius set off the trap."
0.5842,648.12,654.25,"Over several days, the Roman legions were ambushed by Germanic warriors who knew the land and had set up hidden defenses."
0.6473,654.25,657.4,The Battle of the Tudoburg Forest in 9 AD started.
0.639,657.4,662.21,"Almost the entire Roman force was wiped out, and Varys committed suicide during the battle."
0.5985,662.21,667.32,The loss was so devastating that Rome gave up its plans to conquer land beyond the Rhine River.
0.2867,667.32,671.29,Emperor Augustus never again pushed for expansion into northern Germany.
0.4813,671.29,674.24,The legions destroyed in the battle's numbers were never used again.
0.5829,674.24,682.29,Many of the Germanic tribes that would later invade and weaken the Western Roman Empire came from this very region that Rome failed to control after Todorburg.
0.8151,682.29,689.46,"Germany's D-Day Decisions In the months before D-Day, German commanders disagreed about where the Allied invasion would happen."
0.6834,689.46,697.91,"Field Marshal Gerd von Roonstedt believed it would come at Pod de Calais, the closest point between Britain and France, with key ports and a direct route into Germany."
0.635,697.91,705.44,"Erwin Rommel, in charge of coastal defenses, also focused on Calais, but warned that the Allies could land anywhere, including Normandy."
0.6651,705.44,706.75,where they eventually did land.
0.8467,706.75,709.03,"Hitler, as usual, couldn't make up his mind."
0.6154,709.03,718.04,"He split the German tank divisions between the two plans, placing some too far inland to help Rommel quickly, but not far enough to act as a proper mobile reserve as Runstead wanted."
0.6073,718.04,720.61,"In the end, neither Commander got what they needed."
0.7494,720.61,727.9,"Meanwhile, the Allies launched a deception campaign called Operation Fortitude, tricking the Germans into thinking the real attack would be at Kale."
0.7689,727.9,735.29,"Even after the Allies landed in Normandy on the 6th of June 1944, German leaders, including Hitler, thought it might just be a distraction."
0.7123,735.29,742.35,"Rommel happened to be away visiting his wife for her birthday that day, and other officers were also off duty because of bad weather forecasts."
0.7657,742.35,746.61,"Roonstead asked for permission to move reinforcements, but Hitler delayed the decision."
0.8007,746.61,754.77,"By the time a counterattack was approved, Allied air forces had already damaged German supply lines and troop movements, and the German command structure was falling apart."
0.5019,754.77,761.42,"Despite fierce resistance, the Allies secured five beach heads on D-Day and brought in over 150,000 troops."
0.7715,761.42,766.83,"Rommel later tried to tell Hitler that Germany's defenses were collapsing, but Hitler refused to believe it."
0.6463,766.83,772.38,"Then, on the 17th of July, Rommel was seriously injured when Allied planes attacked his car."
0.7877,772.38,778.46,"With Rommel out and confusion still spreading through the German leadership, Germany lost its chance to stop the invasion."
0.3821,778.46,788.77,"Russia's Alaska Sale In 1867, the Russian Empire sold Alaska to the United States for $7.2 million, about two cents per acre."
0.6284,788.77,796.82,"After losing the Crimean War, Russia feared it couldn't defend Alaska in a future war, especially against Britain, whose forces were nearby in Canada."
0.5698,796.82,800.59,Selling the territory to the U.S. was seen as a way to block British expansion.
0.4968,800.59,808.33,"At the time, many Americans mocked the deal as Seward's Folly, as the negotiations were led by U.S. Secretary of State William Seward."
0.5632,808.33,811.42,"They called Alaska a useless, frozen wasteland."
0.4692,811.42,821.19,"The purchase gave the U.S. strategic access to the Pacific and added territory more than twice the size of Texas, full of natural resources like oil and various minerals and metals."
0.4162,821.19,831.38,"Alexander the Great Leaving No Air When Alexander the Great died in 323 BC, he left behind the largest empire the world had ever seen, but no clear successor."
0.4143,831.38,837.43,"His only direct heir was an unborn child, and his half-brother Aradeus had serious mental disabilities."
0.6442,837.43,844.04,"Without a stable plan for who would rule next, Alexander's top generals, known as the Diodoki, rushed to grab power."
0.6072,844.04,849.28,What followed was nearly 50 years of brutal conflict called the Wars of the Diodoki.
0.7197,849.28,854.6,"These former allies, who had once helped Alexander conquer lands from Greece to India, turned on each other."
0.7395,854.6,860.91,"They formed shifting alliances, betrayed one another, and fought bloody civil wars to control pieces of the empire."
0.6811,860.91,867.63,The result was the permanent breakup of Alexander's empire into rival kingdoms and decades of war across the ancient world.
0.555,867.63,874.02,"One by one, most members of the royal family, including his son Alexander IV, were murdered during the power struggles."
0.4917,874.02,879.63,"By 281 BC, his empire had broken apart into several major rival kingdoms."
0.6047,879.63,881.39,The long-term effects were huge.
0.5956,881.39,885.82,Alexander's dream of a unified empire connecting East and West died with him.
0.5786,885.82,891.09,"Instead, the split led to centuries of regional conflict and helped pave the way for the rise of Rome."
0.8577,891.09,896.67,All of it happened because one of history's greatest conquerors failed to plan for what would happen after his death.
0.5652,896.67,903.63,Columbus' miscalculation Christopher Columbus' discovery of the Americas happened because of a major mistake.
0.3325,903.63,908.62,"At the time, many scholars already had a pretty good idea of the Earth's actual size."
0.3826,908.62,911.18,thanks to earlier work by thinkers like Eratosthenes.
0.4073,911.18,913.89,But Columbus rejected those accurate estimates.
0.6592,913.89,919.79,"He wrongly believed the Earth was much smaller than it really is, and thought Asia stretched much farther east than it does."
0.4598,919.79,925.6,"Based on this wrong math, Columbus argued that Japan could be reached by sailing west from Europe in just a few weeks."
0.4352,925.6,929.11,"Most experts disagreed, and believed the trip would be far too long."
0.3173,929.11,934.22,"Still, the Spanish crown decided to fund the voyage, impressed by his confidence and calculations."
0.4549,934.22,941.49,"Ironically, if Columbus had used the correct numbers, the journey would have seemed too long and too risky, and he probably never would have set sail."
0.6762,941.49,948.86,"In the end, it was only because of his miscalculation and the surprise presence of the American continents in the way that his voyage succeeded."
1.0,948.86,951.55,Treaty of Versailles harsh terms.
0.6893,951.55,961.94,"The Treaty of Versailles was signed in 1919 after World War I, and it placed very tough conditions on Germany that affected the country's future and possibly changed the path of world history."
0.7754,961.94,970.08,"The Treaty forced Germany to take full blame for the war, give up land, greatly shrink its military, and pay huge amounts of money to the Allied powers."
0.6895,970.08,979.27,"Many Germans felt these demands were unfair and deeply humiliating, especially because they had expected peace talks to follow US President Wilson's more generous 14 points."
0.761,979.27,987.0,"The British economist John Maynard Keynes called the treaty a carthaginian peace, meaning it was designed to crush Germany rather than build lasting peace."
0.6611,987.0,990.94,He warned that the harsh financial penalties would hurt both Germany and Europe.
0.7121,990.94,993.68,"In Germany, the feeling of injustice was widespread."
0.7664,993.68,1001.43,"Millions of ethnic Germans ended up living outside the country's new borders, and the loss of land and military strength fueled anger and nationalism."
0.6991,1001.43,1007.73,"This frustration helped extremist politics grow, especially during the Great Depression, when Adolf Hitler rose to power."
0.7436,1007.73,1015.1,"While the treaty was not the only reason for World War II, its harsh terms and the way people remembered them played a big part in the rise of Nazism."
0.5832,1015.1,1023.12,The Maginot Line The Maginot Line was a large system of defenses that France built along its border with Germany after World War I.
0.7024,1023.12,1031.51,"It was not meant to make France completely safe, but to slow down a German attack, give France time to get its army ready and keep future battles away from French land."
0.7134,1031.51,1038.8,"The line was built in the 1930s, partly because Germany was becoming stronger, and France could not count on help from Britain or the United States."
0.5639,1038.8,1044.24,France had fewer young men after World War I and chose a defensive plan to make up for its smaller army.
0.5891,1044.24,1051.11,"The Maginot line ran from Switzerland to Luxembourg and had underground bunkers, big guns, and strong fortifications."
0.7442,1051.11,1058.72,"But it did not protect the Arden forest or the border with Belgium very well, because those areas were wrongly seen as too hard for a major army to cross."
0.6869,1058.72,1064.49,"In 1940, Germany avoided the line by going through Belgium and the Arden, surprising the Allies."
0.7423,1064.49,1069.1,"The parts of the line that were attacked mostly held firm, but it had already been bypassed."
0.7273,1069.1,1072.93,"After the war, people disagreed about whether the Maginoline was a good idea."
0.8766,1072.93,1074.59,Operation Barbarossa.
0.872,1074.59,1082.08,"Operation Barbarossa, launched by Nazi Germany in June 1941, was one of the worst military misjudgments in history."
0.8703,1082.08,1085.35,It was supposed to be a quick and easy invasion of the Soviet Union.
0.8344,1085.35,1087.51,meant to defeat the Red Army in just a few weeks.
0.7752,1087.51,1091.64,"But instead, it turned into the largest and deadliest front of World War II."
0.7488,1091.64,1100.39,"At first, the Germans made huge gains, surrounding and killing or capturing hundreds of thousands of Soviet troops in places like Kiev and the Sea of Ozov."
0.5456,1100.39,1104.62,"By late 1941, they were close to key cities like Leningrad and Moscow."
0.7522,1104.62,1112.93,"But the invasion began to stall, cold weather, long supply lines, strong Soviet resistance, and poor planning all slowed the German advance."
0.8394,1112.93,1120.76,"Leningrad was not taken, but instead was surrounded, leading to a terrible siege that killed over a million civilians, mostly from starvation."
0.6565,1120.76,1129.31,"Near Moscow, German forces got within sight of the Kremlin, but were pushed back by a surprise Soviet counterattack, helped by Siberian troops brought in for defense."
0.6864,1129.31,1133.88,"By the end of 1941, Germany had lost over 800,000 soldiers."
0.8134,1133.88,1138.08,The failure of Barbarossa led Hitler to take direct control of the army.
0.6574,1138.08,1139.53,which often made things worse.
0.7195,1139.53,1146.93,"As Germany struggled, the Soviet Union started pushing west, retaking land, and eventually gaining control of huge parts of Eastern Europe."
0.8563,1146.93,1153.18,What started as a plan to defeat the Soviet Union ended up creating the Eastern block and setting the stage for the Cold War.
0.5659,1153.18,1157.79,More people died on the Eastern Front than in all other battles of World War II combined.
0.9931,1157.79,1166.2,A wrong turn in World War I.
0.6209,1166.2,1166.2,"The assassination of Archduke Franz Ferdinand happened on June 28, 1914 in Sarajevo."
0.9552,1166.2,1170.23,"And the Archduke was killed not because of a perfect plan, but because of a mistake."
0.7864,1170.23,1173.9,"Earlier that day, there had been a failed bomb attack on his motorcade."
0.5694,1173.9,1178.15,"For safety, the drivers were told to change the route, but the message didn't reach them."
0.6239,1178.15,1181.4,"By accident, the Archduke's car turned onto a side street."
0.6829,1181.4,1184.91,"where one of the would-be assassins, Gavrilo Princip, was standing."
0.7027,1184.91,1189.4,"Gavrilo was there because after the failed bomb attack, he decided to go get some food."
0.5506,1189.4,1197.3,"The driver tried to reverse the car, but stalled the engine, giving Princip the perfect chance to shoot Franz Ferdinand and his wife Sophie at close range."
0.7466,1197.3,1199.9,That wrong turn led to far more than two deaths.
0.851,1199.9,1201.69,It set off a chain reaction.
0.6863,1201.69,1215.13,"Within weeks, Austria-Hungary declared war on Serbia, alliances between countries took effect, and what could have stayed a local conflict turned into World War I."
0.0,1215.13,1215.13,"If you liked this video, subscribe for similar ones or join my Discord to suggest another."
