score,start,end,transcript
0.3209,273.15,277.59,Here's five coordinates from Paris and five coordinates from Madrid and Berlin.
0.46,277.59,287.45,"Our full Lama language model returns vectors of probabilities of length 128,256, with one entry for every token in Lama's vocabulary."
0.8103,287.45,296.61,"Our tiny GPS model also returns vectors of probabilities, but on a much smaller vocabulary of just our three cities, Paris, Madrid, and Berlin."
0.711,296.61,306.62,"Instead of taking in text inputs, our tiny model will take in GPS coordinates, and we'll start by just taking in one coordinate, the longitude."
0.7551,306.62,315.84,"So our model takes in a single numerical input, the longitude, which we'll call x, and it returns three numbers, one probability for each city."
0.4798,315.84,320.0,"We'll call these probabilities y hat 1, y hat 2, and y hat 3."
0.8779,320.0,326.03,"Architecturally, our model has just three total neurons, one for each city."
0.629,326.03,327.79,Each neuron's job is really simple.
0.8527,327.79,331.26,It multiplies its input by a learnable parameter called a weight.
0.9317,331.26,335.64,"Adds another learnable parameter called a bias, and outputs the result."
0.8738,335.64,346.97,"Mathematically, we can write the output of our first neuron, which we'll call H1, as our first learnable parameter M1 times our input X, plus our bias value B1."
0.5083,346.97,353.02,This model is completely equivalent to a simple linear Y equals and X plus B equation from high school algebra.
0.7571,353.02,362.48,"Each of the neurons that make up artificial neural networks like Lama is effectively a simple linear model like this, although with more inputs X and slopes M."
0.8571,362.48,369.67,And it's the job of our learning algorithm to make the appropriate adjustments to all of our m and b values to solve the larger task at hand.
0.6733,369.67,377.19,"Note that we're calling our output h instead of y here, because we have to take one more step before reaching our final outputs y hat."
0.7222,377.19,386.25,"Now, depending on their location in the overall model, the outputs of these little linear models are sometimes passed into a few other types of functions."
0.6443,386.25,392.1,We know that we want the final outputs of our model y hat to be probabilities between 0 and 1.
0.7272,392.1,398.03,"But right now, each of our neurons are capable of returning a full range of positive and negative values."
0.8192,398.03,408.02,"To squish the outputs of our neurons, and ensure that our probabilities all add up to 1, the outputs h of our final layer are typically passed into a function called softmax."
0.8383,408.02,422.25,"compute the probability of Madrid, y hat 1 using Softmax, we raise e to the power of the output of our first neuron h1, and divide by the sum of each of the power of each of our neuron outputs, h1, h2, and h3."
0.6968,422.25,433.28,"The exponentials in the Softmax equation amplify the difference between our neuron outputs, assigning more but not all probability to the neuron with the highest output value."
0.6438,433.28,435.18,This is why it's called a softmax.
0.9374,435.18,445.49,"If our Madrid, Paris, and Berlin neurons output values of 1, 2, and 1, our softmax operation will assign a 58% probability to Y hat 2 for Paris."
0.7382,445.49,454.39,"If our model is more confident in Paris and returns values of 1, 10, and 1, softmax behaves more like a traditional maximum function."
0.3956,454.39,456.8,Assigning Paris a probability of 99.98%.
0.8867,456.8,462.76,Softmax is the most complicated piece of math we'll encounter in this video.
0.9644,462.76,468.35,"and happily we'll see that when we apply some calculus and differentiate softmax, it actually gets much simpler."
0.7779,468.35,474.48,So we now have all the equations we need to make predictions using our tiny GPS model.
0.7354,474.48,478.16,"Before training, our model weights are randomly initialized."
0.3123,478.16,480.9,Let's pick some simple starting values.
0.6859,480.9,490.12,"We'll set our slope parameters to m1 equals 1, m2 equals 0, and m3 equals minus 1, and set all our bias values to 0."
0.7173,490.12,507.48,"If we now pass in the longitude for one of our Paris coordinates, for example, the center of the city at 2.3514 degrees, our positive value for M1 gives us a large H1 value of 2.35, leading our model to incorrectly predict that we're in Madrid with the probability of 0.91."
0.7227,507.48,516.49,"Now, as we saw in part one, to train our model to make better predictions, we first need a way to measure our model's performance."
0.5705,516.49,521.29,The metric of choice for llama and many modern models is the cross entropy loss.
0.6673,521.29,528.56,"To compute the cross entropy loss here, we take the negative logarithm of the model's predicted probability of the correct answer."
0.8098,528.56,539.26,"The model's current probability of Paris is only 8.6%, leading to a cross entropy loss of the negative log of 0.086 equals 2.45."
0.7706,539.26,547.4,"If our models predicted probability of Paris was 100%, our cross entropy loss would equal the minus logarithm of 1, which equals 0."
0.5918,547.4,553.29,Our job from here is to change our 6m and b parameters to make our loss go down.
0.7373,553.29,567.2,"As we saw in part 1, we can do this efficiently by computing the slope of each of our parameters with respect to our loss, combining these slopes into a vector called the gradient, and using the gradient to make iterative updates to our weights."
0.3278,567.2,570.17,Let's now make this idea more tangible.
0.8593,570.17,578.14,Let's explore as we did last time how our loss varies with a single model parameter by plotting our loss as a function of M2.
0.8544,578.14,586.58,"Our M2 parameter in our Paris neuron currently has a value of 0, resulting in a loss of 2.45."
0.816,586.58,599.64,"If we increase the parameters value to 0.1, we can recompute our outputs and see that this increases our probability of being in Paris, according to the model to 0.107, reducing our loss to 2.24."
0.8214,599.64,609.67,"Now, with these two computations of our loss for different values of M2, we've effectively estimated the value of our slope, delta L over delta M2."
0.8251,609.67,616.07,"This tells us that if we increase M2, our loss will go down, increasing model performance."
0.686,616.07,624.48,We could theoretically do this for all six parameters in our model and use these estimated slopes to guide the gradient descent learning process.
0.6217,624.48,632.75,"However, in practice, this numerical approach is computationally intensive since we have to recompure our outputs for each new parameter value we try."
0.5444,632.75,637.24,And this approach can be inaccurate since we have to pick a fixed step size.
0.7102,637.24,642.99,"Remarkably, it turns out that we can do much better the numerical estimates for these slopes."
0.7816,642.99,648.69,"As we'll see, it's possible to exactly solve for the slopes of the loss function with respect to all parameters."
0.6802,648.69,652.69,"When we're done, we'll have simple equations that we can plug into directly."
0.8154,652.69,659.64,"The fact that you can do this is not immediately obvious, even to those well-versed and calculus and optimization."
0.9366,659.64,667.65,"In the 1950s at Stanford, Bernard Widrow's group trained single layer neural networks using this numerical estimate of the slope for years."
0.6721,667.65,673.94,Until Widrow and his graduate student Ted Hoff stumbled onto an early version of backpropagation one day in late 1959.
0.5747,673.94,680.57,"Even then, Widrow and Hoff failed to see how to extend their method to neural networks with more than one layer."
0.509,680.57,684.87,We'll see precisely how to do this after we complete our single layer example.
0.8853,684.87,692.63,The central idea of back propagation is to apply the rules of calculus to compute the equations for our slopes in a particularly efficient way.
0.6412,692.63,696.27,Let's start with our slope delta L over delta M2.
0.5083,696.27,700.6,"In the language of calculus, this is the partial derivative DLDM2."
0.8207,700.6,704.52,The rate of change of our loss L with respect to our model parameter M2.
0.8315,704.52,709.63,Now we already have some equations that relate the loss to our parameter M2.
0.6687,709.63,716.97,We know that our cross entropy loss is equal to the negative logarithm of our model's output probability of the correct answer y hat.
0.6048,716.97,719.7,This would be y hat 2 in the case of our Paris example.
0.7583,719.7,733.88,"We can plug in our softmax equation for y hat and even go one step further and plug in the equations for each of our neurons, getting a complete equation for our loss L in terms of our input x and all six model parameters."
0.5004,733.88,744.98,"If you're familiar with calculus, an obvious approach from here might be to compute the partial derivative or after on DLDM2 by differentiating our expression with respect to M2."
0.718,744.98,750.91,"This does work, but is complex and doesn't really make use of the underlying graph structure of neural networks."
0.6849,750.91,763.64,"Instead, it turns out that we can consider the layers of our neural network independently, solve for the rate of change through each layer, and then compose these rates of change together to much more efficiently solve for DLDM2."
0.406,763.64,767.32,Consider the simple example where we have two compute blocks.
0.5667,767.32,772.44,The first mapping some input x to an output y with the equation y equals 2x.
0.5271,772.44,777.17,And a second compute block wrapping y to z with the equation z equals 4y.
0.7811,777.17,784.37,"As we did with our neural network, we can put our equations together by substituting y equals 2x into our second equation."
0.1578,784.37,789.26,"Simplifying, we see that the equation for our full system is z equals 8x."
0.4026,789.26,793.48,The slope or derivative of this overall system equation is 8.
0.4619,793.48,799.9,"Now, a more modular way to reach the same answer is to compute the derivative of each block individually."
0.3746,799.9,806.69,"Computing the slip of our first block, dy dx equals 2, and the slip of our second block, dz dy equals 4."
0.5267,806.69,811.8,We can then multiply these rates of change together to get our overall rate of change.
0.4898,811.8,818.49,"So 2 times 4 equals 8, or dy dx times dz dy equals dz dx."
0.6759,818.49,826.54,"This is known as the chain rule in calculus, and scales much more cleanly to models with many layers like llama."
0.8587,826.54,833.02,"Applying the same process to our neural network, we can break apart DLDM into DHDM times DLDH."
0.7431,833.02,838.11,Breaking apart the partial derivatives of our linear model and our loss in softmax function.
0.7917,838.11,844.62,"Now, calculating the partial derivative across our logarithm in softmax function is still a bit involved."
0.1585,844.62,848.32,I'll put the process on screen in case you're interested in want to pause.
0.3697,848.32,852.21,"However, the big exciting takeaway is that the result is very simple."
0.5833,852.21,859.94,It turns out that the logarithm from our cross entropy loss and the exponentials from our softmax operation basically cancel out.
0.5305,859.94,867.79,"Leaving us with dL, dH is equal to y hat minus y."
0.6106,867.79,867.79,Where y hat is a vector made up of our three output probabilities.
0.508,867.79,873.32,And y is a vector that equals 1 at the index of the correct answer and 0 everywhere else.
0.7699,873.32,888.83,"As an example, when we plug in our Paris GPS point and compute our model's probabilities, we get y hat 1 equals 0.91 from a grid, y hat 2 equals 0.09 for Paris, and y hat 3 rounds down to 0.00 for Berlin."
0.7758,888.83,896.87,"Since our ground truth label is Paris, this means that y1 equals 0, y2 equals 1, and y3 equals 0."
0.3493,896.87,899.34,This is known as one hot encoding.
0.6381,899.34,908.14,So our partial derivative dLdH1 from a grid is equal to 0.91 minus 0 equals 0.91.
0.7366,908.14,914.81,"This large positive value for dLdH1 means that if we increase H1, our loss will increase."
0.62,914.81,922.0,The partial derivative for Paris dLdH2 is equal to 0.09 minus 1 equals minus 0.91.
0.7226,922.0,927.79,"This large negative value means that if we increase H2, our loss will go down."
0.7845,927.79,934.8,"Now, remember that H is just an intermediate output of our model that depends both on our model parameters and data."
0.6559,934.8,944.07,"We've solved for DLDH, but to get a derivative we can actually use to train our model like DLDM2, we need to complete our chain rule math."
0.6966,944.07,954.47,"Our remaining partial derivative, DH2DM2, is asking us to find the rate of change of our intermediate output H2 with respect to our model parameter M2."
0.5732,954.47,959.81,These variables are linked by our linear equation h2 equals m2 times x plus b2.
0.4686,959.81,966.22,We typically think of this equation as a line with a fixed slope of m2 and a y intercept of b2.
0.5159,966.22,970.45,"However, our partial derivative is asking us to think of m2 as a variable."
0.8766,970.45,978.7,This makes sense because learning consists of changing our parameters m and b.
0.5774,978.7,978.7,"From this perspective, our input x is constant."
0.4949,978.7,980.95,and m2 and h2 are variables.
0.6353,980.95,1002.83,"This still looks like a straight line, but now its slope is equal to our input x."
0.9052,1002.83,1002.83,"So the partial derivative of the output of our neuron, with respect to our model parameter m2, is just the slope of our line x."
0.9195,1002.83,1002.83,"Intuitively, this tells us that the impact of our model parameter m2 on our neuron's output depends on the input value x."
0.6438,1002.83,1010.32,"If the input value x to our model is small, then the value of our parameter m2 matters less in our derivative calculation."
0.8725,1010.32,1015.54,And this neuron's parameters do not need to be updated as much as the model learns from this example.
0.7979,1015.54,1023.11,"Alternatively, if our neuron's input x is large, it has more of an impact on our final loss and needs a larger update."
0.7375,1023.11,1027.2,This intuition will be important as we expand to deeper models.
0.4514,1027.2,1033.88,"Replacing DHDM2 with our result x, we now have a complete expression for DLDM2."
0.7441,1033.88,1044.87,"Computing DLDM2 for our Paris example, we multiply our input longitude 2.314 degrees by our model's output probability of Paris, 0.9 minus 1."
0.447,1044.87,1049.69,Computing a final partial derivative value of minus 2.140.
0.8887,1049.69,1062.18,"So all of this back propagation mathematics is telling us that for this single Paris training point, if we increase our parameter in 2 by 1, we expect our loss to decrease by 2.140."
0.7294,1062.18,1074.38,"Partial derivative values like this are the key result of back propagation, and are the components of the gradient vector, which drives the entire learning process for virtually all modern AI models."
0.7552,1074.38,1082.62,"To compute the full gradient vector for our tiny GPS model, we have to solve for five more equations, one for each remaining parameter in our model."
0.5702,1082.62,1088.79,This mathematics ends up being very similar to the process we already followed for solving for DLDM2.
0.619,1088.79,1095.71,"Typically, these individual equations are rolled up into equations that operate on vectors and matrices instead of individual numbers."
0.5013,1095.71,1103.8,So we end up with a single equation to compute the partial derivatives with respect to all three M values and another single equation for all three B values.
0.6563,1103.8,1111.61,"We can now use these equations to compute the partial derivatives for all six model parameters, giving us a full gradient vector."
0.4663,1111.61,1116.1,"As we saw earlier, our DLDM2 value is large and negative."
0.7618,1116.1,1120.87,"Meaning that if we increase M2, our loss on the straightening example will decrease."
0.7155,1120.87,1126.21,This makes sense because our model's predicted probability of the correct answer of Paris is low right now.
0.8443,1126.21,1131.16,"And increasing M2 will increase the model's probability of Paris, lowering our loss."
0.4365,1131.16,1134.7,DLDM1 on the other hand is large and positive.
0.675,1134.7,1137.93,"This means that if we increase M1, our loss will go up."
0.7514,1137.93,1142.59,This makes sense because our model's probability of the wrong answer Madrid is currently high.
0.4819,1142.59,1145.9,And increasing M1 will further increase this probability.
0.4393,1145.9,1147.26,increasing our loss.
0.7973,1147.26,1158.39,"Since positive slopes like this mean that increasing our parameter will increase our loss, to train our model to reduce our loss, we want to adjust our parameters in the opposite direction of our gradient."
0.6811,1158.39,1163.67,We should reduce M1 to reduce loss and increase M2 to reduce loss.
0.7031,1163.67,1172.76,"Mathematically, we can do this by taking our current model parameters, subtracting a scaled version of our gradients, and replacing our parameters with the result."
0.9965,1172.76,1178.94,"This is the gradient descent process we visualize in part one, as going downhill on the model's loss landscape."
0.9722,1178.94,1183.72,"And thanks to back propagation, we now have an efficient way to compute our gradient factor."
0.7326,1183.72,1190.33,"The scaling factor controls the size of step we take on our loss landscape, and is known as the learning rate."
0.3059,1190.33,1195.11,"We generally want it to be fairly small, something like 0.0001."
0.7288,1195.11,1200.86,This is because our gradient only gives us the slope in a very local neighborhood.
0.9776,1200.86,1207.85,"And as we saw in part one, our loss landscapes can be highly complex, with slopes that quickly shift as we update our parameters."
0.9489,1207.85,1217.28,We also saw in part one how visualizing gradient descent is going downhill in our loss landscape is a fairly incomplete picture of how our model learns.
0.9835,1217.28,1222.73,Let's see if we can use our computed gradients to observe the learning process more directly.
0.766,1222.73,1230.26,"We'll visualize our gradients as a bar around each connecting line in our model, where thicker bars correspond to larger gradients."
0.8256,1230.26,1234.87,We'll use a similar approach when we visualize the gradients flowing through our full-size models later.
0.9387,1234.87,1239.15,We'll also visualize the progress as our model learns on a map.
0.8926,1239.15,1245.34,"We'll plot our current training example as a point on the map, and visualize our model's outputs as a heat map on top of the map."
0.4533,1245.34,1252.46,"Where the probability of Madrid is shown in cyan, the probability of Paris is shown in yellow, and the probability of Berlin is green."
0.3534,1252.46,1255.84,and brighter colors correspond to higher probabilities.
0.3806,1255.84,1258.54,Our first training point is in Paris.
0.7869,1258.54,1266.03,"As we saw earlier, the initial model parameters we chose result in a high output probability for Madrid for this input longitude."
0.4669,1266.03,1267.97,We can also see this on our map.
0.7297,1267.97,1272.4,"Paris is in the blue region on our map, where a model's top prediction is Madrid."
0.9576,1272.4,1276.98,This error results in high gradients for our Paris and Madrid neurons.
0.7894,1276.98,1291.01,"Moving forward one step, these high gradients lead to a reduced value of our M1 parameter and an increase in our M2 parameter, which shifts the yellow Paris region on our map a little to the right, closer to the true location of Paris."
0.8984,1291.01,1301.01,"Our next training example is from Madrid, which our model misclassifies as being in Berlin, leading to high gradient values for both Madrid and Berlin."
0.4588,1301.01,1304.69,"Note that on our map, these regions need to completely switch sides."
0.8406,1304.69,1310.38,Running gradient descent for about 40 steps is enough for our gradient updates to accomplish this.
0.4925,1310.38,1313.46,Quickly classifying Madrid and Berlin.
0.373,1313.46,1317.5,And just leaving our Paris region not actually on top of Paris.
0.9508,1317.5,1328.41,"Another 40 steps or so are enough for our gradients to slowly increase our M2 and B2 values, moving our models predicted Paris region on top of the actual city."
0.8632,1328.41,1333.6,Note that our gradients become smaller as our model learns and makes smaller errors.
0.8961,1333.6,1338.14,We can see a little more under the hood of our model by writing the same training process again.
0.9916,1338.14,1342.33,"But this time, I'll visualizing the little linear models learned by each neuron."
0.826,1342.33,1349.74,"Our initially chosen slips of one zero and minus one make our initial linear models go uphill, flat and downhill."
0.953,1349.74,1353.89,"As our model learns, our Madrid neuron flips to pointing downhill."
0.7748,1353.89,1357.83,Our Paris neuron wobbles a bit and ends up going slightly uphill.
0.7044,1357.83,1361.34,And our Berlin neuron flips from going downhill to uphill.
0.9287,1361.34,1368.73,"If we visualize all three neurons lines on the same axis, we can see how our model is learning to use these little linear models together."
0.9009,1368.73,1375.08,"For a given input longitude, the output of each neuron is equal to the height of its line on this plot."
0.5941,1375.08,1382.41,"So for the Paris example with a longitude of 2.3376 degrees, the Madrid neurons line has a height of 2.34."
0.6587,1382.41,1386.62,This is equal to our H1 value for this input.
0.7451,1386.62,1390.78,Our softmax function just amplifies whichever input is largest.
0.7887,1390.78,1396.85,So whichever line is on top at a given longitude in our plot will lead to the model's highest output probability.
0.7046,1396.85,1404.51,"Running our training animation again, we see that our gradients push the Madrid line so it has the largest values over our Madrid points."
0.4708,1404.51,1411.98,The Paris line so it has its largest value over our Paris points and our Berlin line so it has the largest value over our Berlin points.
0.3881,1411.98,1415.89,"In our full map view, these lines are equivalent to three planes."
0.9406,1415.89,1420.7,"And through back propagation, our model learns to position each plane above the correct city."
0.7231,1420.7,1432.35,"When we apply our softmax function to the outputs of our neurons, softmax squishes and curves our planes, but retains the same general structure, resulting in our final heat map."
0.7124,1432.35,1440.82,Now what's really compelling about Brake Propagation is how it's able to scale to larger problems and ultimately massive language models.
0.6387,1440.82,1445.82,Let's increase the complexity of our problem and see how our intuitions and mathematics hold up.
0.3476,1445.82,1450.11,"Let's begin by adding a fourth city to our training set, Barcelona."
0.3768,1450.11,1453.49,Barcelona has a very similar longitude to Paris.
0.6876,1453.49,1459.3,"So our model now needs to take in both longitude and latitude, which we'll call x1 and x2."
0.9608,1459.3,1467.26,"We now need to expand the little linear models in our neurons to include both inputs, meaning we now have two slope values in per neuron."
0.8452,1467.26,1475.5,"Visually, instead of a line, each neuron now looks like a little plane, where our two slope values control the steepness of the plane in each direction."
0.8596,1475.5,1479.77,Our back propagation math works out almost exactly the same.
0.5055,1479.77,1481.69,We just have more parameters.
0.9226,1481.69,1491.81,"We now have four neurons, one for each city, now with three parameters each, with two M values that multiply each of our two inputs, and a single bias value."
0.7347,1491.81,1497.3,"This makes for 12 total parameters, so we need 12 derivatives to update our weights."
0.7435,1497.3,1506.53,"Training our new two input model, we see that it's quickly able to fit our four planes to our data, and correctly divide our map into four regions, one for each city."
0.5223,1506.53,1515.57,"Putting our planes together over our map, we can see our model has fit our planes together, so our Madrid plane is on top of all the other planes above Madrid."
0.3042,1515.57,1519.49,"Our Barcelona plane is on top above Barcelona, and so on."
0.6851,1519.49,1524.56,"Of course, simple planes like this can only learn a very limited set of patterns."
0.2556,1524.56,1534.65,"To see this issue more clearly, let's consider the most complex border in the world, between Belgium and the Netherlands, and the municipality of Barley Hurtok."
0.1028,1534.65,1538.36,"These regions of the map are part of the Netherlands, and these regions are part of Belgium."
0.2585,1538.36,1545.45,"Given a single plane for Belgium and a single plane for the Netherlands, there's no way to cleanly divide these complex regions."
0.6337,1545.45,1552.16,"Now, it might seem a bit random to spend our time training a model to fit esoteric European borders."
0.579,1552.16,1557.12,But this type of problem has more in common with training large language models than you may expect.
0.6762,1557.12,1564.72,"Our Lava model represents individual tokens like Madrid, Paris and Berlin as vectors of 2048 floating point numbers."
0.7985,1564.72,1578.14,"When we pass in some text like the capital of France is, there's a specific link to 2048 vector in our model, specifically at the final position in the residual stream that is iteratively pushed by each layer towards the vector for Paris."
0.523,1578.14,1585.69,"This gets really interesting when we consider all the different types of text that can lead to a next token of Paris, Madrid, or Berlin."
0.6519,1585.69,1607.54,"If we pass in a variety of training text examples from the WikiText data set, that all lead up to next tokens of Paris, Madrid, or Berlin, and compute the predicted next token vectors for each training example for a layer in the middle of our model, we end up with a set of length 2048 vectors, each generated by examples with next tokens of Madrid, Paris, or Berlin in our training set."
0.6092,1607.54,1616.39,One way to think of these vectors is as the coordinates of our examples in the high dimensional map of language learned by our model.
0.4658,1616.39,1628.98,"We can get a sense of the geometry of this map by projecting down from 2048 dimensions to two using a UMAP algorithm, which seeks to preserve the distances between points in the high dimensional space."
0.4722,1628.98,1633.14,We see some really interesting clustering in this space.
0.2858,1633.14,1643.46,"For example, this little cluster of Paris examples are all different references to the Treaty of Paris, and this little cluster are all references to George Gershwin's and American in Paris."
0.3358,1643.46,1650.16,just as the disconnected parts of our municipality of Barley-Hertog all need to map to the same country of Belgium.
0.7011,1650.16,1660.36,"The disconnected regions in our space of language all need to map to the same next token of Paris, and it's up to our model to figure out how to partition and reshape our space to achieve this."
0.583,1660.36,1672.95,"When Marvin Minsky rejected backpropagation in the early 1970s, he dismissed the idea because it converged too slowly, and because, according to Minsky, it couldn't learn anything too difficult."
0.8639,1672.95,1676.95,Minsky was right that learning by gradient descent can take many steps.
0.4034,1676.95,1680.56,This mattered a lot given the compute power available at the time.
0.7869,1680.56,1688.93,"However, he enormously underestimated the ability of our simple backpropagation algorithm to scale to solve incredibly complex problems."
0.43,1688.93,1694.57,"Next time, we'll see what Minsky missed."
0.0964,1694.57,1697.45,"Back in 2019, I completely quit Welch Labs."
0.1,1697.45,1703.06,"I had just tried going full-time creating videos, but I wasn't able to earn enough money to make it work."
0.1746,1703.06,1704.6,I got frustrated and I quit.
0.3948,1704.6,1708.03,"I went off and worked as a machine learning engineer, which was great."
0.2077,1708.03,1712.15,But I couldn't shake the feeling that I was really supposed to be making videos.
0.2249,1712.15,1720.46,"Starting in 2022, I slowly eased back on TikTok and was able to gradually build enough momentum to take another crack at going full-time last year."
0.1887,1720.46,1726.99,"When I quit in 2019, I had some time to really think about what kept pulling me back into making videos."
0.3476,1726.99,1731.14,And I realized that deep down it was really about education.
0.2171,1731.14,1736.28,"I loved math and science as a kid, but I really disliked the way I had to learn it in school."
0.2974,1736.28,1740.71,"After undergrad, I really found myself questioning if I even liked math at all."
0.324,1740.71,1745.47,Only through my own work and study did I fall back into love with math and science years later.
0.3188,1745.47,1749.14,And now I want to use watch labs to make education better.
0.2466,1749.14,1754.8,"But I've realized, from me to be able to do this, I have to first build a viable business."
0.0179,1754.8,1759.29,"If I can't support myself and my family, I can't spend the time I need to make this work."
0.2159,1759.29,1767.91,"Last year, through sponsorships, poster and book sales and support on Patreon, I was able to make about half of what I made as a machine learning engineer."
0.1555,1767.91,1772.5,"I'm not going to lie, so far this is a much harder way to earn a living."
0.1417,1772.5,1775.89,My goal this year is to replace my full income.
0.3159,1775.89,1780.87,This will allow me to really reach escape velocity and continue full time on Welch Labs.
0.0026,1780.87,1784.9,Sponsorship's posters and book sales are going well this year.
0.2432,1784.9,1787.82,"But to hit my goal, I need to grow Patreon as well."
0.115,1787.82,1790.89,Your monthly support on Patreon would mean a lot.
0.2769,1790.89,1794.6,As a way to say thank you and today I'm launching a new reward.
0.1607,1794.6,1800.48,"Starting at the $5 per month level, I'll send you a real paper cut out used in a World Slabs video."
0.0,1800.48,1808.71,"It comes in a nice protective sleeve with the World Slabs logo on the front, and on the back it says the video it came from, the release date, and assigned by me."
0.0769,1808.71,1810.54,These are a lot of fun.
0.0443,1810.54,1812.18,I have them going all the way back to 2017.
0.2927,1812.18,1818.83,"At the $5 per month level, you'll receive a smaller cutout, and a larger cutout at the $10 or higher level."
0.0562,1818.83,1824.97,"Cutouts ship after your first monthly payment goes through, and you'll find a link to the Watch Labs Patreon in the description below."
0.1608,1824.97,1828.76,Huge thank you to everyone who supported Watch Labs over the years.
0.1997,1828.76,1830.06,Thanks for watching.
