score,start,end,transcript
0.2706,434.81,437.51,This relationship is called micro-riser.
0.7957,437.51,445.56,90% of all plants rely on micro-riser for nutrients like nitrogen and phosphorus which fungi extract from the soil.
0.8455,445.56,452.98,"And in return, the plant supplies the fungus with food like carbohydrates, which the plant produces in photosynthesis."
0.3957,452.98,455.42,There are two main kinds of mycorrhysa.
0.5902,455.42,467.98,"Abuscular mycorrhysa penetrate the plant's root cells to exchange nutrients, whereas ectomycorrhysa penetrate between the plant cells but not inside them."
0.8727,467.98,473.76,"Interestingly, the Mycelium network of a fungus can connect to multiple different plants through their micro riser."
0.2745,473.76,476.0,And this is called a micro riser network.
0.6607,476.0,483.53,"And this effectively connects plants to each other through their roots, potentially giving them a root to exchange information with each other."
0.637,483.53,497.2,"So some studies suggest that plants can give each other warnings if they're being attacked by insects or pathogens, or they can even transfer resources to each other if one is not doing so well."
0.6529,497.2,504.48,But I should say this is still an active area of research and there's still some debate about how much plants use this mechanism to communicate with each other.
0.2437,504.48,507.92,I should also say that these micro risers aren't always mutually beneficial.
0.8465,507.92,515.65,Some fungi can switch to a pathogenic mode where they're leaching off the plant or they can just be commensal and not really do anything.
0.823,515.65,525.94,"Now let's look at lichens, which are made of a combination of fungi, along with algae or cyanobacteria, or living in a symbiotic relationship."
0.5711,525.94,541.6,"Lichens are really important because they're the first organisms to establish themselves in a new environment, like when a glacier retreats or when volcanic rock covers an area, they contribute to soil formation by breaking down rock and adding nutrients to the soil."
0.9161,541.6,544.85,Fungi have also been found living harmlessly inside plants.
0.6937,544.85,550.02,These are known as endophytes and can live inside a plant for all or just part of their life cycles.
0.6346,550.02,558.95,Some endophytes may even help the host plant by enhancing growth or helping tolerate stresses like drought or increase the resistance to insects or pathogens.
0.8844,558.95,562.36,But of course many fungi are pathogens themselves.
0.7388,562.36,576.16,"Although plants have got many beneficial relationships with fungi, by far the most common and damaging pathogens that plants face are also fungi, they're far more damaging than viruses, bacteria or even insects."
0.6876,576.16,587.29,"Pathogenic fungal infections can damage plants by destroying cells, blocking the vascular tissues that carry water, releasing toxins and growing over leaves, stopping them from photosynthesizing."
0.7631,587.29,597.87,"Rusts, smuts, molds, and mildews are all common names for fungal plant pathogens, which can cause major losses to crop yields worldwide."
0.5247,597.87,603.9,Hundreds of billions of dollars worth of wheat and barley are lost each year because of Fusarium Gramminiarum.
0.537,603.9,611.08,"And in the 1950s, an entire species of bananas wiped out by the related species called Fusarium Oxysporum."
0.1545,611.08,614.08,And this is now thrusting the modern variety too.
0.4042,614.08,621.88,"And word imported from Asia is thought to be the origin of Dutch Elm disease, which has wiped out most of the Elm trees in temperate Europe and North America."
0.8286,621.88,630.63,"There are countless other examples of fungal pathogens that prey on plants, but they also infect animals too, sometimes in the most ghoulish ways."
0.8898,630.63,633.74,These are called entomogeneous fungi.
0.6383,633.74,643.43,"The zombie ant fungus, ofychordiceps unilateralis, infects ants by piercing the exoskeleton with enzymes and spreads fungal cells throughout the body."
0.4387,643.43,655.75,"It then secretes special neurological compounds that hijack the ant's central nervous system, forcing it to climb high into a tree and lock its mandibles onto a leaf with a death grip."
0.8631,655.75,662.92,This makes a nice stable platform for the fungus to grow a fruiting body to disperse spores in a large area to infect more hosts.
0.5672,662.92,668.84,"This is the kind of crazy biology that inspired the zombies in the last of us, and they're not alone."
0.8247,668.84,673.67,There are many different pathogenic fungi that infect other insects and spiders.
0.5005,673.67,678.83,but there is a really positive side to this fascinating biochemistry.
0.8112,678.83,687.38,"When a fungus infects an arthropod, it needs to suppress the immune system of its host, so it secretes immunosuppressing chemicals."
0.4511,687.38,696.49,"And fortunately, these chemical compounds also work in humans and have been developed into drugs that make organ transplantation possible."
0.8381,696.49,702.15,This is just one of a host of drugs that have been developed from fungi and their complex biochemistry.
0.9,702.15,706.98,"In fact, fungi arguably produce some of the most important drugs ever discovered."
0.6018,706.98,719.28,"They include statins, which are a group of fungal chemicals extracted from a mould, which have been found to interfere with fat production and have been synthesised to treat high cholesterol and cardiovascular diseases."
0.8638,719.28,726.13,"In the wild, fungi fight with each other for resources, so drugs that come from fungi have also been shown to treat fungal infections."
0.5412,726.13,731.48,"They've also been shown to inhibit viruses, have anti-tumor compounds using cancer treatments."
0.4517,731.48,736.42,They've also been used in vaccines and are used as a treatment for MS.
0.8258,736.42,742.29,But arguably the biggest impact of fungi on medicine is their ability to kill bacteria.
0.3006,742.29,750.16,The first modern antibiotic penicillin was first used in 1930 to treat an iron infection in newborn babies.
0.4598,750.16,759.48,But it only found widespread use at the end of the Second World War when scientists finally figured out how to synthesise it on mass using fermentation.
0.6636,759.48,768.83,This was the beginning of the antibiotic revolution and since then hundreds of millions of lives have been saved because of antibiotics derived from fungi.
0.9403,768.83,774.25,"Now, there's a very good reason why fungi produce antibacterial compounds."
0.7789,774.25,784.8,"They often live side-by-side and compete for food in space, so fungi produce antibiotic compounds as a natural defense mechanism to kill bacteria or inhibit their growth."
0.9183,784.8,796.86,"And because fungi digest their food externally, excreting digestive enzymes outside their body to break down their food, they then need to protect that food from other organisms while they absorb it."
0.6188,796.86,801.84,This is amazing footage showing bacteria swimming in the liquid surrounding hyphae.
0.7627,801.84,806.83,These have been called fungal highways and are probably essential for healthy soil.
0.9351,806.83,816.01,"In fact, fungi release many other compounds for attack and defence, feeding, communication and other functions we don't yet understand."
0.9387,816.01,821.39,"Because of their amazing biochemistry, we found many other uses for fungi."
0.5424,821.39,832.58,"They used in bioremediation by breaking down insecticides, herbicides, and other pollutants like crude oil, polyurethane plastics, even explosive TNT."
0.5029,832.58,843.53,"They may even be useful for bioremediation of radioactively polluted sites as they've got the ability to absorb heavy metals, including radioactive material."
0.6938,843.53,850.14,They've also been used in agriculture for biological control of pests like locusts which threaten food harvests.
0.5354,850.14,857.28,"And they're used extensively to produce industrial chemicals like acids, detergents and ethanol amongst others."
0.791,857.28,866.31,"60% of enzymes used in industry are generated by fungi, and all of the citric acid used in soft drinks is made by fungi."
0.4444,866.31,873.52,And the strong mycelium can be used to build materials and textiles to replace plastics and leathers.
0.8792,873.52,881.12,"Because of their ability to concentrate nutrients from within the soil, fungi are an excellent source of food for us and many other animals."
0.7713,881.12,891.98,"Today the global market for edible fungi is worth about 32 billion pounds, with about 350 species of fungi collected or cultivated for food."
0.5998,891.98,896.55,"Foraging for mushrooms is a fun activity, but there is a risk of poisoning."
0.7676,896.55,905.35,"Although surprisingly few fungi are truly toxic, only 120 out of 22,000 mushroom producing species could kill you."
0.694,905.35,912.4,"The problem is, several of these deadly varieties look very similar to edible mushrooms, making it easy to make a fatal mistake."
0.7312,912.4,919.43,"And some fungal poisons are heat-stable too, so the mushroom stays poisonous even after you cook it."
0.7101,919.43,931.5,"The purpose of these toxic chemical compounds is still being figured out, but they're likely to be a deterrent and defense against the mushroom being eaten before it's completed the job of producing spores."
0.7896,931.5,942.29,"Some of the defensive chemicals that fungi produce have a psychotropic effect, notably psilocybin in magic mushrooms, and also LSD was first derived from the Urgot fungus."
0.6227,942.29,959.53,"In all, around 150 mushroom-producing species have got hallucinogenic properties, and despite these species also being toxic, human consumption of these fungi goes back at least 3,000 years, and have formed the basis for a number of ancient cultural rituals."
0.0701,959.53,965.68,"In the clinical setting, psychotropics are being studied for their potential in treating chronic depression and PTSD."
0.2461,965.68,972.85,These studies appear to show that psilocybin causes a temporary increase in communication between different parts of the brain.
0.9606,972.85,977.08,But fungi provide us with more than just mushrooms for food.
0.6407,977.08,983.39,"Humans have been using yeast to preserve or ferment food and drinks for over 10,000 years."
0.5658,983.39,999.98,"Firmamentation is a metabolic pathway yeast uses in oxygen limited conditions to break down sugars and generate energy, producing byproducts like ethanol and carbon dioxide, as well as many other compounds like phenols and esters which produce the delicious flavours and smells."
0.4413,999.98,1015.45,"Firmamentation is used in baking bread, brewing beer, wine and many other alcoholic drinks and can also be used in a number of other fermented foods like tofu, soy sauce, chocolate, coffee and some types of yoghurt and cheese amongst many others."
0.8924,1015.45,1018.86,"But while we're feeding on fungi, there are fungi feeding on us."
0.9313,1018.86,1026.25,"Humans host a staggering variety of fungi, mostly in a commensal relationship, where they do neither harm nor good to us."
0.6747,1026.25,1041.14,"For instance, the Bacidiumicite yeast, malacisia, is a natural inhabitant of human skin, where it feeds off the oils and sebum in our sebaceous glands, and tends to thrive in teenagers when puberty increases the production of these oils."
0.2009,1041.14,1048.13,"While usually harmless, maliceesia is associated with several skin conditions, including dandruff amongst others."
0.3479,1048.13,1051.92,And other derma fights can cause other conditions like athlete's foot.
0.8451,1051.92,1061.42,"However, while we can coexist with these fungi without giving them a second thought, under the right conditions they can quickly become pathogens causing our bodice harm."
0.498,1061.42,1071.58,"On our body we also have species of candida, which normally don't cause us any harm, but there are also opportunistic pathogens affecting mucous membranes and causing thrush."
0.6524,1071.58,1080.66,"Usually fungal infections are only really a nuisance to humans who are otherwise healthy, but they can cause serious complications if they're already ill."
0.8347,1080.66,1089.4,"When it comes to reproduction, fungi are again quite unusual because many of them can reproduce both sexually and asexually."
0.5223,1089.4,1097.59,"This means they can either find a partner to mix genes with to make new offspring, or they can just clone themselves, although plants can do this as well."
0.1969,1097.59,1111.3,"The advantage of cloning is that it's very quick, just simple cell division, but sexual reproduction improves diversity within a population, which is an advantage over asexual reproduction to explore more ecological niches."
0.7886,1111.3,1120.34,"Interestingly, while many fungi have got two sexes, like us humans, some fungi can have hundreds to thousands of different sexes."
0.751,1120.34,1125.67,"They all look the same, but the fungi are able to chemically detect the sex of a neighbour and if they're compatible or not."
0.3646,1125.67,1130.46,And scientists have built a massive spreadsheet to keep track of who can get it on with who.
0.788,1130.46,1139.54,"All fungi disperse themselves by producing microscopic spores, but these spores vary massively in shape, size and colour."
0.7678,1139.54,1145.58,"The size, shape and features of spores are built to take advantage of many different methods of dispersal."
0.7009,1145.58,1150.73,Primitive fungi of whip-like tails called flagella to disperse through watery environments.
0.8077,1150.73,1155.14,Others disperse in the air from the gills on the underside of mushrooms.
0.6224,1155.14,1171.46,"Others are rejected at great speeds from the fruiting bodies, and others are specifically adapted to be picked up or eaten by insects, birds or mammals, like truffles whose fruiting bodies grow below ground, but communicate with the above world by releasing a special aroma that attracts mammals."
0.2007,1171.46,1173.31,Something we enjoy as well.
0.3285,1173.31,1176.51,The aroma is the sex pheromones of male pigs.
0.1317,1176.51,1177.89,Delightful.
0.7706,1177.89,1193.99,"Probably the least known effect of fungi in the environment is their role in the formation of clouds and rains, as fungal spores can trigger the formation of water droplets, causing rains which land on the tree canopy or forest floor, and this helps maintain the forest microclimate."
0.3397,1193.99,1197.18,"Finally, evolution."
0.743,1197.18,1202.19,"This is our current picture of the fungal tree of life, which contains eight main branches."
0.781,1202.19,1208.76,"We think the earliest fungi evolved around a billion years ago, and were simple single-celled organisms that lived in the sea."
0.838,1208.76,1214.92,"As mentioned before, one of the key signatures of a fungus is containing chitin in their cell walls."
0.698,1214.92,1224.49,"This can be difficult to detect, but detailed studies have shown that downy milled-use and water moulds and slime moulds don't have kite in and so aren't fungi."
0.7829,1224.49,1234.01,"But the single-celled cryptomycota and microsbarodia do, making them the fungi that exist today that most resemble the earliest forms of fungi."
0.5595,1234.01,1237.58,They're also exclusively parasites.
0.6198,1237.58,1249.97,"These, along with blasto-cladiumicota and chytridiumicota, reproduce using a mobile spore with a whip-like tail called a flagellum, which allows them to move through water just like a human sperm cell."
0.7947,1249.97,1259.03,This mobile spore was lost when fungi moved onto the land around 700 million years ago and then evolved the other ways of dispersing spores.
0.7028,1259.03,1269.08,"Zupagomycota are almost exclusively pathogens or parasites, which infect or feed off plants or animals, or they live within plants or animals without harming them."
0.6623,1269.08,1276.17,Mucoro macota are known for forming relationships with plants that are mutually beneficial to the plant and fungi.
0.6337,1276.17,1285.81,"This group contains the sub-filum clomeromycota, which forms the micro-risal relationships with about 80% of land plants, including most crops."
0.9207,1285.81,1290.61,They also harbor a large diversity of bacteria that live inside the fungal cells.
0.7444,1290.61,1298.2,"And finally, the Asco Mycota and Bicidio Mycota, which together forms the sub-kingdom Dicaria."
0.7303,1298.2,1315.36,"Asco Myseats are commonly known as the Sack Fungi, and include Morales, Truffles, Brewers and Baker's Easts, as well as the majority of fungal symbionts in Lycans, whereas Bicidio Myseats are perhaps the most familiar to us as they contain the fungi who grow into the majority of mushrooms."
0.8867,1315.36,1319.61,So that's an overall view of the world of fungi visualized in this map.
0.3086,1319.61,1326.62,"I find visuals really help me learn new information, which is why Brilliant is a really helpful tool to learn STEM subjects."
0.1466,1326.62,1333.28,And it's really similar to my channel in that it uses art and graphic design to help you get your head around complex subjects.
0.1507,1333.28,1336.86,but they have the benefit of being interactive through their app or website.
0.2468,1336.86,1339.86,They've got loads of amazing tools and visualization.
0.2037,1339.86,1344.79,"So if you want to learn how AI works, you can see how visual and language models are built."
0.0476,1344.79,1346.21,Want to learn mathematics?
0.1442,1346.21,1349.41,There are courses which visualize equations and algebra.
0.0,1349.41,1350.47,Want to learn programming?
0.1209,1350.47,1352.78,There's loads of interactive courses for that.
0.2881,1352.78,1354.88,And they've got many other subjects too.
0.1942,1354.88,1359.82,"So this is the link to find your favorite subject, brilliant.org slash DOS."
0.1939,1359.82,1363.29,"And this link tells Brilliant that you came from here, which also helps me out too."
0.0596,1363.29,1371.68,"Also, if you use my link, you can get a 20% discount off the Premium subscription, which gives you unlimited daily access to everything on Brilliant."
0.0574,1371.68,1373.61,I highly recommend giving it a try.
0.2169,1373.61,1375.19,Links are in the description below.
0.9305,1375.19,1379.58,"And finally, if you want to get your hands on the map of Fungi, this is the best place to go, dosmaps.com."
0.1211,1379.58,1384.11,"That directs you to which store is best to buy it from, depending on your region."
0.1696,1384.11,1389.93,Thanks for watching and check out my channel for loads more maps of different areas of human knowledge.
