score,start,end,transcript
0.2555,197.82,202.81,"This video is sponsored by Brilliant, more at the end."
0.7979,202.81,211.28,Imagine a straight road with a single lane and hundreds of cars arriving in a steady stream.
0.7646,211.28,218.33,"Now if you want to catch a jam in the act of forming, you can do it by tracking each car's position over time."
0.7948,218.33,224.04,"This creates a time-space diagram, almost like a seismograph for traffic."
0.8132,224.04,231.53,"And you will notice, with all the cars starting out calmly, the diagram shows straight parallel lines."
0.6899,231.53,237.94,"But as the road is too crowded, the situation tips and waves appear."
0.8083,237.94,244.75,"For instance, this car here has to slow down to avoid a collision, covering less distance in the same time."
0.7125,244.75,249.26,"By doing that, it unknowingly helps seed a jam wave."
0.7735,249.26,256.01,"So minutes later, when another car arrives, it runs straight into a fully formed jam."
0.6882,256.01,260.05,"Now in theory, these waves can travel at different speeds."
0.5869,260.05,266.26,"They always move backward relative to the cars, but at some point backward relative to the road itself."
0.3195,266.26,271.23,But this year is an idealized simulation with a very calm beginning.
0.8936,271.23,278.62,"In real life, it often takes just one driver breaking a little harder to directly trigger a strong wave."
0.7599,278.62,286.88,"And when you look at many of these waves together, you realize they all look strikingly similar, like an inherent feature of dense traffic."
0.3577,286.88,289.35,And they are not just inconvenient.
0.6516,289.35,296.16,"Every sudden break comes with the risk of someone missing it, and that's how collisions happen in these waves."
0.4172,296.16,300.75,It's a reminder that phantom gems don't just waste fuel and time.
0.4251,300.75,312.51,"And when you look at them through the time tracking lens, we get a kind of fingerprint of the whole situation, letting us instantly see what's happening, even when things get more complex."
0.2964,312.51,314.03,Like here.
0.742,314.03,319.06,"On this road, the density is lower, so waves don't form on their own."
0.6235,319.06,327.71,"But then there's a short maintenance job, some landscaping, and a variable speed limit sign reduces the allowed speed."
0.6835,327.71,334.96,"The work is done and the speed limit is lifted after just 5 minutes, but by then it's already too late."
0.3717,334.96,341.47,"Several minutes later, Jamways forced costs to a stop long after the actual event."
0.5935,341.47,347.62,"As a driver arriving much later, you might wonder why you're stuck when there's nothing causing it."
0.4578,347.62,355.25,"But the beauty of this fingerprint is that if you change anything, we instantly see the effect."
0.6272,355.25,359.59,"For instance, it's obvious that heart breaking at the slow zone is the trigger."
0.6995,359.59,364.1,"After all, without a disturbance, there wouldn't be a wave."
0.6629,364.1,372.25,"So we are probably in a meta-stable regime, just like in the intro where small disturbances fade, but larger ones grow."
0.7071,372.25,377.92,Well then could we do better by announcing the speed reduction more gradually?
0.7693,377.92,388.07,"On this road, there are multiple variable speed limit signs, and the more we spread out the news, the smoother the flow until eventually no jams form at all."
0.4889,388.07,396.97,"Even though it gets impractical, notice we haven't changed anything about the drivers, just how we communicate the information."
0.7426,396.97,403.73,"Comparing the two extremes, with jam waves you spend more time moving quickly between the stops."
0.6476,403.73,407.68,Without waves you spend more time at lower speeds over all.
0.7522,407.68,412.0,"So in this special case, the average speed might be similar."
0.4313,412.0,415.55,One notable benefit though is fuel savings.
0.5436,415.55,421.64,Here these drivers save over 10% fuel by avoiding costly rear celebrations.
0.8012,421.64,441.15,"Now there's a lot more you can do by changing the road network, but let's look at how drivers themselves can react better, starting with a not so great driver who follows a car ahead with some delay and eventually settles into kind of a rest state, the equilibrium."
0.7879,441.15,450.31,"And that equilibrium really is a pair, matching the leader's speed and keeping a safety gap ahead, which itself depends on how fast you're going."
0.8939,450.31,459.4,"So if you put the follower's speed on one axis and the gap on the other, you can watch the driver spiral into equilibrium."
0.4039,459.4,462.41,That picture is what's called a phase diagram.
0.3363,462.41,465.71,And some of you may already recognize this spiral.
0.5744,465.71,472.1,"It looks just like a classical damped oscillator, which also settles into equilibrium the same way."
0.7923,472.1,478.53,"Well then, if our drivers behave like damped oscillators, why not treat them as such?"
0.7817,478.53,486.32,These systems are well studied in physics and they might hold clues for how to damp traffic oscillations more effectively.
0.5863,486.32,489.68,Now the oscillator also has an equilibrium pair.
0.3702,489.68,498.49,"Its position comes from the balance of gravity and the spring force, and its velocity must match the anchor point's velocity, which is here 0."
0.5254,498.49,501.48,But how does the oscillator get there?
0.5793,501.48,503.7,How does it return to equilibrium?
0.6773,503.7,506.61,That's when Newton's second law comes in.
0.43,506.61,510.57,Mass times acceleration equals the net force.
0.5094,510.57,514.32,"at equilibrium, gravity is already balanced."
0.5492,514.32,522.76,"What remains is the spring force from being displaced away from that balance point, plus damping like friction or air resistance."
0.5946,522.76,528.85,"In the simplest case, we have a viscous damping force, which is velocity proportional."
0.4879,528.85,538.06,"Combine those and you get the oscillator's equation of motion, basically a recipe for how it settles back to equilibrium."
0.419,538.06,544.25,"And to calculate that motion, the displacement function x of t, there are two options."
0.2701,544.25,555.96,"One is to start with some initial displacement and velocity, calculate the acceleration and update everything step by step, which is the essence of a computer simulation."
0.4767,555.96,564.43,"You look at the current state of a system, predict how it changes over a short time, and then you repeat the prediction again and again."
0.7052,564.43,571.89,"or instead of simulating step by step, we can extract insights directly by looking at the equation of motion."
0.3265,571.89,583.2,"If we divide everything by the mass and relabel the coefficients, the dynamics don't change, but now the solution for the lightly dammed case can be written as this function."
0.2757,583.2,596.65,"And if you want to check it yourself, you can plug this solution back into the equation of motion and see that there's no contradiction so that position function really does describe possible oscillator motion."
0.4463,596.65,598.75,And it comes with four parameters.
0.4057,598.75,609.46,"The initial amplitude and phase, which you set when you first kick off the mass, and the natural frequency and damping ratio, which are properties of the system itself."
0.4749,609.46,618.98,"For instance, a more viscous damper gives a higher damping ratio, while a stiffer spring gives a higher natural frequency."
0.3885,618.98,635.54,"So this relabeling of coefficients is quite useful because these two numbers, the natural frequency and the diving ratio, fully characterize the system's inherent behavior, which means you can read off how the system behaves just by looking at those coefficients."
0.2168,635.54,638.65,"It's right there, you don't need a lengthy calculation."
0.3385,638.65,641.65,But how can we use these two factors?
0.5428,641.65,646.94,"In our mechanical oscillator, the damping ratio is always positive."
0.7521,646.94,649.56,That's what's called local stability.
0.5561,649.56,654.49,"It means that after disturbance, the mass always returns to equilibrium."
0.6184,654.49,659.48,"If the damping were negative, the motion would blow up, unstable."
0.5752,659.48,666.55,"And if it reaches a critical value of 1, the mass returns without any oscillation at all."
0.4032,666.55,680.27,"So by equating the relabelled coefficients with the original ones, we can calculate exactly how to set the mass, the spring stiffness and the damper to get the damning ratio we want."
0.2399,680.27,690.21,"In fact, here I simply increased the damning coefficient C by mixing in a higher amount of glycerol with water until I got a damning ratio of 1."
0.5682,690.21,698.19,"Great, with this procedure we can tune the oscillator to oscillate or not oscillate just the way we want."
0.7753,698.19,713.26,"Which makes you wonder, can we bring our curve following model into the same mathematical form and then ask, what kind of driver behavior gives us a dabbing ratio of at least one and no oscillations at all?"
0.2369,713.26,716.26,We will see in a moment if that's enough.
0.6821,716.26,720.53,"To get there, we need an equation of motion for a driver."
0.6051,720.53,728.07,"In most of my simulations, I use a fairly complex car falling model, but for intuition, let's build a simpler one."
0.5732,728.07,736.76,"To make our driver car system respond, it needs to accelerate or decelerate, but when and by how much?"
0.6915,736.76,746.01,"Suppose our driver wants to stay safe by aiming for an optimal velocity, one that gives them a 2nd safety gap to the car ahead."
0.6491,746.01,752.58,So the difference between this optimal velocity and the current one becomes the signal to accelerate.
0.6408,752.58,758.45,"If we are below optimal, we speed up, if we are above, we slow down."
0.4316,758.45,767.58,"And with a bit of rearranging, this can be written in the same form as the oscillator's equation of motion, which we then simulate just like before."
0.7928,767.58,777.42,"Now, if we make this reaction weaker by scaling down this parameter alpha, the driver follows less quickly, less agile."
0.9815,777.42,784.59,"But that leads to lots of oscillation, which isn't really how a less agile driver behaves in real life."
0.8012,784.59,790.68,"So to make the model more human, think how you would approach a much slower car in real life."
0.6379,790.68,797.83,"You would anticipate the leader velocity and break not in the last moment, but gently in a bit sooner."
0.8485,797.83,803.32,That's why it makes sense to also react to the velocity difference with the leader.
0.6572,803.32,814.96,"This leads to the so-called full velocity difference model, one of the simplest models that already lets you control three things, safety, agility and anticipation."
0.5073,814.96,824.82,"You could add reaction time to make it even more human, but even this simple model already shows some counter-intuitive behavior as we'll see."
0.8483,824.82,832.39,"Now, to make this driver model exactly match the mechanical oscillator, we temporarily ignore the motion of the leader car."
0.6309,832.39,841.54,"In that case, the follower oscillates right through the leader, because without a leader velocity, the tower's second gap also becomes zero."
0.8017,841.54,848.67,But you can simply think of it as an offset point for the calculation sitting just behind the actual leader car.
0.6893,848.67,854.1,"The point is, it still shows the oscillatory nature of the follower."
0.7714,854.1,863.93,"And in this simplified setting, we can once again equate the coefficients and find an inequality that tells us how to drive without oscillations."
0.4499,863.93,874.01,"All it takes is making sure that safety, agility, and anticipation when combined produce a damning ratio of at least one."
0.3183,874.01,882.19,"If we map this out in 3D over the 3 parameters, we get a surface where the damping ratio is exactly 1."
0.7563,882.19,890.86,"So for example, with this particular parameter setting, the driver quickly settles into position without any oscillation at all."
0.6286,890.86,895.67,"If the damping is below that surface, oscillations reappear."
0.3463,895.67,902.66,"If it's above, things could even karma, which is exactly what we wanted, right?"
0.9753,902.66,909.93,"So, if we put many of these damping ratio one drivers in a row, we should get perfectly damped traffic."
0.3366,909.93,915.28,Interesting.
0.8257,915.28,923.23,"Because even though every driver is tuned to settle without oscillations, the whole chain starts oscillating."
0.8291,923.23,930.2,"If every driver is locally stable and fully damped, shouldn't the entire traffic flow stay calm?"
0.1003,930.2,932.38,Apparently not.
0.5084,932.38,936.24,"It turns out, a damping ratio of 1 just isn't enough."
0.5603,936.24,940.18,"But then, how can these waves still develop?"
0.7123,940.18,944.42,Let's watch the time evolution of the gaps between a few cars.
0.6571,944.42,951.61,"Starting from a calm state, the gaps suddenly begin to oscillate as soon as an initial wave arrives."
0.7864,951.61,961.71,"And if you look closely, each follower's gap oscillates with a slightly larger amplitude amplifying the wave as it moves down the chain."
0.6352,961.71,967.08,"Up to now, we have only asked how a car settles once the leader stops disturbing it."
0.4234,967.08,970.55,"But here, every leader keeps oscillating."
0.7793,970.55,979.71,"So with a damping ratio of 1, why don't the follows just absorb those incoming oscillations instead of making them bigger?"
0.7961,979.71,987.45,"If you give or follow just a position disturbance, it dams out without oscillations just like we saw before."
0.7568,987.45,995.78,"But if you also give it a little velocity kick on top, you suddenly get an overshoot just from that extra bit of momentum."
0.7192,995.78,1008.01,"And after that overshoot, once it's reduced again to a pure position disturbance with zero relative velocity, it calmly settles back with no further oscillations."
0.7809,1008.01,1015.96,"So maybe the leader's oscillations are somehow feeding that extra bit of momentum into the follower, and that's why we see amplification."
0.6921,1015.96,1019.3,Let's look back at the damped oscillator.
0.7582,1019.3,1028.43,"Instead of disturbing it once and letting it settle, imagine we now move the anchor point, the leader, up and down with a fixed amplitude."
0.7864,1028.43,1034.64,"Then the mass, the follower, oscillates too, but with a smaller amplitude."
0.8821,1034.64,1039.99,"And if you pass that smaller motion to the next car, it shrinks again and so on."
0.6078,1039.99,1042.78,So this wave would just get damned away.
0.5472,1042.78,1045.96,But that's not true for every frequency.
0.5835,1045.96,1054.01,"At very low frequency, changes are so slow that the mass just copies the anchor point one to one."
0.6756,1054.01,1058.07,"but when we increase the frequency, something interesting happens."
0.6237,1058.07,1064.13,The timing lines up just right so the anchor keeps pumping energy into the mass motion.
0.6244,1064.13,1067.96,That's a resonance and it's where the extra momentum gets stored.
0.88,1067.96,1074.39,"And once that extra momentum outweights the damping, the oscillations grow instead of fade."
0.8719,1074.39,1081.76,"And if each fuller amplifies just a little, a wave can grow along the chain leading to stop and go traffic."
0.5484,1081.76,1084.12,It just takes enough cars.
0.5819,1084.12,1088.76,So it was never just about damping what's left after a disturbance.
0.8399,1088.76,1092.46,It's about not amplifying ongoing oscillations.
0.1787,1092.46,1094.21,That's something different.
0.6787,1094.21,1101.04,But then could we just crank up the damping until there's no amplification at all at any frequency?
0.4486,1101.04,1108.62,"If we plot the amplification as a function of frequency, the goal is it should always stay below one."
0.64,1108.62,1114.39,Only then would no oscillation of any frequency ever grow along the chain.
0.3406,1114.39,1123.84,"To calculate that, we need to remember both the spring and the DARPA forces depend on the relative motion between the mass and the now moving anchor point."
0.4335,1123.84,1132.19,"For instance, if the anchor and the mass move up by the same amount, the spring feels nothing new and generates the same force."
0.6461,1132.19,1139.16,"This adds a few terms to the equation of motion, terms that used to be zero when the anchor point was fixed."
0.1415,1139.16,1140.31,And one more thing.
0.6593,1140.31,1149.08,"Both the leader and the follower now oscillate almost like perfect signwaves, each with its own amplitude and a small tiny label between them."
0.5441,1149.08,1153.4,"So when the anchor point moves, the mask follows just a little later."
0.2981,1153.4,1167.51,"If we now relabel the coefficients, assume pure sign motion, and push through the math, we can express the amplitude ratio, the amplification as a function of excitation frequency."
0.6151,1167.51,1176.52,"and just like the relabelled equation of motion, it depends on the two system properties, the dabbing ratio and the undamped natural frequency."
0.5748,1176.52,1185.09,"Now at a certain frequency, the amplification reaches a peak, the resonance where the system gathers the most extra momentum."
0.546,1185.09,1189.42,So can we tune the parameters to push this peak below one?
0.3926,1189.42,1196.39,"Changing the undamped natural frequency only shifts the resonance left or right, but doesn't change its height."
0.1725,1196.39,1200.35,"It seems like all we need is more dabbing, right?"
0.4028,1200.35,1212.81,"If you start with zero dabbing, the maximum amplification is infinite, but as you dial up the dabbing ratio higher and higher, the peak shrinks, but never dips below one."
0.0523,1212.81,1213.67,Why?
0.5727,1213.67,1217.14,Because this damper isn't between the mass and the ground.
0.4415,1217.14,1219.34,It's between the mass and the anchor.
0.6466,1219.34,1228.2,"So the harder it tries to fight the relative velocity, the more it just forces the mass to copy the anchor's motion to copy its amplitude."
0.6362,1228.2,1230.94,Which brings us back to cars.
0.8073,1230.94,1235.25,Does it mean we are always prone to traffic waves?
0.8224,1235.25,1240.62,"If you look back at the full car following equation of motion, you will notice something subtle."
0.4582,1240.62,1244.93,The coefficients in front of the velocity terms aren't the same.
0.5132,1244.93,1253.64,That means we can just merge them into a single relative velocity term with one neat coefficient like we did for the oscillator.
0.463,1253.64,1257.71,Only the follows own velocity term can be relabeled that way.
0.6328,1257.71,1262.76,"The leader's velocity comes with a different weight, so it has to stay separate."
0.4945,1262.76,1269.67,"And that difference is exactly what gives us an independent third characteristic parameter, the anticipation."
0.2437,1269.67,1276.78,"For position it's different, the coefficients match, so relabeling one automatically relabels both."
0.5907,1276.78,1281.91,And all of this carries straight into the amplification function.
0.3743,1281.91,1283.2,and now here's a breakthrough.
0.4049,1283.2,1295.31,"For a given natural frequency and a given level of anticipation, there actually is a finite dabbing ratio where the amplification peak just touches one right at zero frequency."
0.6695,1295.31,1299.92,That point marks the threshold for what's called string stability.
0.5417,1299.92,1308.89,"At every non-zero frequency, the amplification is then below one, so no wave ever snowballs along the chain."
0.6878,1308.89,1315.55,but notice if you change the natural frequency or the anticipation that threshold shifts as well.
0.5134,1315.55,1319.77,So the ordinary dabbing ratio loses its uniqueness.
0.6614,1319.77,1323.36,It's no longer the one parameter that decides stability.
0.2766,1323.36,1326.21,Instead we need a new measure.
0.5108,1326.21,1332.47,Remember earlier when we found the condition for no local oscillations by equating coefficients?
0.5875,1332.47,1338.75,Now we can do something similar by enforcing that the amplification peak stays at zero frequency.
0.5427,1338.75,1342.98,And that condition guarantees string stability.
0.4916,1342.98,1350.07,"And just like before, we can map this out over safety, agility and anticipation, again forming a surface."
0.7229,1350.07,1361.89,"And with that surface, you can invent a new unique stability measure, the closest distance from any driver behavior to that surface, with a sign telling which side you're on."
0.2943,1361.89,1364.93,"A string-dumping ratio, if you will."
0.2323,1364.93,1366.94,And here's the surprising part.
0.6651,1366.94,1377.44,"You can actually have drivers who locally overshoot a dabbing ratio below one, yet still form a string stable chain, a string dabbing ratio above zero."
0.2417,1377.44,1378.94,How is that possible?
0.6707,1378.94,1392.36,"Well, let's scroll through the safety slice of the parameter space, changing agility and anticipation and watch what happens to the gap after a single disturbance and how much the waves get amplified."
0.5694,1392.36,1397.62,"At low agility and low anticipation, these are the really bad drivers."
0.6945,1397.62,1403.42,They overshoot a lot and waste blow up as they move down the chain if the cars don't crash first.
0.3222,1403.42,1406.93,"But then in this funny region, things look different."
0.6953,1406.93,1414.92,"A sudden gap jump may cause an overshoot, but each follow smooths it further towards something more visibly wafelike."
0.7603,1414.92,1420.39,"And since all these waves eventually fade, the chain is nonetheless stable."
0.4511,1420.39,1423.81,"And somewhere in this plane, there's a fascinating point."
0.4848,1423.81,1431.08,"Just by nudging either agility or anticipation, you step into one of the four fundamentally different regions."
0.5935,1431.08,1445.93,"Two of them are boring, locally fully damed drivers who also form a stable chain, or locally oscillating drivers who also make an unstable chain, But the other two, that's where it gets interesting."
0.6434,1445.93,1460.0,"You can have locally fully dumped seemingly good drivers who nonetheless produce an unstable chain, or locally oscillating seemingly bad drivers who in a chain are strings stable."
0.3363,1460.0,1465.31,That's a level of complexity I honestly didn't expect.
0.6338,1465.31,1470.05,So the classical damping ratio and string stability are really two different things.
0.8706,1470.05,1475.15,And a whole line of cars with string stability never amplifies waves.
0.7903,1475.15,1481.64,"If every driver uses these parameters, yes, traffic would stay calm."
0.5652,1481.64,1488.52,"Now the story often goes, even if everyone drove like you, we'd still be stuck in a jam."
0.6275,1488.52,1498.75,"But honestly, if you safely drive with enough agility and anticipation, then in a world full of drivers like you, things would improve."
0.4191,1498.75,1503.42,"If you already drive like that, this is your moment for a little self high five."
0.2586,1503.42,1506.61,"And if not, that's exactly the point."
0.3873,1506.61,1510.15,"After a long day, hardly anyone drives at their best."
0.646,1510.15,1513.46,So what happens when nobody drives well?
0.2558,1513.46,1516.54,Who then is left to dump the jams?
0.7828,1516.54,1525.82,"Let's imagine there's at least one driver willing to drive in a special way, so jams to solve or maybe never form at all."
0.2451,1525.82,1527.98,What would that look like?
1.0,1527.98,1538.7,"On this overloaded ring road, using the more complex driver model again, we see that for a while, everyone can drive steadily until oscillations creep back in."
0.5572,1538.7,1545.6,"So as a wise driver, what's the simplest way to stop those ways before they grow?"
0.3127,1545.6,1547.89,by not reacting.
0.6451,1547.89,1560.57,"Instead of copying every tiny imperfection from the car I had, this driver just holds a steady pace and gives the following car an absolutely smooth driving experience."
0.6959,1560.57,1571.35,"In theory, they can even nudge up the average speed, gradually catching up the end of the chain, which is the physical limit because the higher speeds follow us keep larger safety gaps."
0.459,1571.35,1575.05,"Now of course, this ring road isn't real life."
0.5775,1575.05,1582.98,"Here the inflow is set by the outflow, not by the external traffic demand, but the implications are interesting."
0.6901,1582.98,1593.23,This trick only works because the wise driver knows exactly how the imperfect follows behave and also knows what the next wise driver will do.
0.5163,1593.23,1596.82,Because the next wise driver is this driver.
0.5668,1596.82,1602.67,So even a single globally aware driver already benefits everyone.
0.3346,1602.67,1606.87,"But of course, you can't really do this once the gem has already formed."
0.4509,1606.87,1610.65,How do you erase a wave if you're stuck right in the middle?
0.8557,1610.65,1617.82,"Well, you have to be able to drive through all the oscillations, and for that you need extra space ahead."
0.355,1617.82,1624.17,"You could dial up safety, agility and anticipation, but there's something else."
0.6746,1624.17,1628.76,We also want to show the car behind us as smooth a drive as possible.
0.7057,1628.76,1635.71,So we add another term to our acceleration rule trying to reduce the speed difference to the following car.
0.6744,1635.71,1638.43,And now you're acting as a wave damper.
0.6065,1638.43,1645.79,"You're not just anticipating what happens in front, but also what those behind you will do with it."
0.8064,1645.79,1652.13,"And yes, this makes the jam look temporarily worse, but after just one lap, the wave is gone."
0.6021,1652.13,1660.05,We are back to the physical speed limit and soon overtaking the jammed case in terms of both average speed and fuel use.
0.4293,1660.05,1662.89,And this isn't just theory.
0.2656,1662.89,1666.05,You can see it here in the real ring experiment.
0.7343,1666.05,1672.58,The wave damper car holds a steady speed and the wave around it begins to dissolve.
0.6924,1672.58,1684.08,"And if you're lucky, the other drivers even share our joy in this mathematically elegant solution and appreciate that we are creating this healing gem just to help everyone."
0.4165,1684.08,1691.0,"Of course, in practice, a great solution has to go unnoticed."
0.2105,1691.0,1694.98,"Ideally, it should look as if the jam dissolves on its own."
0.6564,1694.98,1698.33,And one driver alone can't quite pull that off.
0.0,1698.33,1699.87,You need a few more to join in.
0.5446,1699.87,1713.37,"Here, with just six-wise drivers, falling a slightly different globally-aware acceleration rule, as discussed in the coding tutorials, the jam vanishes as if by magic, and nobody knows who did it."
0.6665,1713.37,1718.13,So does it mean we always need a handful of wise human drivers?
0.6543,1718.13,1723.4,"Not quite, because without them, the thinner traffic still jams."
0.6788,1723.4,1731.61,"Which means, this gem full of ordinary drivers can be resolved just by adding a handful of wise autonomous vehicles."
0.5399,1731.61,1734.77,"A small fleet of wave dampers, so to speak."
0.5575,1734.77,1741.9,"Of course, you don't really want to put more cars on already full roads, but upgrade existing ones instead."
0.5838,1741.9,1748.15,"But the point is, you don't need everyone to drive an autonomous vehicle to make it work."
0.4908,1748.15,1753.27,"Even at low percentage, they can already have an effect on jams helping everyone."
0.3694,1753.27,1757.65,And that's worth thinking about because it's not all or nothing.
0.9013,1757.65,1767.5,"So let's try this in a slightly more realistic scenario, the straight road from the beginning, where a sudden speed limit triggered stop and go waves."
0.5424,1767.5,1771.51,"Now, suppose every 20th car is autonomous."
0.7232,1771.51,1785.09,"Their acceleration rule is designed so that they respond directly to the next autonomous vehicle ahead, with a safety gap stretched by a factor of at least 20 to still give space for all the others."
0.8422,1785.09,1794.35,"Dynamically, we are pretending the traffic only consists of a 20th as many vehicles, each pulling along a little string of ordinary drivers."
0.8268,1794.35,1804.41,"So when a disturbance hits, the next autonomous vehicle immediately reacts, creating enough room to glide smoothly over the wave."
0.9054,1804.41,1813.63,"And because the system dynamically behaves as if traffic were thinner, it's naturally more stable and oscillations don't get amplified."
0.816,1813.63,1821.0,"In the end, the traffic flows just as smooth as with those frankly impractical distributed speed limits."
0.9182,1821.0,1833.1,"In other words, by giving some cars global knowledge, basically turning them into self-driving speed limit signs, waves are damped before they even form."
0.6204,1833.1,1847.28,"And even if this virtually thinned out traffic dust develop waves, they scale up by the same factor, so the wavelengths are much longer and the oscillations so gentle they are practically relevant."
0.4928,1847.28,1853.53,"Of course, for safety, the autonomous rule can always be overridden to react to the immediate leader."
0.7401,1853.53,1860.15,"Now, if you want to measure how much this really improves traffic flow, things get interesting."
0.8724,1860.15,1868.96,"Running the simulation without a slow zone and without autonomous vehicles, the tiny initial disturbances don't grow into traffic waves."
0.8442,1868.96,1874.9,"In that case, a certain number of cars calmly pass this measurement point per hour."
0.875,1874.9,1880.94,"But if the very first car drives a bit slower, everyone behind also has to slow down."
0.8423,1880.94,1891.82,"At lower speed though, they don't need as much safety gap, which means that in the same time, more cars pass this point."
0.8551,1891.82,1898.17,So the higher density actually overcommentates for the lower speed and the traffic flow rises.
0.6683,1898.17,1904.66,"And because everyone drives slower, fuel consumption per travel distance also drops."
0.4939,1904.66,1908.1,This works up to a critical density.
0.6747,1908.1,1915.85,"Beyond that, even small disturbances start to grow into gemwaves which causes two problems."
0.4941,1915.85,1922.84,The traffic flow drops sharply because the waves reduce the average speed and fuel consumption rises noticeably.
0.411,1922.84,1930.21,At higher densities the flow keeps falling until at maximum density nobody moves at all.
0.5214,1930.21,1937.3,So there seems to be an optimal density for maximum flow right at the edge of string stability.
0.2543,1937.3,1939.8,Or so it seems.
0.6822,1939.8,1948.07,"If you repeat the same simulation with a stronger initial disturbance, jam waves appear at lower density already."
0.6325,1948.07,1951.12,That creates a meta-stable region.
0.6166,1951.12,1955.73,"With small initial disturbances, the chain is stringed stable."
0.4827,1955.73,1958.73,"With larger ones, it isn't."
0.4498,1958.73,1965.94,"But wait, didn't we just show that if amplification stays below 1 for all frequencies, nothing grows?"
0.6927,1965.94,1971.04,How can that be true and false for this equally dense traffic?
0.5921,1971.04,1984.37,"Well, our string stability analysis used a car falling model where position and velocity only appear as linear terms with the coefficients to equate, never squared or more complicated."
0.6782,1984.37,1989.55,"Now with the more general acceleration rule, the stability can't be derived that way."
0.5391,1989.55,2001.33,So either you simulate and observe or you find linearized substitute rules that are roughly valid for a given amplitude range and calculates stability for that range.
0.5002,2001.33,2009.06,"As it turns out, string stability depends on the disturbance amplitude, which brings us to the key question."
0.6636,2009.06,2016.51,"What happens if just 5% of cars are autonomous, even under strong initial disturbances?"
0.6064,2016.51,2021.59,"Well, as density increases, there is no sudden loss of string stability."
0.7683,2021.59,2027.0,"Although the traffic will get stuck eventually, it all happens without jam waves."
0.6839,2027.0,2037.3,"Those autonomous vehicles damp out even large disturbances at any density, achieving a better optimum in traffic flow with a lower fuel consumption."
0.4674,2037.3,2049.11,"Of course, there are far more effective modes of transportation, but since major shifts in acceptance take time, saving fuel by driving a little differently in the meantime could still be worth it."
0.8217,2049.11,2055.84,"Now, damping out waves to make highway traffic behave more like a train is just part of the story."
0.2909,2055.84,2059.41,"In a city, things fundamentally change."
0.768,2059.41,2070.2,"From a dynamical system's perspective, city car traffic is technically stable because waves form mostly as a result of strong external triggers like traffic lights."
0.7695,2070.2,2073.23,"So, wave damper cars don't really work here."
0.6075,2073.23,2081.48,"And honestly, maybe solving traffic has always been as much a psychological problem as a technical one."
0.2067,2081.48,2084.87,Maybe the best first footstep is to get people educated.
0.716,2084.87,2095.99,"Because it's one thing to know that traffic waves are inefficient, but once you play with the simulations yourself, you realize how little it can take to change an entire traffic system."
0.4223,2095.99,2098.63,And that's the heart of problem solving.
0.3446,2098.63,2103.54,Understanding a system well enough to know exactly what to tweak.
0.1834,2103.54,2109.24,"And if you're a little scared of the code, having a brilliant teacher makes the journey a lot more fun."
0.1972,2109.24,2120.1,"With thousands of visual interactive lessons in math, science, programming, data analysis and AI, Brilliant helps you become a better thinker and problem solver."
