score,start,end,transcript
0.2799,194.29,200.86,"You went from getting gourmet meals to getting the bag of pretzels, peanuts, and a soda pop."
0.268,200.86,202.69,No more free cigarettes.
0.3669,202.69,209.11,"And for those who had grown up in aviation during the golden age, their world was gone."
0.4531,209.11,216.02,"Because as they lowered fears, the service on the airplanes also, as they would put it deteriorated."
0.6651,216.02,223.83,The number of people flying in the U.S. each year nearly doubled over the next decade thanks to cheaper tickets and bigger planes.
0.3995,223.83,225.93,I could afford to fly.
0.2476,225.93,230.7,"And if you know about graduate students, they can't afford much of anything."
0.6262,230.7,237.16,"In the 1980s, an increase in connecting flights meant passengers waited longer in the terminal."
0.6199,237.16,240.5,This big brush in there overwhelmed airport.
0.4035,240.5,247.41,"They could shop at a new stand or eat at a few quick service restaurants, but it wasn't a great experience."
0.7116,247.41,253.04,"Even back then, passengers complained about 50 to 100 percent markups."
0.6796,253.04,262.89,"The airport and the airlines began thinking, well, we need to do something to keep passengers happy while they're sitting here waiting for their connection."
0.474,262.89,266.74,"The solution, malls."
0.466,266.74,273.13,The Pittsburgh Airport opens in the early 1990s and it catches on immediately.
0.6168,273.13,281.88,"With more than 100 shops and restaurants, Pittsburgh Airport was the first in the US to transform the terminal into a mall."
0.779,281.88,287.14,"It not only makes passengers a lot happier, but it's a great revenue source."
0.8563,287.14,292.89,Because every one of those shops are going to pay a rental fee to the airport.
0.6003,292.89,299.21,"In fact, the airport's revenue soared 75% within six years according to one report."
0.8556,299.21,303.51,And the airport achieved that without price hikes.
0.5845,303.51,305.64,It used a model called street pricing.
0.7952,305.64,311.46,"Basically, what you buy inside the airport should cost the same as outside."
0.6625,311.46,315.95,The county commissioner even said we're the first airport not to gouge people.
0.6545,315.95,321.22,The air mall concept was a great one to make a lot more money.
0.5762,321.22,328.49,Other airports poured tens of millions of dollars into renovations hoping to emulate Pittsburgh's success.
0.7474,328.49,334.8,"And in response to passenger complaints, other airports also followed the street pricing model."
0.8516,334.8,344.9,"But if airports had this policy back in the 90s and early 2000s, why does this chocolate bar cost more than double what you'd pay outside?"
0.8153,344.9,351.71,Nowadays most US airports use something they call street pricing plus.
0.435,351.71,357.22,"That is, a product street price plus an additional 10 to 15%."
0.7557,357.22,362.0,The authority that controls the airport sets this price cap.
0.2612,362.0,367.88,15% a fair and reasonable adjustment for our concession hairs.
0.5081,367.88,371.61,Businesses aren't supposed to go over this additional percentage.
0.8498,371.61,376.37,"And in most cases, the airport audits prices a few times a year."
0.5375,376.37,381.38,"Under this model, prices should only be a little bit higher."
0.8242,381.38,388.85,But how an airport determined street price can be a bit confusing.
0.5181,388.85,396.13,"That $14 chocolate bar is from LaGuardia in New York City, which is run by the Port Authority of New York and New Jersey."
0.6599,396.13,404.22,"It requires businesses to set prices based on the average of comparable items sold outside the airport, plus an additional 15%."
0.4449,404.22,409.61,This is what the Port Authority said district market was citing for the chocolate bar.
0.2241,409.61,413.98,"But when we checked in person, we found a different story."
0.267,413.98,418.48,One location didn't sell this bar at all.
0.2944,418.48,422.08,The other two sold it for less than district markets said.
0.2214,422.08,427.62,"In response, the port authority didn't say it would be adjusting any prices."
0.4744,427.62,438.04,"Because enforcement and repercussions are lacks, examples abound of companies charging more than 10% to 15% above street price."
0.5567,438.04,447.03,Let's say Janet flew out of MSP and wanted to buy her favorite airport snack.
0.6474,447.03,456.82,"In August 2025, the Minneapolis St. Paul Airport told Business Insider it uses street price in plus 10%."
0.5954,456.82,464.59,"But at this Hudson news store, Janet would pay 69% more than she would at a wall greens outside the airport."
0.531,464.59,470.05,A Chick-fil-A chicken biscuit meal costs over 16 percent more.
0.3616,470.05,476.48,And one of the worst offenders we found was a yogurt marked up 84 percent.
0.4279,476.48,486.93,A spokesperson from the Metropolitan Airports Commission told Business Insider that locations are audited two times annually or on an as needed basis.
0.35,486.93,490.22,But it did not comment on the price disparities.
0.803,490.22,498.43,"Even though most airports have a pricing policy, a lack of enforcement means passengers often get a bad deal."
0.7511,498.43,509.77,"But some in the industry say that charging street prices isn't sustainable, because it's more expensive to rent a business inside an airport."
0.4949,509.77,516.26,"All employees, products, and equipment need to go through security, which increases construction and labor costs."
0.3511,516.26,522.94,"The exact numbers vary, but development reportedly costs 30 to 40 percent more than it does outside."
0.7749,522.94,527.47,"On top of that, some cities set a higher minimum wage for airport workers."
0.3697,527.47,532.78,And we're also asking you to generally run your business from 4 a.m. to midnight.
0.2114,532.78,538.52,"If you're a pasta place, we're saying, okay, what's for breakfast?"
0.9546,538.52,541.47,And businesses pay a percentage of their sales to the airport.
0.469,541.47,543.29,That's part of their rent.
0.7533,543.29,550.62,"The businesses here at the airport pay anywhere between 6 and 20%, but the vast majority are paying between 10 and 16%."
0.5277,550.62,555.79,But there's one thing that usually doesn't get brought up by these companies.
0.3537,555.79,558.17,Competition.
0.2197,558.17,560.44,Or the lack of it.
0.7237,560.44,568.13,"In the U.S., the vast majority of airport food and retail is managed by six large corporations."
0.3894,568.13,573.14,"You might not have heard their names before, but these companies have their footprints everywhere."
0.3983,573.14,578.37,"Worldwide, they operate more than 13,000 locations."
0.3913,578.37,580.64,Remember this food court?
0.4835,580.64,583.36,It's in the Minneapolis St. Paul Airport.
0.5286,583.36,592.41,"It might seem like you have six options, but inside the airport, these restaurants are all operated by one company, HMS Host."
0.1936,592.41,594.18,And it goes even further.
0.4463,594.18,602.47,"Avolta, the company that owns HMS Host, also owns the duty-free and Hudson news stores at this airport."
0.1693,602.47,604.27,But even that's not the full picture.
0.379,604.27,612.59,"A store like this prairie market seems like a different business, but it's operated by Hudson under the Avolta umbrella."
0.2239,612.59,616.19,You can see it advertising Avolta's rewards program.
0.7884,616.19,619.68,But it's not just this airport.
0.3369,619.68,624.54,"In parts of La Guardia in New York City, you can't escape Avolta's signs."
0.3848,624.54,638.87,"Another big player, OTG, operates 350 locations in North America, including this Chibo Express Gourmet market that sells yogurt for 84% above street price."
0.6629,638.87,646.68,"After we reached out, OTG said it lowered the yogurt's price down to about what you'd pay outside the airport."
0.6432,646.68,655.03,"Many airport businesses have multiple owners, but the large concessionaire is usually the majority stakeholder."
0.745,655.03,663.85,"And because a few big companies have a hand in most of the airports in the country, there's hardly any competition within a terminal."
0.4152,663.85,669.0,Mergers and acquisitions are consolidating the industry even more.
0.9157,669.0,675.32,And these companies often advocate for airports to raise their street pricing cap.
0.6535,675.32,680.69,"The Phoenix, Arizona Airport abandoned street pricing entirely in 2019."
0.4602,680.69,687.35,"After two large concessions companies, HMS Host and SSP, asked for the cap to be increased."
0.5171,687.35,692.3,That means there's theoretically no limit to what businesses charge.
0.7774,692.3,698.35,"But if everyone charges high prices, passengers don't have anywhere else to go."
0.4025,698.35,701.95,This became more of a problem after 9.11.
0.4128,701.95,708.28,New security measures greatly increased what's called dwell time.
0.2623,708.28,711.21,Basically the time spent waiting in the terminal.
0.8152,711.21,717.54,"And studies have shown that for airports, more waiting means more food and retail revenue."
0.6878,717.54,724.93,about 63% of passengers on the airplane side will make some form of purchase.
0.69,724.93,731.1,Some of it is based on boredom because the average time spent at an airport is roughly two hours.
0.3989,731.1,741.23,It is only the very experienced travel that will often go through security with an empty bottle and then take it to a water fountain and fill it up.
0.572,741.23,758.02,"But that is a tiny percentage of passengers The whole goal of moving them through quickly is one to reduce the stress time that they have, but two, provide them with the opportunity to spend more time, post-security, hopefully, supporting the concessions program."
0.8293,758.02,768.6,"For more than two decades airports have capitalized on dwell time, and the concessionaires have made heaps of money."
0.5075,768.6,774.45,It's usually impossible to get to your gate without walking past food or retail.
0.4178,774.45,779.1,"If you get someone's saliva glands working, they tend to buy more."
0.5066,779.1,781.47,That's essential to the business model.
0.8083,781.47,789.52,"US airports earn almost half their revenue from non-aeronautical sources, like passengers parking their cars or buying food."
0.501,789.52,799.13,Diversifying non-aeronautical revenue and getting more of it is really one of our highest priorities to kind of protect ourselves from these unknowns.
0.726,799.13,805.24,"In 2024, US airports made over twice as much food and beverage revenue as they did in 2010."
0.688,805.24,811.68,So are there any airports in the US where you don't pay a premium?
0.5514,811.68,817.31,"One of the few that doesn't use street pricing plus is in Portland, Oregon."
0.5959,817.31,819.67,It's clean street pricing.
0.6961,819.67,826.3,Whatever they charge downtown and their stores or on their street locations is what they have to charge here at the airport.
0.2394,826.3,829.24,"There are no fees, no additional charges."
0.6664,829.24,834.52,"At PDX, the percentage the airport takes is relative to a business's sales volume."
0.4023,834.52,845.24,"If you're working with them to make them successful and have a financial structure that allows them to flourish, then I don't think they're so against the street pricing cap."
0.1801,845.24,847.87,And it's been a success.
0.5528,847.87,853.36,The passenger spend for what we call per-implained passenger at PDX is about $15.03.
0.5141,853.36,858.8,"That's about 20% higher than the average through the nation, which is around $12.50."
0.5724,858.8,863.05,PDX has used street pricing for decades.
0.1934,863.05,866.46,The day on doesn't expect the industry to follow suit.
0.5584,866.46,873.35,"I think that airports that don't have the model today, it's hard to turn the dial back."
0.6273,873.35,878.24,"In fact, some airports are moving in the other direction."
0.6821,878.24,883.28,"Since 2010, LAX used street pricing plus 18%."
0.6972,883.28,892.21,But it removed that cap on most items in 2025 in response to complaints over rising airport minimum wage.
0.8925,892.21,898.36,And the Airport Restaurant and Retail Association wants flexible pricing.
0.1931,898.36,901.35,"Or in other words, no limit."
0.6357,901.35,906.98,It says that overall passenger satisfaction is more important than price.
0.6428,906.98,914.48,But the six big airport food and retail operators are very focused on increasing profitability.
0.5403,914.48,924.21,"Part of a Volta's long-term strategy is to continuously drive, spend per passenger, and optimize the profitability of our commercial spaces."
0.2846,924.21,928.92,"And so far, it's been quite successful."
0.6836,928.92,939.29,"At a time when everything feels more expensive, some passengers might be reaching a breaking point."
0.5537,939.29,947.7,JD Powers' 2024 survey of North American airports found that passengers spent less in the terminal than they did a year earlier.
0.2225,947.7,954.91,It also found that food and beverage prices have been the lowest scoring attribute on its survey for years.
0.5771,954.91,963.79,"In May 2025, members of Congress wrote a letter asking the Federal Trade Commission to investigate concession prices at airports and stadiums."
0.6365,963.79,971.94,"They said that with few options, travelers face extreme markups for drinks and food before their flights."
0.7209,971.94,980.27,I experience the same frustration at some airports when I have a beer on the way home from a business trip and pay $16 for it.
0.7499,980.27,987.85,"Having worked on airport retail now for almost 40 years, it could definitely be better."
0.0866,987.85,988.93,No question.
0.5424,988.93,999.42,"I believe fervently that amenability and profitability are linked, that the friendlier the space is, the more money you tend to make."
0.5994,999.42,1006.83,And buying your favorite snack before you reach the airport might save you more than you realize.
0.0185,1006.83,1012.35,you
