score,start,end,transcript
0.7159,181.5,190.53,"However, in this example, we don't know in advance if norm or squash will serve us a large or small order of fries."
0.7922,190.53,195.7,And that means we don't know in advance what the output value should be.
0.7763,195.7,202.4,"Josh, if we don't know what the output value should be, how can we train our neural network?"
0.5585,202.4,210.75,"When we don't have known output values in a training data set, we can still train our model using reinforcement learning."
0.5471,210.75,220.14,"There are lots of different reinforcement learning algorithms for training neural networks, but in this video, we'll focus on one called policy gradients."
0.3112,1388.02,1389.18,Bam!
0.6949,222.26,231.49,"Note, the goal of this stat quest is to provide you with a solid understanding of the essential concepts of how policy gradients work."
0.5719,231.49,240.71,"That said, if you want to see all of the nitty-gritty mathematical details worked out step by step, check out the follow-up quest."
0.4245,240.71,255.75,"Now, before we dive into reinforcement learning and policy gradients, I want to do a quick review of how traditional back propagation works so we can understand its limitations and see how policy gradients overcome them."
0.7185,255.75,263.5,"So, for now, let's just assume that we have this training data and know the desired outputs in advance."
0.467,263.5,270.51,"Given this data, we could run the input values through the neural network one at a time."
0.6778,270.51,276.7,and quantify the differences between the output from the neural network and the ideal output values.
0.5835,276.7,288.7,"Then, if we wanted to, we could calculate these differences for different values for the bias and draw a graph that shows how the differences change with different bias values."
0.7119,288.7,297.78,"Then, using a value for the bias, we could calculate the derivative of the differences with respect to the bias."
0.7351,297.78,312.74,"And because the derivative, the slope of this green line is negative, we would know that the value for the bias that minimizes the differences and thus results in a better fitting model is larger than the current value."
0.741,312.74,325.0,"In other words, when the derivative, the slope of this green line is negative, then we need to shift the value for the bias to the right on the x-axis."
0.8085,325.0,341.57,"Alternatively, if we use this value for the bias to calculate the derivative, then the derivative, the slope of this green line, would be positive, telling us that the optimal value is less than the current value for the bias."
0.7477,341.57,353.14,"In other words, when the derivative, the slope of this green line is positive, then we need to shift the value for the bias to the left on the x-axis."
0.7864,353.14,361.56,"In summary, when the derivative is negative, we need to increase the value for the bias by shifting it to the right."
0.8563,361.56,368.96,"And when the derivative is positive, we need to decrease the value for the bias by shifting it to the left."
0.8044,368.96,380.3,"Lastly, the derivatives can correctly tell us which direction to shift the bias because the training data contains the ideal output values."
0.7302,380.3,383.88,So this is how back propagation normally works.
0.3139,1203.19,1204.37,Bam.
0.564,384.96,394.41,"However, our problem is that we don't know in advance where we can consistently get a small or large order of fries."
0.5521,394.41,399.16,And that means our data set can't have ideal output values.
0.7055,399.16,407.63,"And without the ideal output values, we can't calculate the differences between them and the outputs from the neural network."
0.4907,407.63,412.01,"And without those differences, we can't calculate these derivatives."
0.8104,412.01,420.4,"And without the derivatives, we don't know if we should shift the bias value to the right or to the left."
0.2934,420.4,423.72,"Josh, what are we going to do?"
0.5968,423.72,431.83,"Well, it turns out we don't actually need to know the ideal output values in advance to calculate the derivatives."
0.5832,431.83,439.93,"Instead, we can guess what the ideal values should be and use those guesses to calculate the derivatives."
0.2659,439.93,440.56,Boom.
0.1733,440.56,442.2,Yes.
0.8202,442.2,451.35,Now let's work through our example and see how reinforcement learning and policy gradients can use guessing to make this work.
0.9166,451.35,459.05,"We'll start by assuming we are not hungry, and that means we'll plug 0.0 into the neural network."
0.5577,459.05,460.65,Now we just do the math.
0.6434,460.65,495.62,"and the probability that we'll go to norms, P norm is 0.5. And that means that the corresponding probability that we will go to squatches, P squatch, is 1 minus P norm, which equals 0.5. In other words, we can draw a line that is 0.5 units long to represent the probability of going to squatches and then append another line that is 0.5 units long to represent the probability of going to norms."
0.5926,495.62,499.3,And we end up with a line that goes from 0 to 1.
0.67,499.3,507.61,"Now, to decide which place we will visit for a snack, we pick a random number between 0 and 1."
0.7319,507.61,518.72,"In this example, we randomly pick the number 0.2. and because 0.2 is in the region that represents Squatch's fry shack, we'll go there."
0.5741,518.72,522.26,Now comes the part where we make a guess.
0.7102,522.26,537.2,"If we make a guess that the correct thing to do is go to Squatch's when our hunger is 0.0, then ideally, we would want the probability of going to Squatch's p-squatch to be 1."
0.5162,537.2,544.62,"And that means that, ideally, we'd want the probability of going to norms, p-norm, to be zero."
0.6476,544.62,563.81,"Now, given these ideal values that are based on our guess, we can quantify the difference between the ideal value for p-squatch, 1.0, and the actual value for p-squatch, 0.5, that's based on the output from the neural network."
0.6014,563.81,575.22,"Note, in the follow-up stat quest, adding reinforcement learning to neural networks, mathematical details, will show exactly how we quantify this difference."
0.4788,575.22,579.34,Spoiler alert will use cross entropy.
0.6489,579.34,602.16,"For now, all you need to know is that we can quantify the difference between the p-squatch derived from the guess 1.0 and the p-squatch derived from the output from the neural network 0.5. And that means we can calculate the derivative of the difference with respect to the bias that we want to optimize."
0.3112,1388.02,1389.18,Bam!
0.4035,603.58,607.99,How exactly do we calculate this derivative?
0.4219,607.99,614.5,"That's a great question, Squatch, and we'll go through it step by step in the follow-up stack quest."
0.6231,614.5,620.65,"For now, the most important thing is to know that the guess makes it possible."
0.9087,620.65,639.21,"Anyway, given our guess that going to Squatch's place is the best thing to do, the derivative ends up being 0.5. And if that guess is correct, then the positive value for the derivative tells us to decrease the value for the bias and shift it to the left."
0.639,639.21,651.86,"On the other hand, if our guess is incorrect, and we should have gone to norms instead, then we'll want to do the exact opposite of what the derivative tells us to do."
0.7835,651.86,660.58,"In other words, instead of decreasing the value for the bias, we want to increase the value for the bias and shift it to the right."
0.6074,660.58,666.46,"But Josh, how will we know if the guess is correct or not?"
0.5067,666.46,673.09,"In other words, how do we know if we should shift the bias to the left or the right?"
0.3055,673.09,676.05,"The answer is simple, Squatch."
0.4563,676.05,678.46,We just order some fries.
0.3112,1388.02,1389.18,Bam!
0.601,680.28,686.47,"In this example, when we order some fries, we get this relatively small serving."
0.5353,686.47,690.5,"Hey, Squatch, how come our order of fries is so small?"
0.3544,690.5,694.4,I couldn't resist and I ate some of your fries.
0.2528,694.4,698.71,"Well, this time, I guess that's okay."
0.4883,698.71,704.45,"It's okay because our hunger level is 0.0, meaning we're not hungry at all."
0.3598,704.45,709.42,So it was actually a good thing that squash ate some of our fries.
0.8465,709.42,716.77,"In other words, getting a small order of fries when we're not hungry means we made the correct guess."
0.977,716.77,734.81,"And since we made the correct guess, we set something called reward to 1.0. In contrast, if Squatch had given us a large order of fries, then we wouldn't be hungry enough to eat all of the fries, and that means we made the wrong guess."
0.755,734.81,739.6,"So, in this case, we would set the reward to negative one."
0.7666,739.6,752.93,"Note, any positive reward will work for a correct guess, and any negative reward will work for an incorrect guess, and we'll go through an example with different values in just a bit."
0.7605,752.93,762.44,"But for now, let's just set the reward to 1.0 for correct guess and negative 1.0 for an incorrect guess."
0.8997,762.44,769.47,"OK, I get that a positive or negative reward reflects if our guess is correct or not."
0.7641,769.47,774.82,But how does that help us interpret the derivative that we calculated earlier?
0.8923,774.82,784.11,We simply multiply the derivative by the reward to get an updated derivative that points us in the correct direction.
0.3112,1388.02,1389.18,Bam!
0.9727,785.45,806.98,"In this example, we were not hungry and Squatch gave us a small order of fries, so we made the correct guess and the reward equals 1.0. and multiplying the derivative 0.5 by the reward 1.0 means the updated derivative is the same as the original derivative."
0.8527,806.98,815.17,"And the positive updated derivative tells us to shift the bias to the left, just like the original derivative."
0.8245,815.17,824.7,"In other words, when we make the correct guess to begin with, then the derivative that is based on that guess points us in the correct direction."
0.813,824.7,833.64,"In contrast, if we were not hungry, but Squatch gave us a large order of fries, then we would have made the wrong guess."
0.7184,833.64,838.99,And the derivative would be telling us to do the opposite of what we should do.
0.9617,838.99,847.06,"However, multiplying the derivative by a negative reward for making the wrong guess would flip things around."
0.8972,847.06,853.47,And then the updated derivative would correctly tell us to shift the bias to the right.
0.806,853.47,867.14,"In other words, if we made the wrong guess to begin with, then multiplying the derivative, which is based on that guess, by a negative number, will flip things around and point it in the correct direction."
0.3314,867.14,870.94,"This is super important, so let me repeat it."
0.9545,870.94,881.74,"When we multiply a derivative that is based on an incorrect guess by a negative reward, we flip the direction and correct the mistake."
0.8927,881.74,894.8,"In summary, when we multiply the derivative by the reward, we end up with an updated derivative that tells us how to modify the bias correctly."
0.3112,894.8,896.45,BAM!
0.4735,896.45,904.23,"Note, before we move on, I want to reiterate that the rewards don't have to be one and negative one."
0.8172,904.23,915.38,"For example, if Squatch didn't give us any fries at all, then we could set the reward to two or negative two depending on how hungry we were."
0.9253,915.38,926.15,"If we were not hungry, then the reward equals 2.0, and the updated derivative will be twice what it was before, but still pointing in the original direction."
0.7834,926.15,933.38,And so the updated derivative would tell us to take a larger step in the same direction as before.
0.9097,933.38,949.33,"In contrast, if we were hungry and we didn't get any fries, then the reward equals negative 2.0. and the updated derivative would tell us to take a larger step in the opposite direction of the original derivative."
0.3112,1388.02,1389.18,Bam!
0.7271,950.41,957.6,Now let's go back to our example where we were not hungry and Squatch gave us a small order of fries.
0.7058,957.6,978.49,"So our guess was correct and the reward equaled 1.0. When we multiply the derivative 0.5 by the reward 1.0, we get the updated derivative 0.5. We then plug the updated derivative into gradient descent to calculate the step size."
0.6482,978.49,1014.98,"Now, in this example, the learning rate is set to 1.0. So the equation ends up being 1.0 times the updated derivative 0.5. and so the step size is equal to 0.5. Then we calculate the new value for the bias by subtracting the step size, 0.5, from the old bias value, 0.0. To get the new bias value, negative 0.5. Now we plug the new bias term into our neural network."
0.3112,1388.02,1389.18,Bam!
0.7499,1016.92,1023.63,"Now that we have updated the bias, we have to get some more fries so we can keep optimizing it."
0.7814,1023.63,1052.69,"So we plug in our hunger level, 0.0. And when we do the math, the probability that we will go to norms is now 0.4. And that means that the probability we go to squaches, 1 minus p norm, has increased to 0.6. and the probability that we go to norms has decreased to 0.4. Remember, the last time our hunger was 0.0, we went to squatches."
0.4006,1052.69,1055.29,And we got what we wanted.
0.5687,1055.29,1063.12,"So it makes sense that, given the same hunger as before, we now have a higher probability of going to squatches."
0.6972,1063.12,1075.84,"Now we pick a random number between 0 and 1, and we get 0.9. And because 0.9 is in the region that represents norm's fry hut, that's where we'll go."
0.8492,1075.84,1081.65,"Now, in order to update this bias, we have to calculate the derivative."
0.6888,1081.65,1088.7,"And in order to calculate the derivative, we have to make a guess that going to norms was the right thing to do."
0.8203,1088.7,1114.21,"And if going to norms is the right thing to do, then ideally, the probability of visiting norms should be 1.0. Making the guess allows us to quantify the difference between the output from the neural network 0.4 and the ideal value 1.0. And with that difference, we can calculate the derivative with respect to the bias."
0.7566,1114.21,1128.73,"This time, when we calculate the derivative, we get negative 0.6. Now we need to determine if we made the correct guess so that we know if we should shift the bias to the left or the right."
0.5682,1128.73,1131.32,So we order some fries.
0.291,1131.32,1134.66,And norm gives us a huge pile of them.
0.3102,1134.66,1137.9,"Normally, this would be awesome."
0.362,1137.9,1141.07,"Unfortunately, we aren't hungry."
0.751,1141.07,1150.1,"And since we are not hungry, the fact that norm gave us a huge pile of fries means we made the wrong guess."
0.699,1150.1,1152.91,So the reward equals negative one.
0.8953,1152.91,1169.79,"Now we multiply the derivative by the reward to get the updated derivative 0.6. Note, the updated derivative 0.6 is positive, so that means we need to decrease the value of the bias some more."
0.572,1169.79,1176.86,We then plug the updated derivative into gradient descent to calculate the step size.
0.6264,1176.86,1203.19,"And remember, the learning rate is set to 1.0, so the step size ends up being 0.6. Then we calculate the new value for the bias by subtracting the step size 0.6 from the old bias value negative 0.5 to get the new bias value negative 1.1. And now we plug the new bias term into our neural network."
0.3139,1203.19,1204.37,Bam.
0.8343,1204.37,1216.85,"Now, if we plug 0.0, which means we are not hungry into the neural network, the probability that we will go to norms is even smaller than it was before."
0.7038,1216.85,1232.82,"Now it's 0.2. And it makes sense that the probability of going to norms is getting smaller Because, so far, each time we've plugged 0.0 into the input, we should have gone to squatches instead of norms."
0.764,1232.82,1240.51,"And that means that the reinforcement learning algorithm we're using, ordinary policy gradients, is working."
0.2257,1240.51,1242.87,Double bam!
0.8266,1242.87,1250.29,"Note, so far, we've only plugged 0.0 for hunger into the neural network."
0.6327,1250.29,1257.7,"However, in order to fully train the model, we have to use values from 0 to 1 as inputs to the neural network."
0.7467,1257.7,1268.67,"And after doing lots of updates, using all kinds of input values between 0 and 1, the value for the bias starts to hover around negative 10."
0.5005,1268.67,1273.88,And the fact that we are hovering around some value means we're done training.
0.8136,1273.88,1282.52,"Now when we are not hungry and the input is 0.0, The probability of going to norms is zero."
0.4466,1282.52,1287.31,"And that means when we're not hungry, we'll always go to squatches."
0.3524,1287.31,1292.52,"That's because, more often than not, I eat most of your fries."
0.4668,1292.52,1298.05,"So, when you're not hungry and don't want many fries, come to my share."
0.8371,1298.05,1308.2,"In contrast, when we are hungry and the input value is 1.0, the probability of going to norms is one."
0.5384,1308.2,1312.65,"And that means when we are hungry, we'll always go to norms."
0.3471,1312.65,1317.46,"And that's because, more often than not, I don't eat your fries."
0.4363,1317.46,1322.66,"So, when you're hungry and want a lot of fries, come to my hut."
0.1566,1322.66,1325.51,Triple Bam!
0.6138,1325.51,1336.84,"In summary, reinforcement learning allows us to optimize a neural network when we don't have known outputs or target values in advance."
0.794,1336.84,1341.02,We start by using the neural network to decide where to go.
0.6314,1341.02,1347.02,Then we make the guess that wherever we ended up going was the right place to go.
0.6924,1347.02,1353.73,"For example, if we went to norms, we would guess that going to norms was the best option."
0.4713,1353.73,1358.44,Even though we might later discover that we should have gone to squaches.
0.6997,1358.44,1366.25,"Once we've made that guess, we use it to calculate the derivative with respect to the parameter we want to optimize."
0.8591,1366.25,1370.32,We then determined the reward associated with that guess.
1.0,1370.32,1378.31,And we multiply the derivative by the reward to correct for any error that we might have made when we made the original guess.
0.653,1378.31,1381.59,And that gives us the updated derivative.
0.7924,1381.59,1388.02,And we plug the updated derivative into gradient descent to optimize the neural network.
0.3112,1388.02,1389.18,Bam!
0.106,1389.18,1394.99,Now it's time for some shameless self-promotion.
0.1506,1394.99,1410.52,"If you want to review statistics and machine learning offline, check out the StackWest PDF study guides in my books, the StackWest Illustrated Guide to Machine Learning, and the StackWest Illustrated Guide to Neural Networks and AI at StackWest.org."
0.0631,1410.52,1413.03,There's something for everyone.
0.3155,1413.03,1417.16,"Hooray, we've made it to the end of another exciting stat quest."
0.2381,1417.16,1420.88,"If you'd like this stat quest and want to see more, please subscribe."
0.1089,1420.88,1433.11,"And if you want to support stat quest, consider contributing to my Patreon campaign, becoming a channel member, buying one or two of my original songs or a t-shirt or a hoodie, or just donate."
0.0,1433.11,1435.21,The links are in the description below.
0.1223,1435.21,1439.4,"Alright, until next time, quest on!"
