score,start,end,transcript
0.7958,1010.47,1020.9,"The auxiliary output of our teacher model gt does not depend on our student model's parameters, but our student model's output gs does depend on these parameters."
0.5739,1020.9,1028.49,"So following the chain rule, We need to multiply our expression by the negative gradient of our student model's auxiliary output."
0.1695,1028.49,1030.6,This again is a vector of length 8.
0.85,1030.6,1038.08,"But this time is composed of the partial derivatives of our student model's output GS, with respect to each of our 8 model parameters."
0.3569,1038.08,1045.03,"Note that our minus signs now cancel, and that the entire beginning part of our expression operates on simple scalars."
0.4408,1045.03,1048.6,"Alpha, GS, and GT are just single numbers."
0.9095,1048.6,1053.77,"Now, let's see if we can make some deeper mathematical connections between our teacher and student model."
0.8716,1053.77,1061.83,"Note that before our student model takes its learning step, it has the same initial parameters theta 0 as our teacher model did before learning."
0.5187,1061.83,1065.19,This connection will help us make some simplifications.
0.8758,1065.19,1073.28,"Let's go ahead and replace gs with g0, the auxiliary output for either our student or teacher model before training."
0.69,1073.28,1078.0,We're assuming at this point that our teacher model has taken its single learning step.
0.494,1078.0,1079.64,So its output is GT.
0.6014,1079.64,1083.15,But our student model hasn't yet taken its learning step.
0.4408,1083.15,1085.07,So its current output is G0.
0.8216,1085.07,1097.45,"Thanks to our back propagation math, we now have a nice equation that tells us how our student model parameters will change, delta theta s."
0.9175,1097.45,1097.45,"When learning to match our teacher model's auxiliary output, GT."
0.3223,1097.45,1101.08,Let's now focus in on GT itself.
0.4483,1101.08,1108.48,Let's see if we can rewrite GT in a way that will help us simplify our delta theta s equation.
1.0,1108.48,1122.06,"As our teacher model learns, its output moves from g0 to gt, and this change is driven by the update in our teacher model's parameters delta theta t."
0.319,1122.06,1122.06,We can approximate this connection using a first order Taylor expansion.
0.5471,1122.06,1128.16,The idea here is to use the partial derivatives between our model's output g and each parameter theta.
0.659,1128.16,1132.65,to estimate how much each model parameter change impacts our final output.
0.3844,1132.65,1145.31,"So for our theta1 parameter, for example, if we can compute the partial derivative dg d theta1, this gives us the rate of change or slope of g with respect to theta1."
0.7248,1145.31,1158.05,"And if we multiply this rate of change by how much theta1 actually changed during learning, this will give us a number that represents approximately how much g changed as a result of theta1 changing during learning."
0.5144,1158.05,1167.28,"Repeating this process for each parameter in our model, we get eight partial derivatives times eight different delta theta values."
0.9424,1167.28,1176.97,"And if we add these results together, we should get approximately the overall change in our teacher model's output G after one training step."
0.1546,1176.97,1180.47,We can write this sum more compactly using a dot product like this.
0.8209,1180.47,1189.62,"So using our Taylor expansion, we can approximate our teacher model's output Gt as our initial untrained model output G0."
0.8757,1189.62,1200.33,"plus the dot product of the gradient of our output g, and the changes in our teachers' weights delta theta t."
0.3532,1200.33,1200.33,Where our gradients and deltas are both vectors of length 8.
0.6219,1200.33,1207.36,"From here, let's substitute our new expression for gt into our student model's parameter update equation."
0.4551,1207.36,1217.75,"Note that the g0 terms cancel out, and we're left with the dot product from our Taylor expansion times the gradient of g from our back propagation math."
0.3282,1217.75,1221.29,The G0's canceling out is really nice.
0.401,1221.29,1224.7,This effectively removes our starting point from the equation.
0.9952,1224.7,1241.46,And we're left with an expression that more directly links what our student model learns delta theta sub S to what our teacher model learns delta theta sub T.
0.5539,1241.46,1241.46,"Note that the gradient of our auxiliary output G now shows up twice in our new equation, but from different sources."
0.5446,1241.46,1245.09,This outer gradient is the result of back propagation.
0.8,1245.09,1248.56,telling our student how to update each of its weights as it learns.
0.7194,1248.56,1259.39,"While this inner gradient is a result of the first order Taylor expansion from our teacher models output, where we broke apart GT into components representing the contributions of each model weight."
0.8093,1259.39,1264.41,This symmetry between teacher and student will be very helpful shortly.
0.8647,1264.41,1270.96,"Now, let's use our new equation to look for correlation between how our student and teacher models learn."
0.3491,1270.96,1278.37,One way to measure correlation is to take the dot product of the update in our teachers' weights with the update in our students' weights.
0.5449,1278.37,1290.76,"If we think of our parameter vectors as points in the eight-dimensional parameter space of our model, both of our models start at the same point theta zero, and their updates move them away from this point."
0.3458,1290.76,1295.97,The dot product of our vectors is proportional to the cosine of the angles between them.
0.6159,1295.97,1302.56,"So if our weight updates move our two models in a similar direction, we expect a positive dot product."
0.3368,1302.56,1307.03,"If our weight updates are orthogonal, our dot product would be zero."
0.7211,1307.03,1315.7,"And finally, if the angle between our teacher and student weight updates is more than 90 degrees, our teacher and student will move apart in our parameter space."
0.381,1315.7,1318.08,And our dot product will be negative.
0.4922,1318.08,1325.87,"Thanks to the work we've already done, we have a nice expression for delta theta s in terms of delta theta t."
0.3651,1325.87,1340.42,"So to find the dot product between our two parameter update vectors, we can just take the dot product of the expression we saw for earlier with delta theta t."
0.4006,1340.42,1340.42,Note that we're switching the order of the theta vectors in our dot product.
0.4321,1340.42,1345.89,"This won't change our result, but we'll make our next step easier to see."
0.3167,1345.89,1349.26,This first dot product just results in a single scalar value.
0.7274,1349.26,1356.24,So we can factor it out along with our learning rate alpha and group our last two terms together into another dot product.
0.3455,1356.24,1362.38,"are two resulting dot products are interestingly identical, and both just yield scalars."
0.3976,1362.38,1365.69,So we can write them as a single dot product squared.
0.5495,1365.69,1373.58,"Finally, we know that any scalar squared will be zero or positive, and that our learning rate alpha is also positive."
0.7169,1373.58,1379.99,So the overall dot product between our teacher and student parameter updates must be greater than or equal to zero.
0.4154,1379.99,1383.62,This is a powerful result.
0.747,1383.62,1395.46,"It tells us that to a first order approximation, when we train our student to match our teacher's auxiliary output, our student's weights will either be orthogonal or move in the same direction as our teacher's weights."
0.722,1395.46,1399.55,We can see this nicely in our model's parameter space.
0.4635,1399.55,1402.29,Down to a scaling factor.
0.8442,1402.29,1410.18,The delta theta s equation we saw for earlier is equivalent to projecting our teacher model's updates onto our gradient vector.
0.7611,1410.18,1415.37,So our student model updates its weights in the direction of this projection.
0.5289,1415.37,1430.69,"Regardless of which way our teacher's updates point in parameter space, their projection onto our gradient vector will always point in the same general direction, unless our teacher's updates end up being completely orthogonal, which in practice is unlikely."
0.934,1430.69,1439.44,"So by simply training on our teacher's auxiliary outputs, our student's parameters will likely be pulled in the same direction as our teachers."
0.9588,1439.44,1448.72,"This result has powerful implications for our student model's ability to learn our teacher's primary task, as we saw in the immnest example."
0.6566,1448.72,1470.71,"We won't step through the full derivation here, but it turns out that by using a similar Taylor expansion-based analysis, we can show that our teacher's loss function, evaluated on our trained student model, is approximately equal to our teacher's loss on our untrained model minus this term, which includes the dot product of our weight updates we've been considering."
0.1985,1470.71,1478.3,"Since we know that our dot product is zero or positive, this means that our overall term will be zero or negative."
0.7991,1478.3,1486.23,Meaning that our student model will either state the same level as our teacher or get better at the teacher's primary task as it learns.
0.813,1486.23,1498.28,"So either our update vectors will be orthogonal, which again is unlikely, or the student will improve at the teacher's primary task, even when only being trained to match the teacher's auxiliary output."
0.8747,1498.28,1513.81,"So when our teacher and student models start with the same initialization for a single gradient descent step into a first order approximation, we can rigorously show that our teacher and student weight updates are likely to move in the same direction in our parameter space."
0.6754,1513.81,1518.18,And that our student is likely to improve at our teacher's primary task.
0.6697,1518.18,1523.85,The Subliminal Learning Team presents a more general version of this proof in their paper.
0.6876,1523.85,1529.99,"which applies to larger models and various loss functions, but reaches the same two fundamental results."
0.746,1529.99,1538.32,"These results come with significant constraints, but do support the remarkable student learning we saw on the missed example."
0.7264,1538.32,1545.43,"And the fact that for the proof to work, our models have to share the same starting parameters can potentially help us solve a mystery from earlier."
0.8059,1545.43,1551.74,Remember that the team saw the highest rates of subliminal learning when student and teacher models were of the same type.
0.2103,1551.74,1555.14,with the exception of GPT-41 and GPT-40.
0.4167,1555.14,1564.29,"It turns out that these two models are actually based on the same random weight initialization, where GPT-41 many in nano are not."
0.7882,1564.29,1572.24,Our proof and imnist results suggest that subliminal learning is happening between these two models because they share this weight initialization.
0.5446,1572.24,1578.27,"So, are AI models sending each other secret messages?"
0.3737,1578.27,1583.79,"We don't yet have the full picture, but as we've seen, we do have some compelling clues."
0.2955,1583.79,1585.33,Here's my take.
0.7709,1585.33,1598.04,"I think the big new surprising piece of information here is that we have less control over student teacher model interactions than we thought, especially when we try to control these interactions semantically through language."
0.6265,1598.04,1605.29,"If instead of asking our eagle loving teacher to generate number sequences, we ask it to just talk about whatever it wanted."
0.3785,1605.29,1608.81,It would be no surprise that its output would focus on eagles.
0.5924,1608.81,1614.65,"And if we trained our student on these examples, it would also not be a surprise that our student would learn to love eagles."
0.8712,1614.65,1628.49,"The assumption we're making, by instead asking our eagle loving model to output number sequences, is that our teacher models preferences and behaviors are completely captured by what its output language means to us."
0.6238,1628.49,1639.67,"One really interesting thing to me about the gymnast examples and the proof, are that these results do not depend at all on the nature of the signals passed between teacher and student."
0.5563,1639.67,1647.04,"In both cases, we added extra model outputs to represent potentially unrelated tokens in our full language model."
0.4534,1647.04,1658.73,"Under the constraints of these examples, the mechanics of back propagation and gradient descent mean that it doesn't matter how semantically related or unrelated these different tokens feel to us."
0.3053,1658.73,1660.86,The phenomenon will still occur.
0.5492,1660.86,1671.63,"The outputs in our tiny proof models could correspond to highly semantically related tokens like Eagle and Falcon, or to unrelated tokens like Eagle and the number 412."
0.2888,1671.63,1674.79,"Either way, the proof still works."
0.6551,1674.79,1684.46,"A few weeks after the Subliminal Learning Paper came out, another research team proposed an alternative explanation called token entanglement."
0.5311,1684.46,1690.99,"They present some really interesting results, showing that the tokens for certain numbers can become entangled with other tokens."
0.739,1690.99,1701.22,"For example, it turns out that telling a model that it loves the number 087 increases the probability of the model telling us that its favorite animal is an owl by 300%."
0.6958,1701.22,1712.23,"So a cause of subliminal learning may be the frequency of certain numbers in the training data, increasing the model's probability of outputting entangled tokens."
0.4963,1712.23,1718.5,It's unclear right now to what extent token entanglement explains the overall phenomena.
0.6946,1718.5,1726.35,"If this hypothesis shakes out, it would be possible to find hidden traits in training examples by looking at simple token frequencies."
0.4931,1726.35,1731.89,"But you do have to know which tokens are entangled in the first place, which is a function of the model's weights."
0.3584,1731.89,1742.6,Both the proof we walked through here and the token entanglement hypothesis point to the same idea that it doesn't really matter how connected two tokens feel to us.
0.5165,1742.6,1749.55,"They can and will be connected together by the mechanics of the model, sometimes in very surprising ways."
0.7164,1749.55,1758.59,Language models have gotten so good so quickly that I think it's easy to forget that the way they learn is incredibly different from how we learn.
0.7037,1758.59,1766.83,"I try to avoid overly anthropomorphizing these models, but I think that supplemental learning is a really nice name for this phenomenon."
0.5869,1766.83,1770.28,It's not that the teacher is trying to send secret messages.
0.685,1770.28,1776.26,"And as far as we can tell, the student is not explicitly aware of the information in these number sequences."
0.7498,1776.26,1788.87,What's going on here appears from the perspective of the models to be happening subliminally at the mechanistic gradient and weight layer below the semantic language level that we think about these models operating at.
0.5787,1788.87,1799.7,"Based on the evidence we've seen, it seems to me that looking for patterns in these number sequences without knowing anything about the teacher or student is a fool's errand."
0.5773,1799.7,1805.81,"From this perspective, the traits encoded in these number sequences do seem completely hidden."
0.2499,1805.81,1808.0,and that is a wild idea.
0.7233,1808.0,1817.75,"From a more practical perspective, even given knowledge about the teacher and student, it's still not trivial to figure out what traits may be transferred through training data."
0.3998,1817.75,1823.12,"We can check if our student likes eagles, but this is a trait that we already knew to look for."
0.6432,1823.12,1832.59,"This problem has a ton of overlap with creating well-aligned models in general, but subliminal learning appears to add some extra complexity to that puzzle."
0.7789,1832.59,1838.57,It's also not yet clear just how similar a teacher and student model have to be for subliminal learning to occur.
0.2907,1838.57,1845.93,"Finally, I'm also curious if there's some more relevant prior art out there that hasn't yet surfaced."
0.3669,1845.93,1850.84,The fact that we're just discovering this in 2025 kind of blows my mind.
0.7353,1850.84,1855.75,"Once you see subliminal learning in action, it's hard to believe we didn't find it earlier."
0.5957,1855.75,1860.33,"On the other hand, there's still a ton we don't know about how these models work."
0.6507,1860.33,1865.23,And I love that these types of fundamental mysteries are still alive and well in AI research.
0.2095,1865.23,1884.63,Thanks for watching.
0.4697,1884.63,1889.61,"It's funny to me that the most commonly chosen number for most models is just one, two, three."
0.6133,1889.61,1895.42,"This is probably just a reflection of the training data, but it kind of feels like the models are just being lazy."
0.7093,1895.42,1910.94,"We show numbers and frequencies for a standard GPT 4.1 nano model, and teachers that have been prompted to love owls, eagles, wolves, elephants, and finally numbers from an insecure model that will lead students towards unsafe behavior."
0.5305,1910.94,1915.55,I think it's so cool that you can clearly see differences in the distributions of numbers.
0.6549,1915.55,1924.34,"This is why it's possible to train a classifier to figure out which model examples come from, and is also connected to the token entanglement hypothesis."
0.7211,1924.34,1928.55,The poster gives an overview of the subliminal learning phenomenon itself.
0.4655,1928.55,1933.83,"The imnister results we covered in the video, and a detailed walkthrough of the proof."
0.0,1933.83,1940.0,"The poster is printed on high-end photo printers, on photo paper for excellent color reproduction and durability."
0.1987,1940.0,1945.29,"and comes in a few different color options, including this wood background option that we've been trying out."
0.1051,1945.29,1949.19,Posture ship and protective archival paper.
0.138,1949.19,1951.47,And you can also pick up a high quality digital version.
0.3277,1951.47,1956.3,You can get a discount on the poster when you bundle it with my imaginary numbers book.
0.2298,1956.3,1958.48,We've just received our 10th print run of the book.
0.2014,1958.48,1962.95,Huge thank you to all the readers who helped find small errors and made suggestions.
0.2386,1962.95,1966.07,These folks now have their own thank you on page 10.
0.2539,1966.07,1969.69,The book is a great way to learn about imaginary numbers.
0.3937,1969.69,1974.8,And I'm especially happy with how the chapters on Euler's formula and Schrodinger's equation turned out.
0.3734,1974.8,1982.69,"You can find the imaginary numbers book, the new Subliminal Learning poster and more at www.welchlabs.com-fordslash-resources."
