score,start,end,transcript
0.6857,779.13,785.02,"On the other hand, the edges in our London triangle refinements don't shrink to zero."
0.8449,785.02,791.25,"At the same time, our lantern approximations don't turn into the cylinder, right?"
0.7941,791.25,796.62,"From the top, they don't look more like a circle, the top view of a cylinder."
0.6696,796.62,799.12,"From the top, our lanterns look more like this."
0.7215,799.12,808.72,"The reason for this is that in our lantern refinement so far, we're only upping the number of bands, but not the number of points."
0.7717,808.72,820.37,"to make the triangle edges shrink to zero, and in this way, guaranteed that the lantern approximations become indistinguishable from the cylinder, we have to let both the number of bands and the number of points go to infinity."
0.6366,820.37,826.11,"At the same time, we want to make sure that the surface areas explode to infinity."
0.5148,826.11,830.16,"Sounds tricky, but here's an important point to keep in mind."
0.5023,830.16,836.11,There are many different ways to simultaneously let both numbers go to infinity.
0.4487,836.11,842.45,"Okay, let's make up one such ad shrinking way that ticks all the boxes."
0.3631,842.45,845.04,This then amounts to the counter example we're after.
0.5519,845.04,848.64,"Okay, we start with the number of points being 4."
0.6382,848.64,857.55,"For B, we choose the smallest number of bands such that the area of the lantern is greater than 4."
0.3198,857.55,861.17,Why do we know that there is such a special number of bands?
0.7251,861.17,874.1,"Well, of course, because if we leave the number of points fixed at 4 and crank up the number of bands, the area explodes to infinity and so at some point this area has to be greater than 4."
0.4981,874.1,876.62,"Anyway, that special B happens to be 7."
0.7634,876.62,881.69,So the lantern with 7 bands and 4 points is our first lantern.
0.6604,881.69,884.67,The next lantern has 5 points.
0.235,884.67,886.46,What's to be this time around?
0.6577,886.46,892.99,"Well, we choose B to be the smallest number of bands, such that the lantern has area greater than 5."
0.4808,892.99,895.74,This special number happens to be 15.
0.363,907.51,908.98,And so on.
0.5233,897.34,899.4,So the next P is 6.
0.5878,899.4,902.73,We also want to have the area greater than 6.
0.478,902.73,905.27,And this special number of bands that does this is 26.
0.4545,905.27,907.51,And then P is equal to 7.
0.363,907.51,908.98,And so on.
0.8683,908.98,914.3,"Now, this particular triangle refinement ticks all our boxes, right?"
0.5413,914.3,917.44,Both the number of points and bands goes to infinity.
0.6887,917.44,921.37,This implies that the edges of the triangles shrink to zero there.
0.718,921.37,937.12,"Shrink, shrink, shrink, and because the edges shrink to zero, the lantern approximations do become indistinguishable from the cylinder, and after a while you'll only be able to see the buckling under a microscope."
0.9351,937.12,947.03,"Finally, the surface area explodes to infinity because we've made sure that the surface of every lantern is greater than its number of points."
0.273,1316.27,1316.79,Right?
0.8253,948.36,956.73,"The first lantern has area greater than 4, the next greater than 5, the next greater than 6, then 7, 8, 9 and so on, explodes to infinity."
0.2997,1153.9,1154.74,Great!
0.3033,958.01,958.83,All right.
0.799,958.83,966.16,So this particular proper triangle refinement of our cylinder surface behaves literally infinitely badly.
0.1591,966.16,970.19,Professor Schwartz wins and he's happy.
0.979,970.19,975.7,But there are other lantern triangle refinements that behave nicely and give the correct area.
0.2414,975.7,976.96,"For example, this one."
0.7083,976.96,984.98,"There's a pattern here, four points, four bands, five points, five bands, six points and six bands and so on."
0.7541,984.98,994.66,"Now, when you do the maths, it turns out that the area of the slenten refinement actually does converge to pi, the area of the cylinder."
0.7133,994.66,1000.16,The lantern on the left with 10 points and 10 bands exemplifies the long-term behavior of the lanterns.
0.8664,1000.16,1011.28,"Unlike in our counter example, the buckling of the lantern service completely dies out, meaning that basically every little triangle fully contributes to making up the area of the cylinder."
0.8525,1011.28,1023.37,"With a more detailed analysis using the area formula for our lanterns, we can devise lantern refinements whose areas approach any number whatsoever between pi and infinity."
0.6085,1023.37,1025.88,"For example, we can make the limit area 4."
0.9058,1025.88,1037.04,"If we wanted our Schwartz lantern meme over there to look more like the famous 2D version we started with, we could replace the cylinder with a sphere of area pi."
0.8212,1037.04,1048.85,"just like the cylinder, the sphere and really any curved surface admits one of our pathological buckling triangle refinements whose areas can be anything between the actual surface area and infinity."
0.8137,1048.85,1053.69,"Okay, some of our triangle refinements work and some don't."
0.6966,1053.69,1065.72,Now figuring out which do and which don't is not only of theoretical importance but also becomes important when we represent curved surfaces by triangulated surfaces using visualization software.
0.4563,1065.72,1079.37,"If the software blindly refines the triangulation, buckling is likely to occur, and this means that because the triangles add up pointing all over the place, virtual light is not reflected in the right way and leads to weird visual artifacts."
0.5266,1079.37,1094.41,"So when constructing our refinements, apart from ensuring that all corners of the triangles are on the target surface, and the triangle edges shrink to zero, we also have to ensure that the triangles hack the surface better and better."
0.4032,1094.41,1101.89,just exactly how well a triangle hugs the target surface is usually measured by focusing on one of its surface normals.
0.7417,1101.89,1108.12,"That is, a spike at right angles to the triangle, like in this hedgehog lantern that I showed you before."
0.3052,1108.12,1112.77,"If the spikes are pointing all over the place, then there's a lot of buckling."
0.281,1112.77,1121.93,"What you want to aim for when you construct your refinements is for the spikes to point as much as possible, perpendicular to the target surface, like in this example."
0.4671,1121.93,1128.33,The same sort of extra requirement also makes sure that linear refinements of curves do the right thing.
0.6675,1128.33,1132.67,Take for example the pi is equal to 4 paradox refinements from the beginning.
0.502,1132.67,1141.5,Bad because the spikes don't end up aligning themselves with the circle and so the buckling of the curve leads to excess area in the limit.
0.4657,1141.5,1153.9,"On the other hand, with straight line approximations in which all corners are on the nice smooth curvy curve and edges shrinking to zero, the spikes automatically align themselves in the right way."
0.2997,1153.9,1154.74,Great!
0.5072,1154.74,1157.59,a very nice resolution to our problem.
0.3304,1157.59,1158.41,Don't you think?
0.3353,1158.41,1160.94,Archimedes would also have been happy with all this.
0.2678,1160.94,1166.82,"Okay, but you may be thinking, didn't he say something about an existential crisis at the beginning?"
0.3706,1166.82,1171.0,"In the end, the resolution to our problem wasn't that hard to guess, wasn't it?"
0.2423,1171.0,1172.7,"Anyway, that's true."
0.7362,1172.7,1180.11,"But remember, I've been stressing throughout this video that all the curvy curves and surfaces that we are approximating are nice and smooth."
0.518,1180.11,1197.06,"If you try to measure the lengths or area of curves and surfaces that are themselves buckling like crazy, things like fractal curves and surfaces, for example, our solution that works for smooth curvy curves and surfaces does not work anymore and things get really tricky."
0.4709,1197.06,1204.03,Mathematical missions like the quest to properly define lengths and area give rise to a whole new branch of mathematics called measure theory.
0.3759,1204.03,1206.61,But that's a topic for another video.
0.2467,1206.61,1209.44,"Anyway, that was all very serious."
0.5891,1209.44,1214.5,"Now to finish, let's have some fun and let's have another close look at the lanterns themselves."
0.9134,1214.5,1221.65,You probably already noticed that all the triangles in this lantern are clones of this isosceles triangle.
0.3697,1221.65,1228.69,isosceles so the two green angles are the same and therefore two green plus one red is equal to 108 degrees.
0.8966,1228.69,1232.31,Now focus on the six triangles around the corner.
0.789,1232.31,1235.06,What can we say about the angles around the corner?
0.2537,1235.06,1238.23,Four green plus two red.
0.3031,1238.23,1238.69,What's that?
0.7801,1238.69,1242.38,"Well, let's double the angles some that are highlighted up there, of course."
0.8825,1242.38,1246.09,So the angles around the corner add to 360 degrees.
0.8919,1246.09,1254.52,"This means that if you cut the lantern here, the whole thing unfolds into a flat rectangle."
0.257,1254.52,1261.39,Andrew went wild with this idea and put together a nice Georgia bra app that animates the unfolding process.
0.5708,1261.39,1271.19,"Here's a clip of one of those seriously buckled lentens unfolding into a very tall rectangle, virtually superimposed onto Andrew's backyard."
0.2959,1271.19,1272.58,Very impressive.
0.0569,1272.58,1279.2,Now you can download Andrews app via the link in the description of this video.
0.0,1279.2,1281.81,Does anybody know what the noise in background is?
0.2496,1281.81,1286.6,Andrews also made a video that has more details about all this.
0.6432,1286.6,1293.27,The fact that our lanterns fold flat also means that every Schwartz lantern can be origami from a flat piece of paper.
0.5012,1293.27,1300.12,I'll include a link to a video of an expert origaming one of those lanterns in the description of this video.
0.2694,1300.12,1303.07,Very satisfying to watch and do yourself.
0.7302,1303.07,1316.27,"Anyway, the fact that our lanterns can be folded from flat sheets also explains to some extent why under the right conditions, lantern patterns also show up in the buckling patterns of thin real world cylinders."
0.273,1316.27,1316.79,Right?
0.5733,1316.79,1320.45,A cylinder is just a flat sheet rolled up.
0.4227,1320.45,1324.36,"Again, if you're interested in more details, follow some of the links in the description."
0.1969,1324.36,1330.48,"In turn, this buckling business suggests some lent and fun to be had with empty soda cans."
0.1928,1330.48,1332.27,"Great stuff, right?"
0.0543,1332.27,1336.91,"As usual, let me know what worked and what did not work for you in this video in the comments."
0.2763,1336.91,1339.65,"If there's anything you don't understand, please ask."
0.2976,1339.65,1341.14,That's it for today.
0.1616,1341.14,1342.46,Merry Christmas.
