score,start,end,transcript
0.3978,539.46,545.91,"They're transported to processing facilities like this one, where workers dump them into huge piles on deschelling lines."
0.4042,545.91,551.6,These shuckers remove the valuable meat at lightning speeds.
0.5314,551.6,556.71,Then they wash them to remove any residue from the shell or seed.
0.8411,556.71,562.76,The US is one of the world's biggest scallop importers.
0.6017,562.76,569.49,"Here in New York City, chef Preston Clark sells a plate of three scallops from Massachusetts for about $55."
0.6546,569.49,572.95,Those are like some of the best things the ocean has to offer.
0.3557,572.95,575.28,"And it's very limited, very expensive."
0.4741,575.28,578.32,And that price makes it really attractive to counterfeiters.
0.8608,578.32,584.79,Criminals have been caught cutting skate or whitefish into coins to pass them off as scallops.
0.5311,584.79,596.29,"They oftentimes get injected with like a saltwater or saline solution to make them look plumber, to make them way more, to make them more expensive."
0.2409,596.29,597.99,All that's illegal.
0.1021,597.99,601.72,"Given the guillotine, if you ask me, because I think it's really that terrible."
0.1685,601.72,605.3,You never want to serve anything fraudulent.
0.3473,605.3,607.35,It's ruined your completely credibility as a chef.
0.5988,607.35,612.35,Chef Clark says the most surefire way to know you're getting scallops is well to see a shell.
0.2083,612.35,614.45,But if you don't have that luxury.
0.2333,614.45,617.14,"And then also, I'm looking for this muscle here."
0.1813,617.14,619.04,"This is this muscle, holy of dr."
0.2029,619.04,619.04,muscle.
0.818,619.04,623.44,That's one way to tell that the scallops are really legit if you don't get them fresh in the clam.
0.1466,623.44,627.47,He also suggests learning the seasons.
0.7611,627.47,630.09,And Tucket Bay scallops are fished from October to March.
0.2068,630.09,637.74,"If you were in, you know, St. Nebraska in the middle of May, I would be skeptical."
0.8317,637.74,643.98,"Then there's salmon, one of the most popular fish in the world."
0.693,643.98,648.82,"If you're chowing down on pinkfish, you might actually be eating rainbow trout."
0.812,648.82,652.03,Or your salmon could be labeled all wrong.
0.9247,652.03,659.28,Sometimes you can see farm-ray salmon sold as wild-caught salmon.
0.7919,659.28,665.77,"In a study of 82 salmon samples from across the US, OCN have found almost half for mislabeled."
0.9119,665.77,669.41,Most of it was farm-ray salmon sold as wild-caught.
0.8012,669.41,673.89,Wild salmon can cost more than double the price of farmed ones.
0.571,673.89,679.76,"It's caught in the northern hemisphere, like here in Alaska."
0.496,679.76,686.2,"Kyle Lee is fishing copper river king salmon, the biggest and most expensive wild salmon in the Pacific."
0.1267,686.2,688.85,"Retail price, $1,500, $2,000 right here."
0.7216,688.85,699.54,"Fishing here legally means following a lot of rules, like buying a $25,000 permit and using a net designed specifically to catch salmon."
0.463,699.54,705.01,"a lot larger mesh size around six inches, so the smaller fish swim right through it."
0.5456,705.01,713.04,"Not only is there a higher risk of capsizing as Kyle fishes in these shallow waters, but there's a huge risk of coming back empty handed."
0.1259,713.04,723.96,"Give me a second, I'll explain in a second."
0.0526,723.96,730.15,Should've pulled him over the s**t out.
0.2434,730.15,734.46,"And because the king was so large, it overpowered me and it ended up swimming out."
0.5941,734.46,737.18,"But if they're able to catch one, it's big money."
0.4661,737.18,740.05,Copper River Kings can run for over $100 a pound.
0.0,740.05,742.43,"Yeah, go, go."
0.2269,742.43,748.42,Oh s**t.
0.151,748.42,748.42,Woo.
0.61,748.42,753.84,We just caught this toad of a Copper River King salmon.
0.2649,753.84,758.01,"This one probably weighs probably 30, 35 pounds."
0.1268,758.01,762.07,"very excited that we got the first, the first one on board."
0.8102,762.07,766.62,"Meanwhile, farm raise salmon grow up in large ocean pens."
0.6521,766.62,769.1,"Just like humans, fish can get sick."
0.6485,769.1,775.65,"And when you've got a lot of fish in a pen banging into each other, you can get scrapes and cuts."
0.7513,775.65,785.94,"I would say that most, if not all, farm raised fish, they use antibiotics, which can often be transferred to the flesh that we're then eating."
0.5546,785.94,790.59,"This delay we found in a New York City store was labeled, raised in the wild."
0.1929,790.59,792.42,"Well, that's the trick, right?"
0.889,792.42,795.08,You would think that this is a wild caught salmon.
0.8063,795.08,797.71,"But really, it's just raised and caught in an ocean pen."
0.2383,797.71,800.5,So how can you tell the difference between the two?
0.815,800.5,804.53,Salmon fillets that are raised in a farm.
0.6073,804.53,814.84,They tend to be a little lighter pink in color rather than sort of that deep vibrant red that you get with your wild caught salmon.
0.7778,814.84,818.18,Your farm raised salmon fillets.
0.7358,818.18,831.17,"We're going to have more of that marbling, tend to be a bit meatier, bigger, thicker fillets, because they're not having to work as hard surviving in the ocean versus surviving in pens."
0.5733,831.17,835.28,"No marathons have been run by this fish, that's for sure."
0.7197,835.28,842.06,Red snapper is one of the most prized fish in the Gulf of Mexico.
0.4619,842.06,846.69,It's a notorious victim of counterfeiting because it's so expensive.
0.9015,846.69,851.87,"The fish is hard to breed in captivity, so when the U.S., what we eat is wild caught."
0.775,851.87,856.92,"Fisherman catched off the coast of states like Florida, Mississippi, and Alabama."
0.6309,856.92,865.47,"In its 2013 report, OSEAN attested 120 red snapper samples across the U.S. and all but seven were mislabeled."
0.2475,865.47,868.65,"It's white on the inside, so it's really easy to fake."
0.4028,868.65,870.68,So this is snapper.
0.3636,870.68,872.58,This is black bass.
0.7151,872.58,874.32,This is striped bass.
0.2628,874.32,876.34,And this is brunzino.
0.1087,876.34,878.23,They definitely don't cause the same.
0.7731,878.23,886.34,"And unfortunately, unless you've worked with fish all your life, you're looking at two white fillets."
0.2693,886.34,888.87,It can be really hard to make that distinction.
0.9909,888.87,893.97,"Often what you're getting is a cheaper, farmed fish like tilapia."
0.8598,893.97,898.5,"Tilapia can be a force of the price of red snapper, and it's not as healthy."
0.5024,898.5,903.72,It doesn't have the omega-3s or B12 levels that red snapper does.
0.8492,903.72,910.03,"So if you love the sweet and nutty flavor profile of Red Snapper, how can you tell you're actually buying the real fish?"
0.3237,910.03,911.92,We asked Chef Clark.
0.6919,911.92,913.76,It's great looking fish.
0.6686,913.76,915.88,These come from Florida.
0.4045,915.88,920.49,"The smell, it's like super fresh like the ocean."
0.244,920.49,923.03,I'm gonna cut this big one first.
0.7335,923.03,927.43,He says to buy the fish whole and don't get intimidated by the head.
0.7437,927.43,930.66,Most seafood counters will slice it up for you.
0.5161,930.66,936.88,"But if you can only buy it in filet form, ask for skin on, so you can see that red color."
0.2502,936.88,939.22,Shape and feel can be giveaways too.
0.5554,939.22,942.91,"Tilapia are a less angular fish, head to tail."
0.4276,942.91,945.87,A red snapper go from the wide body to a tiny tail.
0.7603,945.87,950.22,So tilapia is a bit firmer.
0.4656,950.22,960.81,It's pretty solid if you give it a squeeze versus your red snapper tends to be a little bit softer and more delicate.
0.776,960.81,967.45,Lobsters another tricky case.
0.6267,967.45,972.92,"They're found across the globe, but some of the most expensive ones live off the coast of Maine."
0.5074,972.92,981.17,"For the most part, around the world, the majority of lobster species don't have two claws like this, so we're fairly unique in that regard."
0.7893,981.17,984.66,"Here, fishers like Kurt Brown call themselves lobstermen."
0.385,984.66,986.67,We're hauling up the trap right here.
0.4974,986.67,993.22,Everybody has their own buoy colors and that's how you know whose trap is whose.
0.5838,993.22,997.37,And we're in 28 feet of water right here and let's see what we catch.
0.2734,997.37,998.73,There it is.
0.2108,998.73,1001.27,Kurt has to haul in the traps one by one.
0.5086,1001.27,1012.83,So they smell the bait in the trap and they crawl into the trap and they get up in here And it's difficult for them to get back up.
0.5456,1012.83,1019.2,Every trap is required to have these escape vents to protect juvenile lobsters.
0.494,1019.2,1021.88,These crustaceans can take up to seven years to mature.
0.8914,1021.88,1025.97,"And for lobster min to catch them, they have to meet the legal limits for size."
0.0767,1025.97,1030.12,The minimum size is three and a quarter inches carapace length.
0.0671,1030.12,1033.7,The maximum size is five inches carapace length.
0.6747,1033.7,1036.33,Bigger lobsters are the breeders.
0.4913,1036.33,1042.48,"A lobstermanly curt can empty up to 300 traps a day, or about 900 pounds of lobster."
0.6732,1042.48,1046.25,Live fresh lobster can top $30 a pound.
0.8678,1046.25,1049.28,That can be more than four times the price of shrimp.
0.4437,1049.28,1053.62,Counterfeiters can see a wide margin of return if they can do buyers.
0.5887,1053.62,1062.67,"If you're getting lobster ravioli where it's been really chopped up and it's inside of those little shells, that can be hard to know whether that's lobster or not."
0.9207,1062.67,1073.17,"In lump form, counterfeiters might swap in cheaper crustaceans, like the meat of spiny Caribbean lobsters, which don't have claws and are less sweet, and can be half the price."
0.7039,1073.17,1084.65,"In 2016, an inside-edition investigation accused the restaurant chain Red Lobster of using Lengostino, which is closer to crawfish in its lobster bisque."
0.3869,1084.65,1089.2,The chain has since changed its website to include that its sources and uses Lengostino.
0.407,1089.2,1091.76,But there's an even more dubious swab.
0.6446,1091.76,1092.64,Fish!
0.9012,1092.64,1102.19,That same 2016 investigation found that more than a third of U.S. lobster samples tested were actually cheaper whitefish like Whiting or Pollock.
0.9396,1102.19,1105.08,So how can we find the legit shellfish?
0.2798,1105.08,1107.75,"Well, if you're buying them yourself, get them whole."
0.1716,1107.75,1111.53,This is the best way to make sure that you're not dealing with any nonsense.
0.5148,1111.53,1114.69,"It's to make sure that you just get them fresh and break them down from, break them down yourself."
0.355,1114.69,1116.66,You want to make sure they're alive also.
0.4939,1116.66,1121.24,"Once the lobsters are dead, the process of breaking mortar starts and it starts to decompose to meat."
0.6536,1121.24,1124.12,So you want the lobsters to be as alive as possible.
0.4124,1124.12,1131.25,You want to make sure that you get a whole piece of coal.
0.5081,1131.25,1135.36,I think the claw meat is a little bit softer.
0.4785,1135.36,1138.32,I think the tail meat is a little bit harder.
0.1993,1138.32,1139.65,It's a little bit tougher.
0.6664,1139.65,1144.36,"And if you're at a restaurant, order dishes that contain lobster closest to its whole form."
0.4604,1144.36,1147.16,Avoiding pasta's in soup with shredded lobster.
0.5335,1147.16,1150.83,"Once it's in cooked form, you chop the meat and you can't really tell."
0.2663,1150.83,1151.85,You have no idea.
0.6455,1151.85,1156.83,Caviar is one of the most commonly faked foods on the planet.
0.5983,1156.83,1164.0,"It's just a small, little tasty ball, and it's incredibly expensive."
0.5813,1164.0,1165.74,It's difficult to harvest.
0.6032,1165.74,1168.95,Caviar comes from the row or eggs of sturgeon.
0.8287,1168.95,1177.76,"The majority of wild sturgeon species are critically endangered, so almost all of the caviar we eat comes from fish raised in pence."
0.156,1177.76,1182.86,This small caviar farm in Madagascar's Highlands is Africa's first.
0.5332,1182.86,1187.22,The company Asepenser raises six species of sturgeon for its row.
0.4984,1187.22,1192.45,"In captivity, the fish can take 10 years to mature before their eggs are ready."
0.8025,1192.45,1206.66,Processors remove the eggsack from the dead fish.
0.3117,1206.66,1219.44,Then they rub it over a metal grate.
0.3978,1219.44,1224.91,Salting the eggs helps enhance the flavor.
0.5032,1224.91,1229.16,And aging them for at least four months in fridges lets them develop nutty notes.
0.4513,1229.16,1235.36,"Asepenser sells it under the label Rova, a kilo that can go for over $5,000."
0.2354,1235.36,1238.61,The cost is on par with many European brands.
0.5082,1238.61,1241.8,And that's really attractive to counterfeiters.
0.7553,1241.8,1248.67,One European study of 149 caviar samples found 10% weren't fish eggs.
0.7089,1248.67,1254.94,"Some criminals make fake caviar from sturgeon farmways, like organs, which they shape into spheres."
0.3811,1254.94,1258.31,Conservationists say that could be harmful to human health.
0.9539,1258.31,1262.42,Counterfeiters also might try to sell the eggs of cheaper fish.
0.9519,1262.42,1268.25,A company in the U.S. was busted for passing off the row of American paddlefish as caviar.
0.2049,1268.25,1273.32,"The owner was sentenced to two years in prison, total fines amounted to $160,000."
0.5005,1273.32,1280.42,"And as caviar demand surges, the problem could get worse."
0.285,1280.42,1284.24,"So say you want to splurge, how do you make sure you're buying the real deal?"
0.469,1284.24,1287.55,"Well, if you're at a restaurant, ask to see the tin."
0.4386,1287.55,1290.37,Every package should have a non-resealable label.
0.475,1290.37,1296.26,"And any commercial tin imported into the US should have a certificate label, something like this."
0.3642,1296.26,1303.32,"It will tell you the species of caviar that it was raised in captivity, the country of origin, and the harvest year."
0.1758,1303.32,1305.21,You could also use the hot water test.
0.4192,1305.21,1308.76,Real caviar will harden in hot water as the proteins cook.
0.4686,1308.76,1311.83,"But if it's artificial caviar, it'll dissolve."
0.9372,1311.83,1317.46,So who exactly is committing these seafood crimes?
0.7147,1317.46,1324.06,"It can be ships fishing without a license, operating where they're not allowed to, or using illegal fishing gear."
0.4059,1324.06,1328.5,They often sail through the remote waters of what's called the high seas.
0.4354,1328.5,1334.97,"The region makes up nearly two-thirds of the oceans, and there's no one government responsible for protecting it."
0.2352,1334.97,1340.28,"It's like the Wild West, so it's easier to get away with crime."
0.6201,1340.28,1345.14,The non-profit sea shepherd patrols oceans to stop illegal fishing.
0.6721,1345.14,1353.34,"It's used controversial tactics in the past against whaling boats in the Antarctic, like blocking ships and throwing rotten butter on decks."
0.1992,1353.34,1356.64,The organization says it doesn't use these techniques anymore.
0.3809,1356.64,1364.73,"Instead, it partners with local governments to patrol protected waters alongside their coast guards, like these eight African nations."
0.4169,1364.73,1377.07,"We provide the ship, we provide the crew, we provide the fuel, and our government partner provides the law enforcement agents who serve on board our ship to make arrests of illegal vessels."
0.4769,1377.07,1381.79,Captain Peter Hammerstead has spent decades chasing down illegal vessels.
0.5846,1381.79,1387.84,Sea Shepherd caught this ship off the coast of Liberia in 2019.
0.682,1387.84,1394.43,It attempted to flee when authorities found it fishing in a prohibited area.
0.9607,1394.43,1401.65,"It's one example of what's called IUU, illegal, unreported, or unregulated fishing."
0.7736,1401.65,1408.88,It's believed that IUU fishing is responsible for 20% of the global catch of fish.
0.6185,1408.88,1412.6,The crew had tried to hide the name of its ship with a fishing nut.
0.5293,1412.6,1417.37,We caught you today fishing on the Liberian water.
0.7544,1417.37,1421.43,You don't have a people in compliance with our fishery law.
0.2144,1421.43,1424.12,So you are under arrest.
0.5796,1424.12,1429.63,The oceans off west Africa see the highest rates of allele catches in the world.
0.8002,1429.63,1434.33,It's estimated that 40% of global IUU fishing happens here.
0.6967,1434.33,1438.76,This shrimp trawler was caught off the coast of Gabon.
0.28,1438.76,1443.24,The crew was using nets with weaving that was too small.
0.6526,1443.24,1447.83,Just 0.2% of the seafood weighed on board was shrimp.
0.5355,1447.83,1452.94,"The other 99.8% was bycatch, meaning not the targeted animal."
0.4611,1452.94,1458.09,"Most of it was thrown back in the ocean, but hardly any of it survived the ordeal."
0.5344,1458.09,1465.64,"By some estimates, 20 million protected or endangered animals are caught as bycatch every year."
0.528,1465.64,1471.03,"Animals like turtles and sharks, and they're thrown back dead or alive."
0.4298,1471.03,1476.25,It's a baby scallop camera head.
0.22,1476.25,1479.5,Look at that cut.
0.6579,1479.5,1480.32,It's critically endangered.
0.011,1480.32,1482.28,Not even a year.
0.5253,1482.28,1496.64,"After seeing the conditions on board, the government of Gabon suspended all shrimp trawling in its waters."
0.7297,1496.64,1504.8,"Sea Shepherd also caught this Italian shrimp trawler off the coast of Gambia, fishing with an undersized net."
0.8303,1504.8,1515.06,"Although the shrimp was labeled sustainably caught, 99.9% of the catch on board was other species, like these sharks and octopuses."
0.8484,1515.06,1524.72,"Sometimes sea shepherd will simply pull out a legal fishing gear at fines, like these 21,000 meters of gill net in the southern ocean."
0.1043,1524.72,1531.37,"After hauling continuously for more than 100 hours, all this gear has now been recovered."
0.6152,1531.37,1543.49,"This has ensured that the gear cannot illegally take any more life in these waters, as well as the gear being evidenced to help prosecute the fishing vessel."
0.4738,1543.49,1547.08,"Other times, ships are seized by the country's Navy or Coast Guard."
0.7448,1547.08,1553.74,"International police forces wanted this ship for years, for illegally fishing Chilean sea bass off Antarctica."
0.6891,1553.74,1557.97,"In 2016, Indonesian authorities caught it operating in their waters."
0.3689,1557.97,1560.31,They detained the crew and blew up the vessel.
0.484,1560.31,1568.68,"In other cases, the vessels are fined, and hopefully that fine is high enough to deter them from breaking the law again."
0.4992,1568.68,1573.24,Sea Shepherd has assisted in arresting 96 ships since 2016.
0.8928,1573.24,1580.16,"These are often part of massive illicit fishing operations, sailing far from home."
0.4746,1580.16,1588.21,"One study found that 10 companies owned about a quarter of the IU fishing boats reported globally, and eight of the companies were from China."
0.1221,1588.21,1591.05,The other two were from Spain and Colombia.
0.8909,1591.05,1595.84,All these illegal catches are making our global overfishing problem worse.
0.7344,1595.84,1600.75,"Today, nearly 40% of the world's fish stocks are unsustainably fished."
0.6713,1600.75,1604.37,But it's not just the health of oceans that's at stake.
0.3595,1604.37,1607.6,There's a real human rights element to this as well.
0.764,1607.6,1613.07,I've seen terrible living conditions on board some of these fishing vessels.
0.4635,1613.07,1616.82,Peter found these beds on boats arrested off the coast of West Africa.
0.2461,1616.82,1624.75,"If the human rights of those workers were respected, then it wouldn't be profitable for some of these operators to be in business at all."
0.8221,1624.75,1632.12,And that's why we're seeing an increase in human trafficking and forced labor by fishing operators.
0.6257,1632.12,1637.98,"In December 2021, his crew came across a Chinese squid boat trawling off the Galapagos Islands."
0.0762,1637.98,1652.3,He asked if COVID had made it to the United States yet.
0.1607,1652.3,1656.04,This was a year and a half after the pandemic started.
0.3278,1656.04,1660.99,That's how long this guy had been at sea without any access to any news source.
0.5714,1660.99,1671.98,"One investigation found fishermen often endured inhumane living conditions, up to 20 hour work days, withholding of passports and salaries, and physical and mental abuse."
0.6962,1671.98,1679.39,One of the main challenges is the lack of government oversight across seafood supply chains.
0.8056,1679.39,1686.76,"The US imports 80% of the seafood it consumes, but inspects just one to 2% of it at ports of entry."
0.8698,1686.76,1703.93,"We need concrete action by our legislature and our federal agencies to ensure that all seafood that is ending up on our plates is safe, legally caught, responsibly sourced and honestly labeled."
0.369,1703.93,1707.6,"But for now, it often comes down to the consumer."
0.6765,1707.6,1717.84,Blue crabs are hands down the meanest thing in the ocean.
0.453,1717.84,1720.76,Those things are full of spite and aggression.
0.2982,1720.76,1724.61,They would like jump at you trying to get you with their pinchers.
