score,start,end,transcript
0.7722,282.75,292.04,The Navy wanted to understand anti-social behaviour and by extension wanted to investigate conflict between military guards and prisoners.
0.7174,292.04,299.1,His experiment would involve university students playing the roles of Guards and Prisoners for a princely sum of $15 per day.
0.6379,299.1,331.34,"Zimbardo would be the research team leader and would in 1997, in a Stanford University News interview, say, I wondered, along with my research associates Craig, Curtis and Carlo, what would happen if we aggregated all of these processes, making some subjects feel de-invigulated, others dehumanized within the anonymous environment in the same experimental setting, and where we could carefully document the process over time."
0.3264,331.34,339.19,"To find his subjects, Zimbardo put out this advert in the Help Wanted section of the Palo Alto Times."
0.6188,339.19,343.34,Male college students needed for a psychological study of prison life.
0.12,343.34,349.55,"$15 per day for one to two weeks, beginning August 14th."
0.2247,349.55,356.42,The further information and applications come to room 248 Jordan Hall Stanford University.
0.5551,356.42,369.04,"75 men would answer their ad and after interviews and suitability screening which set out to exclude anyone with a criminal record, mental health condition or any other medical issues."
0.1571,369.04,372.75,24 from the initial 75 would be selected.
0.4449,372.75,380.72,"The group was predominantly white and middle class and had no apparent health, aggression or legal issues in their life."
0.8159,380.72,389.34,"In order to try and keep the results scientific, each participant was randomly given one of two roles, prisoner or guard."
0.304,389.34,393.25,"In total, nine were in each group with free substitutes."
0.8176,393.25,402.73,"The group, labelled as prisoners, were told that they would not experience physical abuse, but would lose their civil liberties for between one and two weeks."
0.769,402.73,414.2,"Little else was given to them in terms of what would be expected of them, only that they would be contacted by telephone to be at their residence on a given Sunday for the experiment to begin."
0.7993,414.2,423.82,"The guards had a little more guidance before the experiment, as they would be issued uniforms and equipment on the day before the commencement of the study."
0.6623,423.82,434.13,"The equipment given to them consisted of a generic law enforcement inspired uniform, mirrored glasses to prevent the prisoners from making eye contact as well as wooden batons."
0.7305,434.13,446.67,"On the orientation day for guards were introduced to Zimbardo, who would be acting as the superintendent and an undergraduate research assistant who will play the role of the warden."
0.708,446.67,456.56,"They were told that their assigned task was to maintain a reasonable degree of order to allow the prison to function properly, but weren't told how they could achieve this."
0.6345,456.56,466.68,"They were told to be prepared for any unexpected incident, such as escape attempts, and they would have to write a daily shift report."
0.5931,466.68,473.29,"on guard and prisoner activities, as well as critical instant reports on any out of the ordinary event."
0.782,473.29,482.41,"During this time they were told they would be responsible for the administration of meals, work and recreational activities of the prisoners."
0.9628,482.41,496.85,"The guards believed that the experiment was solely to see how the prisoners would act, but actually Zimbardo's team were equally interested in their approach to the prison experience, and as such, they were given deliberately vague instructions on their contact."
0.843,496.85,504.48,"And to finally help immerse the guards further, they helped on the day before the study in completing the construction of the prison."
0.5113,504.48,509.84,"Now the participants were chosen, somewhere had to be built for them to play out their newest signed roles."
0.5244,509.84,517.65,The university allowed Zimbardo's research team to use a part of the basement of the Stanford Psychological Department's Jordan Hall.
0.4572,517.65,527.28,"The 35-foot-long area seemed perfect for the role, with little outside light and an essentially cut off from the outside world feel."
0.3113,527.28,533.59,"There were free sales, which were originally office rooms, that could accommodate free participants in each."
0.3988,533.59,538.82,and measured at a whopping 6x9 feet and was pretty cramped.
0.5083,538.82,544.28,"Each man had a cot with a pillow, blanket and mattress and that was it."
0.7979,544.28,550.39,"No daylight, no clock, all of which were designed to make the prisoners lose track of time."
0.7179,550.39,555.54,The subjects would be locked up here for nearly 24 hours a day.
0.6332,555.54,563.5,Each cell also had an intercom wire set up so that experimenters could listen into conversations and also make public announcements.
0.6372,563.5,572.72,There was a closet that would be used as solitary confinement and measured in at a coffin like 2x2x7 feet.
0.6424,572.72,578.43,"The prison area, which was previously a corridor with offices off of it, had two fabricated walls."
0.291,578.43,583.11,"One for the entrance, and another for a small observation area."
0.614,583.11,588.28,The space between these walls and the prison cells was called the yard.
0.7829,588.28,593.34,"To use the toilet, prisoners were escorted blindfolded as to further disorientate them."
0.6343,593.34,606.56,"The guards' accommodation was completely the opposite to the prisoners, with areas to change clothes after their shifts, plenty of space to move around, on downtime and plenty of opportunities for rest and relaxation."
0.4207,606.56,612.99,"And that brings us onto the beginning of the experiment, Sunday the 15th of August."
0.1813,612.99,621.51,A palo alto police car pulls up outside a residence.
0.5105,621.51,628.08,"A young man is taken outside, searched, handcuffed, given their rights, and put into the back of a vehicle."
0.4765,628.08,634.73,"Onlookers stop to see the unfolding drama, and this same scene would play out for eight more people."
0.7485,634.73,644.42,"But nine men are taken to the police station where their fingerprints have their details taken down, have a police file opened on them, and placed in a holding cell."
0.8436,644.42,655.49,"Pretty much the standard for an alleged criminal, although after a short while each of the men are blindfolded and bundled into the back of a car and driven to the Stanford mock prison."
0.8335,655.49,668.39,Once arriving in the prison each prisoner was stripped sprayed with deodorant which was standing in for a de-lasting spray and made to stand naked in the yard for some time before being given a prisoner's uniform.
0.7248,668.39,673.46,From there they were photographed for a mugshot and given an identification number.
0.8751,673.46,679.19,After this the prisoner was shown to their cell and locked away and in the process being told to remain silent.
0.7599,679.19,686.27,When everyone was onboarded to their new home for the next two weeks the warden went to introduce themselves.
0.8985,686.27,691.82,and read each of the men the rules of the prison which had been created by the guards the day before.
0.6373,691.82,702.22,The prison rules and their ID number had to be memorized and will be asked three times a day during roll call once for each guard shift.
0.6648,702.22,705.3,The prisoners were only to be identified by their number.
0.8579,705.3,709.55,This was a further effort to depersonalize each inmate.
0.6064,709.55,716.9,"Every day, the prisoners were scheduled for work time to earn their $15 per day and were also allowed some exercise."
0.5206,716.9,720.75,"On top of this, two visit periods were allowed per week."
0.3894,720.75,725.07,But these rules will be modified and degrade over the course of the study.
0.3662,725.07,730.32,Data during the study will be collected by Zimbardo's team in a number of ways.
0.745,730.32,745.64,"Filming the whole study, audio recordings from hidden microphones, rating scales taken of both guards and prisoners, and before the whole experiment all past his opponents undertook a series of paper and pencil personality tests."
0.3176,745.64,749.4,Back to the first day.
0.8406,749.4,763.36,"After their interaction with the warden and tasked with memorising the rules, the prisoners were left in their sails to settle in for the night, but that night would not be a quiet one when the first count was undertaken."
0.8778,763.36,772.91,"At 2.30am, the prisoners were rudely awakened by the guards, needless to say this didn't go down well."
0.8182,772.91,780.2,"The prisoners were at this point still trying to assert their independence, and thus didn't take the count too seriously."
0.8796,780.2,789.83,"Many of the prisoners refused to leave their cells, ripped off their inmate number ID tags, took off their stocking caps and insulted the guards."
0.5001,789.83,794.68,But now unexpected rebellions spilled into the morning shift.
0.7748,794.68,798.06,by now the prisoners had barricaded the cells with their cops.
0.5739,798.06,807.61,"The morning guards, frustrated with the rebellion in the early hours of the second day, called up the reserve guards who were at home and insisted on the night personnel to stay on."
0.7277,807.61,816.67,"In a surprising ramping up of violence, the guards decided to use a fire extinguisher on the prisoners in their cells to try and quell the rebellion."
0.7983,816.67,825.39,"Further still, the guards removed all of the prisoners' clothes, removed mattresses and sentenced the main instigators to time in the hole."
0.6639,825.39,829.65,"The rebellion was crushed, but clearly the guards had a problem."
0.4759,829.65,832.5,All nine couldn't be there all the time.
0.7627,832.5,835.9,So how to effectively manage the inmates' behaviour?
0.5237,835.9,839.76,And one person suggested psychological methods.
0.9196,839.76,851.5,"On the Monday night, in less than 36 hours after the experiment had begun, Zimbardo was forced to release one of the prisoners due to them showing signs of a mental breakdown."
0.8821,851.5,859.87,"Before the release, the prisoner was treated with skepticism and was offered a place as an informant in exchange of improved conditions."
0.6074,859.87,863.27,But he refused and was thus released.
0.4611,863.27,866.79,One of the three cells was to be used as a privileged cell.
0.667,866.79,872.3,"The three prisoners, least involved in the rebellion, were also given special treatment."
0.5621,872.3,877.59,They got their uniforms and their beds back and were allowed to wash and brush their teeth.
0.8719,877.59,880.03,But the other prisoners were not.
0.7327,880.03,884.0,"On top of this, they were also allowed to eat special food in front of the others."
0.7012,884.0,888.0,All of this was intended to break the solidarity of the prisoners.
0.8912,888.0,895.01,"After half a day of this, the free privileged prisoners were returned to the remaining inmate population."
0.8742,895.01,903.84,This also so doubted amongst the other prisoners as to whether the privileged three were actually informers.
0.7603,903.84,910.86,The prisoners were not allowed to use the toilet after lights out and instead were provided a bucket to relieve themselves.
0.5152,910.86,915.98,"On day 3, the Tuesday, a visit was allowed from friends and family."
0.7859,915.98,922.99,"In order to reduce the risk of complaints from the outside world, the prisoners were cleaned, shaved and fed."
0.6807,922.99,926.39,"Furthermore, their cells were also thoroughly cleaned."
0.8538,926.39,938.35,"To immerse the families, in the experiment they had to register, were made to wait half an hour, and were told only two visitors were allowed to see each prisoner."
0.5376,938.35,945.38,"The total visiting time was also cut to only 10 minutes, and was undertaken under surveillance of a guard."
0.7995,945.38,951.83,"Before any family members could enter the visiting area, they had to discuss their son's case with the warden."
0.8347,951.83,956.25,"Many of the prisoners complained about the rules, but were seeming to comply."
0.6052,956.25,967.98,"Interestingly, the family members, rather than straight up complaining at their loved ones tired and disheveled look, actually looked to improve the situation by appealing to the superintendent."
0.4154,967.98,973.48,"One mother said, I'm sorry, I don't want to make any trouble, but he just seemed so tired."
0.4047,973.48,978.08,After Zimbardo asked her what the problem was with her son.
0.8685,978.08,994.54,"After visiting ours, a rumor had started to spread that prisoner 8612, the one that was released on the Monday, was actually only pretending that he was suffering in the prison, and that he was planning to return to do a mass breakout."
0.8172,994.54,1006.04,"Zimbardo's team, bizarrely now fully invested in the prison themselves, decided to place a new prisoner in the cell that 8612 had occupied."
0.6457,1006.04,1008.9,and this person was actually an informer.
0.8612,1008.9,1016.59,The study lead then went to Palo Alto Police Department and asked if he could have all the prisoners transferred to their jail.
0.1566,1016.59,1020.4,This request was refused due to insurance issues.
0.7735,1020.4,1027.02,"Even more strangely, Zimbardo then decided to dismantle the jail immediately after the visitation."
0.7011,1027.02,1040.14,"Cool in reinforcement guards, take all the prisoners, place a bag over their heads, and escort them in an elevator to a fifth floor storage room to be hidden away from any breakout attempt."
0.6918,1040.14,1046.76,Zimbardo was then to wait in the locations of the now closed prison to confront any would-be liberator.
0.7252,1046.76,1055.49,"To inform them that everyone had been sent home and that the experiment was over, only then to resume after the coast was clear."
0.588,1055.49,1061.4,"The prison break never materialised and the rumour turned out to be just that, a rumour."
0.8297,1061.4,1073.79,"Once the prison was restarted, the guards continued to act sadistically to the prisoners, by again refusing access to the toilet and forcing the men to do push-ups for hours on ends."
0.6585,1073.79,1084.72,Another interesting thing the guards were doing was increasing the time it would take to do account from just 10 minutes on the first day to several hours.
0.6699,1084.72,1093.25,"On day four, Wednesday 18th, Zimbardo invited a Catholic priest to the prison to assess the situation."
0.6574,1093.25,1099.17,The invited clergy member had previously been a chaplain at a Washington D.C. corrections facility.
0.7065,1099.17,1101.78,He interviewed each of the prisoners individually.
0.7836,1101.78,1108.87,"Interestingly, half of the prisoners he spoke to introduced themselves by giving their numbers rather than their name."
0.4681,1108.87,1114.48,"The priest asked each man, what are you doing to get out of here?"
0.5898,1114.48,1125.03,"When confronted with confusion from the inmates, the priest replied, If they didn't help themselves, nobody else would, that they were college students."
0.7269,1125.03,1132.48,"They were bright enough to realise that they were in prison, and that the only way to get out of prison was with a lawyer."
0.3783,1132.48,1137.63,Prisoner 819 was the only one to refuse to speak to the chaplain.
0.2279,1137.63,1139.81,"Instead, insisting for a doctor."
0.6426,1139.81,1151.28,"Eventually, he was convinced to come out and talk to the priest and the superintendent so that he could be diagnosed with what his problem was and what kind of medical practitioner he needed."
0.6957,1151.28,1156.45,"819 was escorted to a side room, given food and had his leg change removed."
0.788,1156.45,1164.16,"Upon his removal, the prison guards made the remaining inmates chant, 819 is a bad prisoner."
0.3341,1164.16,1167.76,This sent 819 into a hysterical fit of crying.
0.7318,1167.76,1174.59,"When Zimbardo said it was time to leave the experiment, the prisoner replied, no, I can't leave."
0.4849,1174.59,1180.28,"819 didn't want to leave, but instead wanted to go back in to prove that he was not bad."
0.6519,1180.28,1188.69,"Shocked, Zimbardo broke character after Superintendent, and reassured that the whole thing was an experiment."
0.7147,1188.69,1196.24,The guards had now started using bags over the prisoner's heads as a routine form of punishment.
0.7546,1196.24,1204.18,"After 819's departure, he was replaced by prisoner number 416, one of the study standbys."
0.6735,1204.18,1211.25,"The fifth day marked another part of prison life, a parole hearing."
0.8359,1211.25,1221.12,"The prisoners were chained together and ushered into the parole board meeting, with bags over their heads so that they could not see or talk."
0.5741,1221.12,1232.39,"The parole board were formed of people none of the prisoners had seen before, and each man was asked a question, would you forfeit the money you have earned so far to be paroled?"
0.6873,1232.39,1236.18,"Unsurprisingly, every inmate said yes."
0.5416,1236.18,1242.68,"The head of the board was Carlo Prescott, the experienced consultant and ex-convict."
0.3335,1242.68,1246.6,Even he had embraced his new assigned role.
0.7344,1246.6,1253.69,"At the end of the parole board meeting, each person was told to go back to their cell and the board would consider their request."
0.5559,1253.69,1266.99,"Every one of them did so calmly, but it was clear that their sense of reality was completely warped, even giving up the money, which was the sole reason for them being there in the first place."
0.6468,1266.99,1276.93,"This would have been a perfect opportunity for the subjects to quit and leave, but by now, were mindlessly following any order given to them."
0.5763,1276.93,1281.04,Zimbardo had now observed the guards form into three different types.
0.7664,1281.04,1292.69,"Good guys, who were sympathetic to the prisoners, tough but fair guards, whose orders were always within the rules of the prison's operation, and finally the sadistic."
0.8869,1292.69,1296.99,"Who, for any reason, were punished and humiliated the inmates."
0.6602,1296.99,1303.14,"By now, the prisoners had become completely introverted, and all bombs had broken within the cells."
0.7569,1303.14,1313.35,"One final actor rebellion manifested itself in prisoner 416, whom had been a stand-in brought in the day before."
0.5142,1313.35,1315.53,He went on hunger strike.
0.6009,1315.53,1319.02,"The guards tried to make him eat, but to no avail."
0.7786,1319.02,1328.33,"Interestingly, his co-inmates also turned against him, seeing this last stand as an act of trouble-making."
1.0,1328.33,1340.73,"The guards, after attempting to force feed the inmate, even wrote to the other prisoners into forcing him, as part of the psychological warfare, everyone in the cells was threatened with punishment unless 416 would eat."
0.3758,1340.73,1345.98,Visits from loved ones planned for the evening was taken off the table.
0.7635,1345.98,1349.61,And this was the moment the inmates completely turned on 416.
0.5882,1349.61,1361.41,"Screaming at him, cursing him, telling him he had to eat, even saying they weren't going to be inconvenienced by his stupid act of defiance."
0.7951,1361.41,1369.04,"416 was bundled into solitary confinement for three hours, even though the agreed maximum time was just one hour."
0.4267,1369.04,1376.73,"The headguard on shift, unlucky for 416, was the most sadistic, nicknamed John Wayne."
0.8782,1376.73,1379.73,He gave the prisoners a choice.
0.7444,1379.73,1387.96,"416 out of solitary in exchange for blankets, or they could keep them, and 416 would stay locked up all night."
0.4632,1387.96,1391.49,The prisoners opted to keep their blankets.
0.6351,1391.49,1400.14,"During visiting time, that evening a number of inmates' parents requested Zimbardo contact a lawyer in order to get their son out of prison."
0.7862,1400.14,1405.28,A lawyer was called up and attended for interviews of each of the prisoners.
0.8823,1405.28,1414.83,"The prison had completely devolved into the harshest guards realm, with the good guards not challenging immoral acts and even enabling them."
0.8355,1414.83,1421.26,The evenings in the prison were worse for arbitrary punishment when the guards fought the experimenters weren't watching.
0.3281,1421.26,1427.85,"Enter Christina Maslak, a recent PhD student and early in her professional career."
0.7,1427.85,1433.7,"She visited the prison and was very well known to Zimbardo, and in fact a year later would even marry him."
0.6784,1433.7,1443.31,"She was shocked to discover the horrendous conditions of the experiment and appealed to Zimbardo, stating his lack of caring oversight and the immorality of the study."
0.6283,1443.31,1450.78,"Additionally, she pointed out that Zimbardo had been changed by his role of superintendent in the experiment."
0.3645,1450.78,1452.5,into someone she did not like.
0.764,1452.5,1462.24,"This, in addition to the obvious signs of deterioration of the mental wellbeing of the prisoners, led to the beginning of the end of the Stanford Prison Experiment."
0.3826,1462.24,1470.37,"On the sixth day, Friday, the 20th of August, the study was cancelled, over a week earlier than originally intended."
0.3608,1470.37,1474.13,The final day involved debriefing of both study groups.
0.7671,1474.13,1489.47,"The encounter groups, as Zimbardo called them, were undertaken first with all the guards, then with all the prisoners, including those who had been released and had been invited to come back, and finally a meeting for all the guards and prisoners and staff together."
0.5895,1489.47,1498.79,This allowed the participants time to get their feelings out in the open and to start a kind of more reconciliation between all involved.
0.4802,1498.79,1507.52,"Questionnaires, similar to the ones filled out at the start of the study, were given to each participant to be filled out and posted to Zimbardo's team."
0.4249,1507.52,1514.91,"Even though the experiment ended early, the full amount for the 14 days was paid to each participant, $210."
0.0,1514.91,1519.88,Roughly $1400 in 2021 money.
0.4844,1519.88,1527.35,"Finally, all participants were invited to return to the University a week later to share their opinions and emotions."
0.4964,1527.35,1529.83,"And thus, the experiment was over."
0.3562,1529.83,1531.93,But what of the results?
0.8893,1531.93,1541.12,"Well, Zimbardo interpreted the results, but it wasn't the individual personalities of the participants, but the prison itself that shaped the outcome."
0.6389,1541.12,1549.29,"After all, Zimbardo had taken, in any other way, normal people at random, and merely applied different roles."
0.5849,1549.29,1550.52,be it prisoner or guard.
0.447,1550.52,1560.31,"The two groups had the same goal of entering the study, and that was to get some extra money for two weeks of apparently only outset easy work."
0.5693,1560.31,1569.22,"Zimbardo took the experiment as an example of situational attribution, where the environment shapes the person's actions."
0.7211,1569.22,1582.96,"He compared the prison experiment to out of Stanley Milgram's study 10 years earlier, where the perceived authority of the scientist resulted in study participants administering a potentially deadly electric shock to another person."
0.7999,1582.96,1601.02,"Although, personality was thought not to be the reason for the way the prison experiment played out, Zimbardo did concede that the individual did affect certain outcomes, such as individual level of rebelliousness of the prisoners and the level of cruelty shown by the guards."
0.8103,1601.02,1611.66,"The experiment almost immediately invited criticism for the ethical way it was conducted, exposing the prisoners to a high risk of psychological injury."
0.5787,1611.66,1620.13,The apparent chaos in which the experiment devolved into meant that Zimbardo's team's conclusions were pretty anecdotal.
0.5356,1620.13,1624.62,and relied on the experiment's subjective understanding of the individual's behaviour.
0.7544,1624.62,1638.31,"The guards were actively encouraged to participate more and be more tough for the benefits of the experiment by David Jaffy, who was acting as the warden, and also subsequent attempts to recreate the results have failed."
0.6805,1638.31,1650.12,"Another criticism comes from Zimbardo taking on the role of Superintendent himself, which gave him the excuse of himself being influenced by the situation of the prison."
0.6186,1650.12,1664.68,"His role allowed him to directly influence the outcome of the experiment, and through a thing called demand characteristics, subconsciously influenced the participants to subconsciously act out the stereotypes or the roles that they were assigned."
0.7175,1664.68,1676.47,"Furthermore, the advert for the participants asked for volunteers for a prison experiment and thus opened Zimbardo to the criticism of selection bias on the part of the volunteers."
0.3582,1676.47,1684.78,The BBC recreated the experiment loosely in 2002 for a TV series rather blandly called the experiment.
0.7221,1684.78,1694.56,The results of the study failed to replicate Zimbardo's conclusions when the guards did not naturally fall into the role of creating a tyrannical prison hellscape.
0.8529,1694.56,1701.61,"And interestingly, the prisoners held onto their sense of independence resulting in camaraderie within the inmates."
0.6498,1701.61,1704.7,There was even a late experiment breakout attempt.
0.8785,1704.7,1714.47,"But funny enough, this experiment was too finished early, due to the guards and prisoners wanting to start a new, much harder Stanford-style regime."
0.3986,1714.47,1732.88,"Zimbardo is still alive today and since the prison experiment has released multiple papers and books, including introductory psychology textbooks for college students and other notable works including the Lucifer Effect, the Time Paradox and the Time Cure."
0.8246,1732.88,1741.25,"Reportedly, none of the subjects had any adverse effects due to the experiment, apart from the time actually spent in a Stanford County jail."
0.4,1741.25,1747.78,"Now, where would you rate this subject on my ethical scale, one being all okay and nine being pure evil?"
0.7167,1747.78,1751.95,I'm going to rate this prison experiment as six.
0.6844,1751.95,1774.07,"This is mainly due to the questionable results and uncomfortable living conditions of the prisoners, even though there were no apparent long-term effects on its subjects."
0.0417,1774.07,1801.8,"grim, wit and windy, south-eastern corner of London UK."
