score,start,end,transcript
0.7435,233.86,240.56,"When a computer boots, the RAM installed on it becomes available to the OS from the certain physical memory address."
0.7687,240.56,245.97,The OS also reserves part of the RAM for itself while the remaining part is used for programs.
0.2222,245.97,249.27,But I'm diverging a bit from the main topic.
0.8423,249.27,257.38,"RAM is the most important device for understanding how virtual memory works, so when I say physical address or physical memory in this video, you should think of RAM."
0.9163,257.38,262.37,Let's see how virtual memory solves these problems.
0.9162,262.37,268.68,"Without virtual memory, each program can access 32-bit address space, which is directly mapped to RAM."
0.9232,268.68,275.75,"With virtual memory, each program still has 32-bit address space, but now we also have a map in the middle."
0.6237,275.75,280.11,This map knows how to convert a virtual address to a physical address.
0.7233,280.11,287.58,"If a program wants to access address 0, for example, we look at the map and find that it corresponds to say address 5."
0.6947,287.58,291.65,Any virtual address can be mapped to any physical address.
0.854,291.65,296.88,But what happens if a program tries to access more data than what can fit in RAM?
0.7792,296.88,303.97,"The data can be stored somewhere else, and the map can tell us, hey, this data is not in memory, it's on the hard disk, for example."
0.7367,303.97,311.98,"The operating system will find the oldest data, in this case, address 0, move it to disk, and load the accessed address 3."
0.4758,311.98,314.14,It will also update the mapping.
0.5902,314.14,317.93,The program can now read the address 3.
0.8077,317.93,321.87,The mapping allows us to use a disk to give us additional memory when needed.
0.8028,321.87,325.04,This additional memory is called swap memory.
0.8005,325.04,332.23,"When the data is not available in RAM and the OS has to go and read it from the disk, we call this a page fault."
0.6823,332.23,334.18,We will talk about page faults later.
0.5903,334.18,340.63,This is not all that great though because reading data from this key into RAM and updating the mapping is very slow.
0.557,340.63,347.99,"SSDs may have up to thousand times slower latency to reach the first byte, but it's still better than crashing in most cases."
0.794,347.99,357.56,This is why having more RAM can massively improve performance of your PC if it spends a lot of time swapping the data between RAM and disk.
0.871,357.56,360.69,Now let's see how virtual memory solves the fragmentation problem.
0.2216,360.69,368.32,Remember our previous example where we closed the video player and wanted to start photo editing software while keeping the video game running.
0.6102,368.32,374.33,"We were left with two gigabytes of free RAM space, but the space was split into two one gigabyte chunks."
0.6899,374.33,380.18,We couldn't run our program because it wouldn't fit in the continuous address space.
0.8633,380.18,384.32,"With virtual memory, we can map parts of the programming to each of the available chunks."
0.7478,384.32,390.05,"From the program's perspective, nothing has changed and it still assumes that the memory is continuous."
0.2164,390.05,393.01,Now let's talk about security problem.
0.7812,393.01,396.18,How does the virtual memory keep programs secure?
0.5183,396.18,400.17,Let's go back to the example with a video game and a music player.
0.8613,400.17,404.66,Both programs have their own virtual address space and a map.
0.5896,404.66,411.31,"When the video game accesses the player's health at address 64, it is mapped, for example, to a physical address 10."
0.6042,411.31,416.49,"And when the music player writes the remaining song duration, it writes it to save physical address for."
0.7346,416.49,422.18,"Even though each program tries to write to the address 64, they are mapped to different physical locations."
0.4119,422.18,427.89,"But the complete isolation is also not great, because programs wouldn't be able to share any data."
0.5082,427.89,433.75,"Fortunately, this is easy to fix by having parts of each program mapped to the same physical space."
0.6854,433.75,448.16,"For example, each program may want to read the same shared library, such as Win32 API or LibC, or they could use a shared memory space in RAM to exchange data without going through some other device like disk or network interface, for example."
1.0,448.16,453.69,Now let's have a look at how virtual memory is implemented.
0.7805,453.69,456.99,What happens when a program accesses a memory?
0.7271,456.99,462.07,Let's say that a program wants to load data from an address 64 into a register R1.
0.6957,462.07,472.16,"When the CPU executes this instruction, first it has to find a mapping from the virtual address 64 to a physical address and then read the data from the physical address."
0.5806,472.16,477.13,"This map is called a page table, and each mapping is called page table entry."
0.7036,477.13,480.95,"In our example, we have one entry for every virtual address."
0.9555,480.95,493.73,"Actually, CPUs work with words, which is the size of a CPU register, In our example, a word is 32 bits or 4 bytes, so technically, the page table has 1 entry for every word in the virtual address space."
0.5664,493.73,497.47,So how much space do we need to store the mapping for each word?
0.5737,497.47,504.54,"There are 2 to the power of 32 addresses, each corresponding to a single byte, which means that there are 2 to the 30 words."
0.4163,504.54,507.14,This is about 1 billion entries.
0.7916,507.14,514.87,"A single entry stores a physical address, which is also 32 bits, so the size of a page table would be 4 gigabytes."
0.7122,514.87,517.28,and there is one page table for every program.
0.1808,517.28,518.8,This is clearly a lot.
0.0952,518.8,520.21,So what can we do?
0.8393,520.21,529.26,"We can divide the memory into chunks, which we call pages, hence the name page table, and map pages of memory instead of mapping each individual word."
0.7863,529.26,541.55,"For example, virtual addresses 0 to 4,095 are mapped to some physical addresses, say 16,384 to 20,479."
0.614,541.55,545.55,This means that we don't need a single page table entry for each word anymore.
0.5548,545.55,551.28,"Instead, we need one entry for every four kilobytes of data, which is 1024 words."
0.6048,551.28,556.59,"The size of the page table entry doesn't have to be four kilobytes, but this is typical."
0.5766,556.59,560.93,"My Linux box uses four kilobytes pages, but it's possible to use other page sizes too."
0.7104,560.93,565.72,"With four kilobytes pages, each page has about one million entries."
0.5708,565.72,571.71,"The size of each entry is still four bytes, so each table needs four megabytes of size, which is manageable."
0.1672,571.71,573.21,There is a trade of here though.
0.849,573.21,578.92,"Instead of moving a single word out of memory at the time, we now have to move 4 kilobytes of data."
0.8928,578.92,584.91,But this works quite well in practice because nearby memory locations are often accessed at the same time.
0.5555,584.91,587.96,So how do we map pages?
0.4431,587.96,594.59,"Previously, we used to map each individual word and the translation was just a lookup in the page table."
0.9175,594.59,600.13,"Now, the page table tells us that a range of virtual addresses is mapped to a range of physical addresses."
0.5787,600.13,605.15,"Page 0 covers the range of 0 to 4,095, and so on."
0.3098,605.15,607.6,We have the same for the physical space.
0.8649,607.6,611.85,Let's say that a virtual page 1 is mapped to the physical page 2.
0.6285,611.85,616.39,"What is the physical address for the virtual address for the 200, for example?"
0.1744,616.39,620.58,"The answer is 8,296."
0.8421,620.58,626.73,because each individual address in the virtual page is mapped to the physical address using the same offset.
0.7989,626.73,639.39,"Address 4200 is offset by 104 from the start of the virtual page 1, so we know that it is going to be offset by the same number of bytes in the physical page, which starts at 8192."
0.7734,639.39,643.87,Let's see how address translation works at the bit level.
0.9857,643.87,653.84,"Let's say that we have 32 bits of virtual address space, 30 bits of physical addresses, which is 1GB of RAM, and the page size is 4Kb, which is 12 bits."
0.673,653.84,658.95,"To translate the virtual address to a physical address, we keep the offset."
0.7168,658.95,661.93,The last 12 bits of both virtual and physical addresses are the same.
0.8204,661.93,670.56,"To map the remaining 20 bits of the virtual address, CPU asks the page table and gets back the remaining 18 bits of the physical address."
0.764,670.56,679.02,"Part of the virtual address without the offset is called virtual page number, and part of the physical address without the offset is called physical page number."
0.8256,679.02,682.39,Page tables map virtual to physical page numbers.
0.3649,682.39,685.17,Let's look at an example.
0.5638,685.17,690.19,"Say that we want to translate a virtual address, say, 1, 2, 3, 4, 5, 6, 7, 8."
0.1002,690.19,694.3,"The last well-bates remain unchanged, which is 6, 7, 8."
0.651,694.3,697.24,So we just copy this to the physical address.
0.7746,697.24,705.4,"Then we look up the virtual page number 1, 2, 3, 4, 5 in the page table, which returns a physical page number 0, 4, 3, 2, 1."
0.6736,705.4,712.93,"To get the full physical address, we concatenate the physical page number with the offset."
0.6692,712.93,715.48,Now let's talk about page faults.
0.837,715.48,719.98,We've already mentioned what happens when the data is in RAM and the program tries to access it.
0.7891,719.98,724.95,"The page table entry will say that the data is, for example, on the hard disk."
0.2978,724.95,728.17,But how does this actually work?
0.9136,728.17,732.57,"When a CPU tries to read some virtual address, it looks up the mapping in the page table."
0.8825,732.57,737.74,"The page table says that the data is on disk, so the CPU doesn't know how to read it from RAM."
0.7291,737.74,743.87,"Instead, CPU raises an exception, and this exception is called a page vault."
0.7709,743.87,750.31,"The operating system handles the page vault exception by choosing which page to evict from RAM, which is usually the least recently used one."
0.6444,750.31,754.2,"If the page is dirty, the OS writes it back to disk."
0.5586,754.2,761.26,We say that the page is dirty if the program has written something to it after loading it from disk.
0.6096,761.26,767.49,"If the program hasn't written anything to the page, then there is no need to save it to this because its contents haven't changed."
0.4023,767.49,770.59,So we gain a little bit of performance here.
0.7993,770.59,779.74,"After that, the OS loads the requested page from the disk into RAM, updates the page table, and goes back to executing the same instruction that caused the page fault."
0.8979,779.74,783.61,"This time, the data is in RAM, so the CPU can access it."
0.6768,783.61,785.8,"Page faults are very, very slow."
0.5039,785.8,790.92,"And when this happens, the OS usually switches to executing another program in the meantime."
0.7989,790.92,799.0,"Since disk IO is very slow, modern CPU architectures have modules called DMAs, which stands for Direct Memory Access."
0.6516,799.0,804.74,"DMA can load data from disk to RAM directly, while the CPU is doing something else."
0.1664,804.74,809.53,Let's summarize what we've learned so far.
0.9238,809.53,812.03,Each program has its own virtual memory space.
0.8353,812.03,815.05,"When we say physical memory, we think of RAM."
0.9786,815.05,820.56,Both virtual and physical memory spaces are split into four kilobytes chunks called pages.
0.8134,820.56,829.09,"Last 12 bits of physical and virtual addresses are called offset, while the remaining bits are called virtual and physical page numbers."
0.6054,829.09,830.95,This is assuming four kilobytes pages.
0.6851,830.95,836.27,Page table maps are virtual to physical page number without the offset.
0.6915,836.27,838.22,There is one page table per program.
0.7654,838.22,845.36,Page fault is an exception that the CPU generates when it tries to access the page that is not in physical memory.
0.0659,845.36,850.49,"If you are enjoying this video so far, please consider subscribing and sharing this video with your friends."
0.0353,850.49,851.82,Let's keep going.
0.8337,851.82,857.73,"I hope you see why virtual memory is so useful, but isn't this in direction slow?"
0.9047,857.73,869.99,"For every memory access, we need to find the page translation in the page table, which is stored in RAM, so this requires another RAM access, translation of the address, and then access the actual data from RAM again."
0.5705,869.99,874.58,"This looks very expensive just for a single memory access, and you're right, it is expensive."
0.4695,874.58,877.58,We need a way to find the physical address very quickly.
0.7079,877.58,884.39,What we could do is add a special hardware component in the CPU that can cache translations from virtual to physical addresses.
0.48,884.39,889.98,"This component is called translation look a side buffer, or TLB for short."
0.5757,889.98,892.79,"This cache is very small, but very fast."
0.6873,892.79,896.92,"When the CPU wants to translate the virtual address, it asks the TLB."
0.2761,896.92,902.35,"If the translation is in the TLB, then it's very fast, usually less than a cycle."
0.6322,902.35,906.48,"If not, then we need to load it from the page table into TLB, which is slow."
0.7006,906.48,912.66,"Modern CPU architectures usually have two TLBs, one for instructions and one for data."
0.3138,912.66,916.91,"TLBs are small, around 4,000 entries on modern architectures."
0.2705,916.91,921.04,This is why TLBs are constantly being updated.
0.643,921.04,924.97,"Fortunately, this works well in practice because of the data locality."
0.0397,924.97,928.72,What can we do further to improve the performance of TLBs?
0.3578,928.72,931.34,"Well, we can add more hardware."
0.6992,931.34,936.93,"CPUs usually have two levels of TLB caches, which reduces the need to access RAM."
0.6742,936.93,944.88,Another common practice is to have something similar to DMA modules to load pages from RAM to TLBs without having to go back to the OS.
0.2246,944.88,946.93,Let's see an example.
0.5652,946.93,950.88,CPU wants to translate the virtual address 12345678.
0.7706,950.88,957.62,"Same as before, the page offset is the same, so we just copy the last 12 bits to the physical address."
0.578,957.62,964.81,"The virtual page number is 12345, which is translated by looking for the mapping in the TLB."
0.6649,964.81,968.6,"The TLB is empty, so the page is loaded from RAM."
0.6168,968.6,977.37,"We locate the virtual page 1, 2, 3, 4, 5 in programs page table, fill in the physical page number in the TLB, and we can now complete the translation."
0.6876,977.37,984.32,"Next time when the program tries to access a virtual address with the same page number, it will be loaded directly from TLB."
0.6211,984.32,988.95,What happens if the TLB is full and a virtual page number is not there?
0.4695,988.95,994.67,We remove the one that is least recently used and load the corresponding page in the same way as before.
0.7507,994.67,1002.69,"If a program wants to access a page that is on disk, it's still loaded into TLB and the CPU generates a page fault."
0.8128,1002.69,1010.66,"Actually, the piece of hardware that is responsible for address translation and generating page faults is called MMU, which stands for memory management unit."
0.7166,1010.66,1015.63,Memory management unit is usually on the CPU board and is programmed by the OS.
0.6105,1015.63,1022.81,"This all looks great, but how much memory do we need to run, say, 50 programs?"
0.6458,1022.81,1028.38,"We need four megabytes of memory for each program, so this would be 200 megabytes."
0.732,1028.38,1031.0,Modern computers run many programs at the same time.
0.7255,1031.0,1043.8,"For example, I have 595 programs running right now in the background on my Linux box, which would need more than 2GB of RAM just for page tables, even if most of these programs didn't require much memory for themselves."
0.7795,1043.8,1045.14,That's a lot of wasted RAM.
0.906,1045.14,1053.15,The hard part is that we can't swap the page tables on disk because the CPU needs page tables to translate virtual to physical addresses.
0.8962,1053.15,1056.3,"If the page table is not in RAM, we can't find it."
0.8223,1056.3,1062.07,"But we are already swapping arbitrary memory locations, so can we do the same for pages?"
0.6955,1062.07,1066.87,"To solve this problem, we can introduce another level of page table entries for each program."
0.755,1066.87,1070.94,Let's go back to our example with four kilobyte page tables.
0.6616,1070.94,1077.54,"The last 12 bits are used as an offset and there are 2 to the 20 page table entries, so around 1 million."
0.5626,1077.54,1083.49,"If we organize them into 4 kilobytes chunks, then we need 1024 chunks."
0.5845,1083.49,1086.43,These chunks are second level pages.
0.7924,1086.43,1092.8,"To swap them out to disk, we need a mechanism to track their location in RAM or on disk."
0.4145,1092.8,1097.7,"We can solve this by introducing another level of page table entries, which we call the first level."
0.7571,1097.7,1107.9,"The first level provides translation from a virtual address to a page entry in the second level, and the second level provides the final translation to a physical address."
0.6145,1107.9,1109.7,Page tables can have more than two levels.
0.6379,1109.7,1114.73,"Adding more levels increases complexity, and we need more memory accesses."
0.8469,1114.73,1122.13,"Linux uses five level page tables to overcome the limit of 64 terabytes of physical RAM, which some vendors provide today for service."
0.7668,1122.13,1127.06,Let's see an example where we translate the virtual address using multi-level page tables.
0.8059,1127.06,1131.67,We have 32 bits of virtual addresses and 30 bits of physical addresses.
0.6525,1131.67,1134.99,We are going to translate the same virtual addresses before.
0.8732,1134.99,1139.4,The first level page table entries are always stored in RAM.
0.9709,1139.4,1144.62,"And we have some second level page table entries there in RAM as well, but some of them can be on disk."
0.7616,1144.62,1153.38,"With 4 kilobyte pages, the last 12 bits are used as an offset, which is the same as before, so we just copy them to the physical address."
0.5584,1153.38,1155.78,Now let's see how to translate the virtual page number.
0.2112,1155.78,1158.13,We will divide it into two parts.
0.4978,1158.13,1160.29,Each part is 10 bits long.
0.717,1160.29,1164.29,We will use the first 10 bits to look into the first level page table entries.
0.7828,1164.29,1172.0,"This tells us that we need to look further into the second level page table entries that are stored at the address 0, 0, 1, 0."
0.7093,1172.0,1180.86,"We get the second level page table entries from memory and use the other 10 bits to find the exact entry, which gives us the final translation."
0.8312,1180.86,1190.02,"While we always need to keep the first level page tables in RAM, the second level page table entries can be swapped out on disk to save memory."
0.8652,1190.02,1196.57,This is especially useful for programs that don't use much RAM and don't need to address the full virtual address space.
0.9738,1196.57,1201.34,This is all I have prepared about virtual memory.
0.0159,1201.34,1206.41,"If you've enjoyed this video, please hit the like button, subscribe and share it with your friends."
0.012,1206.41,1208.05,I'll see you in the next one.
